Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
China,1893,Stewards,1.1,0.55,0.55,0.84,3.5,2.0,5.5
China,1893,Craft,0.89,0.0,0.71,0.55,1.5,4.5,6.0
China,1893,Hands,0.55,0.84,0.45,0.71,2.5,1.5,4.0
China,1893,Archive,0.84,0.89,0.71,0.55,4.0,3.0,7.0
China,1893,Flow,0.71,0.55,0.55,0.55,2.5,3.0,5.5
China,1894,Helm,0.71,0.55,0.89,1.14,4.0,1.0,5.0
China,1894,Shield,1.1,1.22,1.3,1.52,2.5,-2.5,0.0
China,1894,Lore,0.89,0.84,0.71,0.71,5.5,4.0,9.5
China,1894,Stewards,0.84,0.84,0.89,0.55,4.5,1.0,5.5
China,1894,Craft,0.55,0.89,0.55,0.84,4.5,2.5,7.0
China,1894,Hands,0.84,0.55,0.84,0.89,1.5,2.5,4.0
China,1894,Archive,1.0,0.84,0.89,0.89,4.5,3.0,7.5
China,1894,Flow,0.55,0.45,0.84,1.0,2.0,2.0,4.0
China,1895,Helm,1.14,1.1,1.14,1.3,4.5,1.5,6.0
China,1895,Shield,0.84,1.3,0.89,0.45,2.0,-2.0,0.0
China,1895,Lore,0.89,0.89,0.55,0.45,4.0,5.5,9.5
China,1895,Stewards,0.0,1.0,0.45,0.84,3.0,2.0,5.0
China,1895,Craft,1.1,0.84,0.84,0.45,4.0,3.5,7.5
China,1895,Hands,1.1,0.45,0.71,0.45,4.0,2.0,6.0
China,1895,Archive,0.89,0.89,1.1,0.89,5.5,2.5,8.0
China,1895,Flow,0.71,0.71,0.84,0.55,1.0,3.0,4.0
China,1896,Helm,0.84,0.84,1.52,0.84,4.5,0.5,5.0
China,1896,Shield,1.1,0.55,1.1,1.52,2.5,1.5,4.0
China,1896,Lore,1.0,0.84,0.84,0.45,2.5,6.5,9.0
China,1896,Stewards,0.71,0.84,0.55,0.89,3.5,3.5,7.0
China,1896,Craft,0.71,0.89,0.84,0.45,3.0,3.0,6.0
China,1896,Hands,0.55,0.71,0.55,0.84,0.5,4.5,5.0
China,1896,Archive,0.55,0.55,0.45,0.71,2.5,5.0,7.5
China,1896,Flow,0.45,0.84,0.55,0.55,3.5,3.5,7.0
China,1897,Helm,0.84,0.89,0.84,0.55,2.0,4.5,6.5
China,1897,Shield,0.84,0.89,0.84,0.55,4.0,1.0,5.0
China,1897,Lore,0.71,0.45,0.55,0.84,3.5,6.5,10.0
China,1897,Stewards,1.1,0.45,1.0,0.84,4.5,2.0,6.5
China,1897,Craft,0.0,0.84,0.71,0.55,2.5,7.0,9.5
China,1897,Hands,0.84,0.45,0.89,0.45,3.0,3.5,6.5
China,1897,Archive,0.84,0.0,0.71,0.45,2.0,6.0,8.0
China,1897,Flow,0.55,0.45,0.84,1.0,3.5,2.5,6.0
China,1898,Helm,0.45,1.3,1.34,0.84,2.5,2.0,4.5
China,1898,Shield,1.34,1.0,0.84,1.14,5.0,-1.0,4.0
China,1898,Lore,0.71,0.55,0.45,0.84,2.5,5.5,8.0
China,1898,Stewards,1.1,0.89,0.84,0.84,6.0,0.0,6.0
China,1898,Craft,0.0,0.0,0.89,0.84,3.0,4.0,7.0
China,1898,Hands,0.71,0.71,0.89,0.71,3.0,0.5,3.5
China,1898,Archive,0.55,0.84,0.45,0.55,1.5,4.0,5.5
China,1898,Flow,0.84,0.84,0.55,0.84,1.5,3.0,4.5
China,1899,Helm,1.14,0.71,1.14,1.22,4.5,-1.5,3.0
China,1899,Shield,0.71,1.0,1.48,1.58,3.0,-1.5,1.5
China,1899,Lore,0.84,0.55,0.89,0.89,3.0,3.5,6.5
China,1899,Stewards,0.55,0.45,0.0,0.45,2.0,1.0,3.0
China,1899,Craft,1.0,0.84,0.84,0.84,6.0,1.0,7.0
China,1899,Hands,0.55,0.0,0.55,0.84,1.5,0.0,1.5
China,1899,Archive,0.84,0.84,1.34,1.52,6.5,-3.5,3.0
China,1899,Flow,1.0,1.41,1.64,0.89,4.5,-1.0,3.5
China,1900,Helm,0.89,0.89,0.89,1.64,3.0,-2.0,1.0
China,1900,Shield,1.14,1.14,0.89,0.55,4.5,-3.5,1.0
China,1900,Lore,1.52,0.84,1.87,1.41,7.5,-2.5,5.0
China,1900,Stewards,0.71,1.1,1.48,0.71,4.5,-1.0,3.5
China,1900,Craft,0.71,0.0,0.0,1.1,2.0,1.5,3.5
China,1900,Hands,1.1,0.84,1.64,0.89,5.5,-4.0,1.5
China,1900,Archive,1.64,1.0,0.55,0.45,4.5,-4.0,0.5
China,1900,Flow,1.3,1.3,1.1,1.0,4.5,-4.0,0.5
China,1901,Helm,0.55,0.84,0.89,1.64,4.5,-1.0,3.5
China,1901,Shield,1.1,1.52,0.89,0.84,4.5,-2.0,2.5
China,1901,Lore,0.55,0.45,1.0,0.71,4.5,0.5,5.0
China,1901,Stewards,1.64,0.84,1.3,1.0,3.0,-1.5,1.5
China,1901,Craft,1.0,1.0,0.84,0.0,3.0,2.0,5.0
China,1901,Hands,1.34,1.14,0.71,1.1,4.5,-2.5,2.0
China,1901,Archive,1.1,1.14,0.89,0.84,5.5,-2.5,3.0
China,1901,Flow,0.84,1.22,1.3,1.0,5.0,-1.5,3.5
China,1902,Helm,1.52,1.22,1.22,1.14,2.5,0.5,3.0
China,1902,Shield,0.84,1.52,0.89,0.89,5.0,-2.5,2.5
China,1902,Lore,0.89,0.89,0.45,0.84,4.5,1.0,5.5
China,1902,Stewards,0.45,1.0,0.89,0.71,3.5,-1.5,2.0
China,1902,Craft,0.84,0.84,1.1,0.55,4.0,2.0,6.0
China,1902,Hands,0.45,0.55,0.55,0.55,3.0,0.5,3.5
China,1902,Archive,1.1,1.64,1.3,1.3,8.0,-2.5,5.5
China,1902,Flow,1.0,0.89,0.55,0.0,5.0,1.5,6.5
China,1903,Helm,0.84,1.22,1.14,1.14,5.5,1.0,6.5
China,1903,Shield,0.71,1.0,0.45,1.0,3.0,1.5,4.5
China,1903,Lore,0.84,0.89,0.89,1.0,3.0,5.0,8.0
China,1903,Stewards,0.89,0.84,0.55,0.55,3.5,2.5,6.0
China,1903,Craft,0.84,0.84,1.0,0.55,2.5,5.0,7.5
China,1903,Hands,0.84,0.55,0.45,0.45,2.0,1.5,3.5
China,1903,Archive,0.84,1.0,0.55,0.55,3.5,2.0,5.5
China,1903,Flow,0.71,0.71,0.55,0.84,2.5,3.0,5.5
China,1904,Helm,0.45,0.84,0.84,0.71,4.5,1.5,6.0
China,1904,Shield,0.84,0.84,0.55,0.89,1.5,3.0,4.5
China,1904,Lore,0.84,0.84,0.84,0.84,2.5,5.5,8.0
China,1904,Stewards,1.0,0.71,0.71,0.45,4.5,2.0,6.5
China,1904,Craft,0.55,0.45,0.45,0.55,2.5,7.0,9.5
China,1904,Hands,0.89,0.84,0.55,0.71,2.5,2.0,4.5
China,1904,Archive,0.84,0.55,0.84,1.0,4.5,3.5,8.0
China,1904,Flow,0.89,1.0,0.84,0.84,4.0,3.5,7.5
China,1905,Helm,0.89,0.45,0.84,1.0,3.5,1.5,5.0
China,1905,Shield,0.55,0.89,0.55,0.45,1.5,4.5,6.0
China,1905,Lore,0.45,0.45,0.71,0.45,2.0,8.0,10.0
China,1905,Stewards,1.0,0.45,0.45,1.1,2.0,3.0,5.0
China,1905,Craft,0.84,0.45,0.45,0.45,3.5,5.5,9.0
China,1905,Hands,0.45,0.71,0.84,0.55,2.0,3.0,5.0
China,1905,Archive,0.89,0.55,0.84,0.45,3.0,3.0,6.0
China,1905,Flow,0.0,0.84,0.71,0.71,3.0,6.5,9.5
China,1906,Helm,0.89,0.55,0.84,0.71,2.0,3.5,5.5
China,1906,Shield,0.71,0.45,0.55,0.84,2.5,2.5,5.0
China,1906,Lore,0.55,0.89,0.55,0.0,4.0,7.0,11.0
China,1906,Stewards,0.45,0.55,0.84,0.84,2.5,3.0,5.5
China,1906,Craft,0.84,0.71,0.84,0.55,3.5,7.0,10.5
China,1906,Hands,0.55,0.84,0.89,1.0,1.5,3.5,5.0
China,1906,Archive,0.0,0.84,0.71,0.84,4.5,3.5,8.0
China,1906,Flow,0.45,0.71,0.84,0.45,3.0,6.0,9.0
China,1907,Helm,1.0,0.89,0.84,0.84,4.5,2.5,7.0
China,1907,Shield,0.0,0.84,0.55,0.89,3.0,1.0,4.0
China,1907,Lore,0.45,1.0,0.0,0.45,2.0,8.0,10.0
China,1907,Stewards,0.55,1.1,0.71,0.84,4.0,1.0,5.0
China,1907,Craft,0.45,0.71,0.45,0.89,2.0,6.5,8.5
China,1907,Hands,0.84,0.71,0.55,0.84,6.0,1.0,7.0
China,1907,Archive,0.55,0.84,0.55,0.0,3.0,4.5,7.5
China,1907,Flow,0.55,0.45,0.89,0.0,3.0,6.0,9.0
China,1908,Helm,1.3,1.52,1.1,1.0,4.0,3.0,7.0
China,1908,Shield,0.55,0.84,1.0,0.84,5.5,1.0,6.5
China,1908,Lore,0.55,0.84,0.71,0.84,2.5,7.0,9.5
China,1908,Stewards,1.0,0.71,0.89,0.45,4.5,2.5,7.0
China,1908,Craft,0.71,0.0,0.71,0.89,1.0,7.5,8.5
China,1908,Hands,0.84,1.1,0.89,0.84,2.5,2.5,5.0
China,1908,Archive,0.55,0.89,0.71,0.84,4.0,3.0,7.0
China,1908,Flow,0.84,0.84,0.84,0.84,0.5,5.5,6.0
China,1909,Helm,1.1,1.58,0.89,1.14,7.0,-0.5,6.5
China,1909,Shield,1.0,0.84,0.55,0.55,4.0,1.0,5.0
China,1909,Lore,0.84,0.89,0.55,0.84,3.0,5.5,8.5
China,1909,Stewards,0.45,0.84,0.45,0.89,2.0,3.0,5.0
China,1909,Craft,0.55,0.45,0.45,0.55,2.0,7.0,9.0
China,1909,Hands,0.45,0.71,1.0,0.84,5.0,0.0,5.0
China,1909,Archive,0.84,0.89,0.84,0.84,4.0,1.5,5.5
China,1909,Flow,0.71,0.84,0.55,1.0,5.0,3.0,8.0
China,1910,Helm,1.3,1.1,1.48,1.3,7.0,-2.0,5.0
China,1910,Shield,0.55,0.89,1.0,0.84,3.0,3.0,6.0
China,1910,Lore,0.84,0.71,1.1,1.0,4.0,5.5,9.5
China,1910,Stewards,0.84,0.55,0.84,0.71,5.0,0.5,5.5
China,1910,Craft,0.45,0.71,0.55,0.84,3.5,6.5,10.0
China,1910,Hands,0.89,0.89,0.84,0.89,5.0,0.0,5.0
China,1910,Archive,0.89,0.71,0.84,0.71,3.5,1.0,4.5
China,1910,Flow,1.0,0.55,0.89,1.0,3.0,5.0,8.0
China,1911,Helm,1.34,1.41,1.14,1.1,4.0,0.5,4.5
China,1911,Shield,0.71,0.89,0.71,1.1,5.0,1.0,6.0
China,1911,Lore,1.0,0.45,0.84,0.84,1.5,7.5,9.0
China,1911,Stewards,0.55,0.84,0.45,0.84,2.0,3.0,5.0
China,1911,Craft,0.0,0.71,0.55,0.71,2.5,6.0,8.5
China,1911,Hands,0.55,0.55,0.84,0.84,2.0,2.0,4.0
China,1911,Archive,0.71,0.84,0.89,1.0,5.0,1.5,6.5
China,1911,Flow,0.84,1.1,1.0,0.55,5.5,2.5,8.0
China,1912,Helm,1.3,0.84,1.34,1.14,5.0,-0.5,4.5
China,1912,Shield,1.1,0.89,0.55,0.55,3.0,0.0,3.0
China,1912,Lore,0.89,0.89,1.0,0.55,5.5,5.0,10.5
China,1912,Stewards,1.0,0.55,0.45,0.89,1.5,2.5,4.0
China,1912,Craft,0.45,0.89,0.71,0.55,2.5,3.0,5.5
China,1912,Hands,0.71,0.84,0.55,0.55,3.5,0.0,3.5
China,1912,Archive,0.45,0.71,0.55,0.55,2.5,3.5,6.0
China,1912,Flow,0.84,0.55,0.89,0.71,3.0,1.0,4.0
China,1913,Helm,1.14,1.14,1.1,1.3,4.5,1.0,5.5
China,1913,Shield,0.84,0.45,0.71,0.84,2.5,1.5,4.0
China,1913,Lore,0.89,0.84,0.55,0.89,4.0,5.5,9.5
China,1913,Stewards,0.55,0.45,0.84,1.0,5.0,1.0,6.0
China,1913,Craft,0.45,0.84,0.84,0.45,3.5,1.5,5.0
China,1913,Hands,0.71,1.1,0.89,0.84,2.5,1.5,4.0
China,1913,Archive,0.84,0.84,0.89,0.89,2.0,2.0,4.0
China,1913,Flow,0.84,0.45,0.55,0.71,3.5,2.5,6.0
China,1914,Helm,0.84,0.89,0.55,0.45,3.0,6.0,9.0
China,1914,Shield,0.71,0.45,0.55,0.84,5.0,3.5,8.5
China,1914,Lore,0.55,0.0,1.0,0.0,1.0,8.5,9.5
China,1914,Stewards,0.71,0.55,0.55,0.84,2.0,3.5,5.5
China,1914,Craft,0.45,0.0,0.45,0.45,1.5,6.0,7.5
China,1914,Hands,0.55,1.1,0.84,0.84,4.5,1.0,5.5
China,1914,Archive,1.1,1.0,0.55,0.89,3.5,2.5,6.0
China,1914,Flow,0.84,0.0,0.55,0.84,2.5,5.5,8.0
China,1915,Helm,0.84,0.84,0.89,0.89,1.0,5.5,6.5
China,1915,Shield,0.45,1.1,0.45,0.84,3.5,4.5,8.0
China,1915,Lore,0.71,0.55,0.84,0.0,3.0,6.5,9.5
China,1915,Stewards,0.89,0.55,0.71,0.84,4.0,1.5,5.5
China,1915,Craft,0.45,0.45,0.71,0.0,1.0,6.5,7.5
China,1915,Hands,0.45,0.84,0.45,0.89,2.5,3.0,5.5
China,1915,Archive,0.55,0.89,0.45,0.71,3.0,3.5,6.5
China,1915,Flow,0.45,0.84,0.45,0.55,2.5,5.5,8.0
China,1916,Helm,1.58,0.71,0.71,1.22,4.0,0.0,4.0
China,1916,Shield,1.0,0.55,0.71,0.71,3.0,1.5,4.5
China,1916,Lore,0.0,0.0,0.0,0.45,0.5,8.5,9.0
China,1916,Stewards,0.84,0.45,0.89,0.45,3.0,2.0,5.0
China,1916,Craft,0.55,0.45,0.55,0.71,1.5,3.5,5.0
China,1916,Hands,0.55,1.0,1.0,1.0,6.0,1.0,7.0
China,1916,Archive,0.89,0.55,0.45,0.55,2.0,3.0,5.0
China,1916,Flow,0.71,1.0,0.71,0.84,3.5,3.0,6.5
China,1917,Helm,0.55,1.14,1.34,1.34,4.5,-5.0,-0.5
China,1917,Shield,1.3,0.84,1.0,1.3,3.5,-1.5,2.0
China,1917,Lore,0.45,0.55,0.55,0.84,3.5,8.0,11.5
China,1917,Stewards,0.55,0.89,0.55,0.89,4.0,-0.5,3.5
China,1917,Craft,0.55,0.55,0.84,0.71,3.5,3.0,6.5
China,1917,Hands,1.0,0.84,0.45,0.55,2.0,0.5,2.5
China,1917,Archive,1.0,0.55,0.55,0.71,4.0,0.0,4.0
China,1917,Flow,0.55,0.84,0.45,0.84,2.5,4.0,6.5
China,1918,Helm,0.55,1.3,1.0,1.0,4.5,-5.0,-0.5
China,1918,Shield,1.52,1.1,1.3,1.3,7.0,-3.5,3.5
China,1918,Lore,0.84,0.55,0.45,0.0,3.0,8.0,11.0
China,1918,Stewards,0.55,0.84,0.55,0.71,3.5,-1.5,2.0
China,1918,Craft,0.84,1.1,0.84,0.84,4.0,2.0,6.0
China,1918,Hands,0.55,0.89,0.84,0.45,3.5,-3.0,0.5
China,1918,Archive,0.55,0.84,0.84,0.71,2.5,1.5,4.0
China,1918,Flow,0.55,0.55,0.84,0.84,4.5,3.5,8.0
China,1919,Helm,0.89,1.34,1.1,1.14,3.5,-4.0,-0.5
China,1919,Shield,0.45,1.64,0.84,1.1,4.0,-2.5,1.5
China,1919,Lore,0.45,0.84,0.0,0.0,2.0,9.0,11.0
China,1919,Stewards,0.55,0.55,0.55,0.89,4.0,0.5,4.5
China,1919,Craft,0.84,0.89,0.71,0.89,5.0,2.0,7.0
China,1919,Hands,0.55,0.45,0.89,0.45,1.5,-0.5,1.0
China,1919,Archive,0.89,0.55,0.71,0.89,2.5,1.0,3.5
China,1919,Flow,0.55,1.0,0.55,0.71,3.5,3.0,6.5
China,1920,Helm,0.84,1.1,0.55,1.3,2.5,-3.5,-1.0
China,1920,Shield,0.89,1.22,0.71,1.1,4.0,-3.0,1.0
China,1920,Lore,0.55,0.89,0.84,0.55,3.0,9.0,12.0
China,1920,Stewards,0.0,0.45,0.84,0.84,2.0,0.5,2.5
China,1920,Craft,0.84,0.89,0.89,0.84,4.5,3.0,7.5
China,1920,Hands,0.84,0.71,0.89,0.71,3.5,-0.5,3.0
China,1920,Archive,0.45,0.89,0.84,0.0,4.0,0.5,4.5
China,1920,Flow,0.89,0.89,0.55,0.89,5.5,1.0,6.5
China,1921,Helm,0.84,0.84,1.3,1.3,3.5,-2.5,1.0
China,1921,Shield,1.52,1.64,0.89,0.71,4.5,-2.0,2.5
China,1921,Lore,0.45,0.0,0.71,1.0,2.5,8.0,10.5
China,1921,Stewards,0.45,0.89,0.45,0.89,2.0,-0.5,1.5
China,1921,Craft,0.45,0.55,0.84,0.84,3.0,2.0,5.0
China,1921,Hands,0.55,0.84,0.45,0.45,3.5,-1.5,2.0
China,1921,Archive,0.55,0.71,0.45,0.89,3.0,1.0,4.0
China,1921,Flow,0.71,1.1,1.1,0.84,4.5,3.5,8.0
China,1922,Helm,1.1,0.89,1.3,1.22,6.5,-4.0,2.5
China,1922,Shield,0.89,0.89,0.84,1.52,6.5,-2.0,4.5
China,1922,Lore,0.45,0.84,0.45,0.0,1.0,9.5,10.5
China,1922,Stewards,0.89,0.84,0.45,1.0,4.0,-0.5,3.5
China,1922,Craft,0.89,1.0,0.45,0.84,3.5,3.0,6.5
China,1922,Hands,0.55,0.89,0.89,0.84,4.0,0.0,4.0
China,1922,Archive,0.45,0.55,0.84,0.89,3.0,0.0,3.0
China,1922,Flow,0.84,0.89,0.84,0.84,6.0,1.5,7.5
China,1923,Helm,0.89,0.89,1.1,1.52,4.0,-4.5,-0.5
China,1923,Shield,0.89,0.71,1.22,0.84,5.5,-3.0,2.5
China,1923,Lore,0.45,0.84,0.71,0.55,2.5,8.0,10.5
China,1923,Stewards,0.45,0.84,0.55,0.55,3.0,-0.5,2.5
China,1923,Craft,0.89,0.84,0.45,0.55,4.0,1.0,5.0
China,1923,Hands,0.89,0.89,0.0,0.71,3.0,-0.5,2.5
China,1923,Archive,0.55,0.84,0.84,0.84,2.5,0.5,3.0
China,1923,Flow,0.71,0.55,0.55,1.1,1.0,4.0,5.0
China,1924,Helm,1.14,1.34,1.82,1.3,6.0,-0.5,5.5
China,1924,Shield,1.14,0.84,1.82,1.0,5.0,-1.0,4.0
China,1924,Lore,0.45,0.84,0.55,0.55,3.5,8.5,12.0
China,1924,Stewards,0.55,0.89,0.45,0.55,3.0,-1.5,1.5
China,1924,Craft,0.71,0.84,0.45,0.45,2.5,3.0,5.5
China,1924,Hands,0.89,0.71,0.55,0.84,3.5,-1.0,2.5
China,1924,Archive,0.55,0.84,0.84,0.55,3.0,-0.5,2.5
China,1924,Flow,1.0,0.84,0.55,0.89,5.0,1.0,6.0
China,1925,Helm,0.84,1.64,1.14,0.45,4.0,-0.5,3.5
China,1925,Shield,1.0,0.71,0.84,1.0,3.5,1.5,5.0
China,1925,Lore,0.55,1.0,0.71,0.45,4.0,6.5,10.5
China,1925,Stewards,1.0,0.84,0.71,0.89,3.0,0.5,3.5
China,1925,Craft,0.84,0.55,0.89,0.89,4.0,4.0,8.0
China,1925,Hands,0.55,0.84,0.45,0.84,2.0,-2.0,0.0
China,1925,Archive,1.0,0.55,0.55,0.55,2.5,0.0,2.5
China,1925,Flow,0.84,0.71,0.89,0.55,4.0,4.5,8.5
China,1926,Helm,1.0,0.84,1.1,1.58,6.0,-2.0,4.0
China,1926,Shield,0.89,0.55,0.84,0.71,4.5,1.5,6.0
China,1926,Lore,0.84,0.45,0.45,0.45,2.5,8.0,10.5
China,1926,Stewards,1.0,0.0,0.55,0.55,2.0,1.0,3.0
China,1926,Craft,0.84,0.71,1.0,1.0,5.0,4.0,9.0
China,1926,Hands,0.84,0.89,0.71,0.55,3.0,-1.0,2.0
China,1926,Archive,1.1,0.89,0.84,1.0,3.0,0.0,3.0
China,1926,Flow,0.55,0.55,0.45,0.45,2.5,4.5,7.0
China,1927,Helm,1.64,1.3,0.89,1.14,7.0,-1.0,6.0
China,1927,Shield,0.55,0.55,0.84,0.89,5.0,1.5,6.5
China,1927,Lore,0.55,0.0,0.45,0.0,1.0,9.5,10.5
China,1927,Stewards,0.45,0.84,0.55,0.84,1.5,0.5,2.0
China,1927,Craft,0.45,0.55,0.45,0.89,2.5,5.5,8.0
China,1927,Hands,0.84,0.84,0.84,0.45,2.0,-0.5,1.5
China,1927,Archive,1.0,0.84,0.71,0.89,5.0,-1.0,4.0
China,1927,Flow,0.84,0.84,0.89,0.84,2.5,5.5,8.0
China,1928,Helm,0.71,0.89,0.84,0.89,1.0,7.0,8.0
China,1928,Shield,0.71,0.71,1.1,0.45,3.0,5.5,8.5
China,1928,Lore,0.71,0.84,0.89,0.71,2.5,8.0,10.5
China,1928,Stewards,0.84,0.45,0.84,0.0,3.0,6.5,9.5
China,1928,Craft,0.71,0.45,0.45,0.0,2.0,7.0,9.0
China,1928,Hands,0.0,0.84,0.84,0.55,2.0,3.5,5.5
China,1928,Archive,0.71,0.55,0.45,0.45,1.0,7.0,8.0
China,1928,Flow,0.45,0.55,0.71,0.0,2.0,7.0,9.0
China,1929,Helm,0.55,0.84,1.0,0.55,4.5,4.5,9.0
China,1929,Shield,0.55,0.84,0.84,0.71,3.0,5.5,8.5
China,1929,Lore,0.84,0.45,0.55,0.55,3.5,6.5,10.0
China,1929,Stewards,0.89,0.45,0.71,0.45,4.0,4.5,8.5
China,1929,Craft,0.0,0.71,0.45,1.1,2.0,6.5,8.5
China,1929,Hands,0.84,0.71,0.84,0.45,5.0,0.5,5.5
China,1929,Archive,0.55,0.71,0.45,0.45,3.0,7.0,10.0
China,1929,Flow,0.45,0.71,0.55,0.84,2.5,7.0,9.5
China,1930,Helm,0.84,0.84,0.89,0.55,4.5,2.0,6.5
China,1930,Shield,0.84,0.55,1.0,1.1,2.0,3.0,5.0
China,1930,Lore,0.45,0.0,0.71,0.71,2.0,7.5,9.5
China,1930,Stewards,0.55,1.0,0.55,0.71,4.5,4.0,8.5
China,1930,Craft,0.84,0.45,0.55,0.45,1.5,8.0,9.5
China,1930,Hands,1.1,0.55,0.89,0.84,2.0,3.0,5.0
China,1930,Archive,0.55,0.71,0.45,0.45,2.0,6.0,8.0
China,1930,Flow,0.84,0.84,0.71,0.55,3.0,6.0,9.0
China,1931,Helm,0.84,0.0,0.84,0.84,2.5,3.0,5.5
China,1931,Shield,0.71,1.1,0.84,0.55,2.5,2.5,5.0
China,1931,Lore,0.45,0.55,0.45,0.55,3.0,7.0,10.0
China,1931,Stewards,0.55,0.89,0.45,0.89,2.0,6.0,8.0
China,1931,Craft,0.71,0.71,0.55,0.84,4.5,6.5,11.0
China,1931,Hands,0.55,1.1,0.55,0.45,2.0,2.5,4.5
China,1931,Archive,1.0,0.45,0.45,0.71,3.0,6.0,9.0
China,1931,Flow,0.84,0.84,0.71,0.89,3.5,5.5,9.0
China,1932,Helm,0.84,0.89,0.45,0.89,3.5,2.5,6.0
China,1932,Shield,0.55,0.55,0.84,0.84,3.0,3.0,6.0
China,1932,Lore,1.0,0.84,0.71,0.45,4.0,7.0,11.0
China,1932,Stewards,0.71,0.84,0.71,0.84,5.0,3.0,8.0
China,1932,Craft,0.45,0.55,0.71,0.45,1.0,8.0,9.0
China,1932,Hands,0.55,1.0,1.0,1.0,4.0,1.0,5.0
China,1932,Archive,0.45,0.45,0.89,0.55,3.5,7.0,10.5
China,1932,Flow,0.55,0.45,1.0,0.55,2.5,6.5,9.0
China,1933,Helm,0.84,0.84,0.45,0.84,1.5,4.0,5.5
China,1933,Shield,0.71,0.84,1.1,0.89,2.5,3.0,5.5
China,1933,Lore,0.45,1.0,0.71,0.55,3.0,8.0,11.0
China,1933,Stewards,0.71,1.1,0.84,0.71,5.0,3.5,8.5
China,1933,Craft,0.0,0.45,0.0,0.45,0.5,8.0,8.5
China,1933,Hands,0.45,0.45,0.55,0.55,1.5,3.5,5.0
China,1933,Archive,0.71,0.45,0.84,0.45,3.0,6.0,9.0
China,1933,Flow,0.84,0.71,1.1,0.89,6.0,4.5,10.5
China,1934,Helm,0.84,0.84,0.84,0.45,4.0,5.5,9.5
China,1934,Shield,0.84,0.71,0.84,0.89,2.0,6.0,8.0
China,1934,Lore,0.89,0.71,0.45,0.0,3.0,8.0,11.0
China,1934,Stewards,0.84,0.45,0.0,0.0,2.0,6.5,8.5
China,1934,Craft,0.55,0.45,0.71,0.84,3.5,7.0,10.5
China,1934,Hands,0.84,0.0,0.71,0.84,3.0,2.0,5.0
China,1934,Archive,0.0,0.55,0.45,0.55,2.5,8.0,10.5
China,1934,Flow,0.0,0.45,0.45,0.45,1.5,9.0,10.5
China,1935,Helm,0.71,0.71,0.84,1.0,2.0,7.0,9.0
China,1935,Shield,0.84,0.55,0.84,1.1,2.0,6.0,8.0
China,1935,Lore,0.45,0.45,0.45,0.55,2.5,7.0,9.5
China,1935,Stewards,0.84,0.55,0.45,0.45,2.5,6.5,9.0
China,1935,Craft,0.55,0.0,0.55,0.84,2.0,6.5,8.5
China,1935,Hands,0.45,0.71,0.55,1.0,3.0,3.0,6.0
China,1935,Archive,0.45,0.45,0.45,0.84,2.0,6.5,8.5
China,1935,Flow,0.0,0.71,0.45,0.45,2.0,8.0,10.0
China,1936,Helm,0.89,1.1,0.45,1.34,5.5,1.5,7.0
China,1936,Shield,0.84,0.55,1.41,1.0,5.0,-0.5,4.5
China,1936,Lore,1.0,0.89,1.0,0.71,2.5,6.0,8.5
China,1936,Stewards,0.55,0.55,0.55,0.84,4.0,1.5,5.5
China,1936,Craft,1.0,0.45,0.84,0.89,4.5,2.0,6.5
China,1936,Hands,1.0,0.0,1.0,1.64,5.5,-4.5,1.0
China,1936,Archive,1.0,0.55,0.55,0.89,2.5,3.5,6.0
China,1936,Flow,0.71,0.84,0.84,0.45,5.0,2.5,7.5
China,1937,Helm,0.55,2.05,0.55,1.64,5.0,-1.5,3.5
China,1937,Shield,0.55,1.0,1.14,1.3,5.5,1.0,6.5
China,1937,Lore,1.0,0.45,0.55,0.71,3.5,3.0,6.5
China,1937,Stewards,1.0,1.22,1.22,1.3,4.0,0.0,4.0
China,1937,Craft,0.84,1.67,1.0,0.89,6.5,-4.0,2.5
China,1937,Hands,1.3,0.45,0.55,1.3,5.5,-6.5,-1.0
China,1937,Archive,1.41,1.14,0.84,0.89,7.0,-1.5,5.5
China,1937,Flow,1.3,1.14,0.84,1.64,3.5,-1.0,2.5
China,1938,Helm,0.0,1.1,0.84,1.22,3.5,1.5,5.0
China,1938,Shield,0.89,1.3,1.1,1.22,2.0,-1.0,1.0
China,1938,Lore,0.55,0.84,0.55,0.45,1.5,4.5,6.0
China,1938,Stewards,1.22,1.34,1.14,1.1,3.5,-3.0,0.5
China,1938,Craft,1.14,1.14,0.89,1.52,5.5,-4.0,1.5
China,1938,Hands,1.14,1.22,0.55,1.3,3.5,-2.5,1.0
China,1938,Archive,1.14,1.14,1.1,0.84,7.5,-3.5,4.0
China,1938,Flow,1.64,1.64,1.64,0.55,8.5,-3.5,5.0
China,1939,Helm,0.55,1.14,1.3,0.55,3.0,1.5,4.5
China,1939,Shield,1.58,1.34,1.3,1.22,5.5,-0.5,5.0
China,1939,Lore,0.89,0.84,0.45,0.89,4.5,3.5,8.0
China,1939,Stewards,1.3,1.3,1.3,1.14,9.5,-4.0,5.5
China,1939,Craft,1.1,1.67,1.79,1.87,5.0,-0.5,4.5
China,1939,Hands,1.64,1.14,0.55,0.89,4.0,-4.5,-0.5
China,1939,Archive,1.0,1.41,0.89,1.34,5.5,-1.5,4.0
China,1939,Flow,0.55,0.89,1.14,0.84,7.0,-4.0,3.0
