Society,Year,Node,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max
Germany,1968,Lore,0.837,0.447,0.548,0.548,2.0,11.0,13.0
Germany,1968,Shield,0.0,0.447,0.0,0.707,1.5,10.5,12.0
Germany,1968,Stewards,0.447,0.837,0.548,0.707,3.5,12.0,15.5
Germany,1969,Archive,0.447,0.707,0.447,0.447,2.5,12.5,15.0
Germany,1969,Craft,0.548,0.447,0.447,0.447,2.5,14.0,16.5
Germany,1969,Flow,0.894,0.447,0.0,1.0,1.5,14.0,15.5
Germany,1969,Hands,0.548,0.548,1.0,0.837,2.5,11.0,13.5
Germany,1969,Helm,0.894,0.548,0.837,0.837,2.0,12.5,14.5
Germany,1969,Lore,0.548,0.707,0.0,0.0,2.0,13.0,15.0
Germany,1969,Shield,0.548,0.548,0.837,0.0,2.0,10.5,12.5
Germany,1969,Stewards,0.707,0.837,0.548,0.548,3.5,11.5,15.0
Germany,1970,Archive,0.707,0.0,0.837,0.0,3.0,13.5,16.5
Germany,1970,Craft,0.548,0.548,0.447,0.707,2.0,14.5,16.5
Germany,1970,Flow,0.447,0.447,0.447,0.837,2.0,14.0,16.0
Germany,1970,Hands,0.837,0.447,0.447,0.837,1.5,13.0,14.5
Germany,1970,Helm,0.707,0.0,0.447,0.894,1.0,14.0,15.0
Germany,1970,Lore,0.707,0.548,0.707,0.447,3.0,13.0,16.0
Germany,1970,Shield,0.447,0.894,0.447,0.548,2.5,11.5,14.0
Germany,1970,Stewards,0.548,0.707,0.548,0.707,3.0,12.0,15.0
Germany,1971,Archive,0.837,0.548,1.095,0.447,4.5,12.5,17.0
Germany,1971,Craft,0.837,0.837,0.548,0.548,2.0,13.5,15.5
Germany,1971,Flow,0.447,0.837,0.548,1.0,3.5,13.0,16.5
Germany,1971,Hands,0.0,1.0,0.0,0.707,2.5,12.0,14.5
Germany,1971,Helm,0.548,0.894,0.447,0.447,1.5,14.0,15.5
Germany,1971,Lore,0.707,0.707,0.447,0.447,2.5,13.5,16.0
Germany,1971,Shield,0.894,0.0,0.548,0.447,1.5,11.5,13.0
Germany,1971,Stewards,0.707,0.0,0.548,0.447,1.5,12.0,13.5
Germany,1972,Archive,0.447,0.447,0.837,0.837,3.5,13.0,16.5
Germany,1972,Craft,0.548,0.0,0.447,0.0,2.0,13.5,15.5
Germany,1972,Flow,0.837,0.707,0.548,0.447,2.5,13.5,16.0
Germany,1972,Hands,0.447,0.548,0.548,0.548,2.0,11.5,13.5
Germany,1972,Helm,0.447,0.548,0.447,0.707,2.0,13.5,15.5
Germany,1972,Lore,0.707,0.707,0.447,0.548,3.5,13.0,16.5
Germany,1972,Shield,0.707,0.447,0.0,0.548,3.0,9.5,12.5
Germany,1972,Stewards,0.447,0.548,0.447,0.548,2.5,13.0,15.5
Germany,1973,Archive,0.707,0.447,0.707,0.447,3.5,13.0,16.5
Germany,1973,Craft,0.837,0.0,0.447,0.837,2.5,12.5,15.0
Germany,1973,Flow,0.447,0.0,0.447,0.447,1.0,11.0,12.0
Germany,1973,Hands,0.447,0.548,0.837,0.894,3.0,10.0,13.0
Germany,1973,Helm,0.447,0.707,0.837,0.837,4.5,10.5,15.0
Germany,1973,Lore,0.447,0.447,0.548,0.548,2.0,14.5,16.5
Germany,1973,Shield,0.548,0.447,0.447,0.548,1.5,11.5,13.0
Germany,1973,Stewards,0.548,0.548,0.548,0.447,2.0,12.5,14.5
Germany,1974,Archive,0.0,0.837,0.447,0.447,2.0,13.5,15.5
Germany,1974,Craft,0.447,0.0,0.707,0.837,0.5,13.5,14.0
Germany,1974,Flow,0.447,0.447,0.447,0.447,1.5,10.0,11.5
Germany,1974,Hands,0.447,0.707,0.0,0.0,1.0,10.5,11.5
Germany,1974,Helm,0.0,0.447,0.447,0.894,2.0,12.0,14.0
Germany,1974,Lore,0.447,0.447,0.548,0.447,2.0,14.0,16.0
Germany,1974,Shield,0.548,0.0,0.0,0.548,1.5,11.5,13.0
Germany,1974,Stewards,0.447,0.707,0.447,0.894,3.5,12.0,15.5
Germany,1975,Archive,0.447,0.837,1.0,0.707,3.5,12.5,16.0
Germany,1975,Craft,0.447,0.447,0.548,0.707,2.0,13.5,15.5
Germany,1975,Flow,0.837,0.548,0.447,0.707,2.5,11.5,14.0
Germany,1975,Hands,0.707,1.0,0.447,0.707,4.0,7.5,11.5
Germany,1975,Helm,0.707,1.0,0.707,0.447,3.5,12.0,15.5
Germany,1975,Lore,0.894,0.837,0.548,0.548,3.5,12.0,15.5
Germany,1975,Shield,0.707,0.707,0.707,0.707,4.0,9.5,13.5
Germany,1975,Stewards,0.447,0.447,0.0,0.447,1.5,11.0,12.5
Germany,1976,Archive,0.447,0.707,0.447,0.707,2.0,13.0,15.0
Germany,1976,Craft,0.447,0.837,0.447,0.447,3.0,11.5,14.5
Germany,1976,Flow,0.447,0.837,0.707,0.447,4.0,11.0,15.0
Germany,1976,Hands,0.447,0.837,0.707,0.548,3.5,7.5,11.0
Germany,1976,Helm,0.707,0.0,1.304,0.447,4.0,11.5,15.5
Germany,1976,Lore,0.707,0.447,0.447,0.447,3.5,13.0,16.5
Germany,1976,Shield,0.548,0.447,0.548,0.894,3.0,10.0,13.0
Germany,1976,Stewards,0.707,0.837,0.707,0.548,3.0,11.0,14.0
Germany,1977,Archive,0.548,0.548,0.447,0.707,3.0,13.0,16.0
Germany,1977,Craft,0.837,0.707,0.548,0.548,1.5,14.5,16.0
Germany,1977,Flow,0.548,0.548,0.548,0.447,1.0,12.5,13.5
Germany,1977,Hands,0.837,0.707,0.0,0.548,1.5,11.5,13.0
Germany,1977,Helm,0.0,0.548,0.837,0.447,1.5,11.5,13.0
Germany,1977,Lore,0.447,0.548,0.707,0.837,3.5,11.0,14.5
Germany,1977,Shield,0.707,0.707,0.447,0.0,3.0,8.5,11.5
Germany,1977,Stewards,0.447,0.894,0.447,0.447,4.0,11.5,15.5
Germany,1978,Archive,0.447,0.837,0.548,0.548,2.5,13.5,16.0
Germany,1978,Craft,0.707,0.447,0.0,0.837,2.5,14.5,17.0
Germany,1978,Flow,0.894,0.837,0.0,0.548,3.0,11.0,14.0
Germany,1978,Hands,0.0,0.0,0.837,0.707,2.5,10.5,13.0
Germany,1978,Helm,0.707,0.707,0.447,0.0,2.0,11.5,13.5
Germany,1978,Lore,0.0,0.0,0.548,0.707,1.5,13.0,14.5
Germany,1978,Shield,0.837,0.447,0.837,0.447,4.0,7.5,11.5
Germany,1978,Stewards,0.837,0.837,0.0,0.837,4.0,11.5,15.5
Germany,1979,Archive,0.707,0.548,0.548,0.894,1.5,13.5,15.0
Germany,1979,Craft,0.707,0.447,0.707,0.894,3.5,14.0,17.5
Germany,1979,Flow,0.0,0.707,0.837,0.837,3.0,11.5,14.5
Germany,1979,Hands,0.447,0.707,0.837,0.548,3.0,10.0,13.0
Germany,1979,Helm,0.447,0.707,0.0,0.837,2.5,11.5,14.0
Germany,1979,Lore,1.225,0.447,0.447,0.447,2.0,12.5,14.5
Germany,1979,Shield,0.0,0.707,1.0,0.707,2.5,8.5,11.0
Germany,1979,Stewards,0.0,0.447,0.894,0.447,2.0,12.5,14.5
Germany,1980,Archive,0.548,0.707,0.707,0.447,3.0,12.5,15.5
Germany,1980,Craft,0.447,0.707,0.894,0.447,4.0,11.5,15.5
Germany,1980,Flow,0.707,0.837,0.548,0.447,2.5,10.5,13.0
Germany,1980,Hands,0.447,0.548,0.0,0.447,2.0,8.5,10.5
Germany,1980,Helm,0.707,0.837,0.707,0.894,3.5,8.5,12.0
Germany,1980,Lore,0.548,0.707,0.548,0.837,2.5,13.5,16.0
Germany,1980,Shield,0.707,0.447,0.447,0.837,2.0,9.5,11.5
Germany,1980,Stewards,0.894,0.894,0.447,0.447,2.5,10.0,12.5
Germany,1981,Archive,0.894,0.447,0.548,0.894,3.0,13.0,16.0
Germany,1981,Craft,0.0,0.548,0.894,0.447,2.5,12.0,14.5
Germany,1981,Flow,0.548,1.0,0.548,0.837,3.0,10.5,13.5
Germany,1981,Hands,0.707,0.548,1.14,0.548,4.5,6.5,11.0
Germany,1981,Helm,0.707,0.447,0.447,0.0,1.0,11.0,12.0
Germany,1981,Lore,0.707,0.447,0.707,0.707,2.5,12.5,15.0
Germany,1981,Shield,0.447,0.707,0.837,0.837,3.0,9.0,12.0
Germany,1981,Stewards,0.707,0.447,0.894,0.447,2.5,10.0,12.5
Germany,1982,Archive,0.447,0.837,0.837,0.894,3.0,13.0,16.0
Germany,1982,Craft,0.548,0.548,0.548,0.447,2.5,11.0,13.5
Germany,1982,Flow,0.707,0.548,0.548,0.707,4.0,10.5,14.5
Germany,1982,Hands,0.447,0.447,0.548,0.447,2.5,8.5,11.0
Germany,1982,Helm,0.548,0.894,0.894,0.837,4.0,10.5,14.5
Germany,1982,Lore,0.0,0.548,0.707,0.837,3.0,12.0,15.0
Germany,1982,Shield,0.0,0.707,0.837,0.447,2.5,9.0,11.5
Germany,1982,Stewards,0.707,0.707,1.0,0.447,4.5,10.0,14.5
Germany,1983,Archive,0.707,0.447,0.447,0.447,2.5,12.0,14.5
Germany,1983,Craft,0.0,0.548,0.548,0.447,1.5,14.0,15.5
Germany,1983,Flow,0.837,0.548,0.894,0.548,4.5,14.0,18.5
Germany,1983,Hands,0.707,0.894,0.548,0.447,4.0,9.5,13.5
Germany,1983,Helm,0.548,0.548,0.707,0.447,2.0,11.5,13.5
Germany,1983,Lore,0.837,0.0,0.548,0.447,1.0,14.5,15.5
Germany,1983,Shield,1.414,0.447,0.447,0.548,3.5,12.5,16.0
Germany,1983,Stewards,0.447,0.707,0.548,0.447,4.0,11.5,15.5
Germany,1984,Archive,0.837,0.707,0.707,0.447,2.0,13.5,15.5
Germany,1984,Craft,0.894,0.707,0.707,0.837,3.0,14.0,17.0
Germany,1984,Flow,0.707,0.447,0.707,0.447,4.5,14.0,18.5
Germany,1984,Hands,0.447,0.548,0.548,0.447,2.0,8.5,10.5
Germany,1984,Helm,0.894,0.0,0.548,0.447,2.0,12.5,14.5
Germany,1984,Lore,0.447,0.0,0.707,0.447,2.0,13.5,15.5
Germany,1984,Shield,0.837,0.447,0.548,0.707,3.0,12.5,15.5
Germany,1984,Stewards,0.548,0.707,0.548,0.447,2.0,12.5,14.5
Germany,1985,Archive,0.447,0.707,0.707,0.548,3.5,12.5,16.0
Germany,1985,Craft,1.095,0.837,0.447,1.0,2.0,14.0,16.0
Germany,1985,Flow,0.0,0.894,0.707,0.707,3.5,12.5,16.0
Germany,1985,Hands,0.707,0.447,0.447,0.447,2.0,8.5,10.5
Germany,1985,Helm,0.0,0.447,1.225,0.707,3.5,12.0,15.5
Germany,1985,Lore,0.447,0.447,0.447,0.447,2.0,14.5,16.5
Germany,1985,Shield,0.447,0.447,0.447,0.447,2.0,14.0,16.0
Germany,1985,Stewards,0.548,0.707,0.0,0.447,1.5,12.0,13.5
Germany,1986,Archive,0.707,0.548,0.894,1.095,2.5,14.5,17.0
Germany,1986,Craft,0.0,0.548,0.837,0.548,2.5,14.0,16.5
Germany,1986,Flow,0.447,0.837,0.548,0.548,3.0,13.5,16.5
Germany,1986,Hands,0.447,0.447,0.548,0.548,1.5,9.0,10.5
Germany,1986,Helm,0.447,0.447,0.837,0.548,2.5,12.5,15.0
Germany,1986,Lore,0.447,0.707,0.707,0.894,3.5,13.5,17.0
Germany,1986,Shield,0.548,0.447,0.447,0.837,1.5,14.0,15.5
Germany,1986,Stewards,0.548,0.707,0.447,0.548,1.5,12.0,13.5
Germany,1987,Archive,0.837,0.447,0.894,0.0,4.0,12.5,16.5
Germany,1987,Craft,0.707,0.447,0.548,0.548,3.5,14.5,18.0
Germany,1987,Flow,0.837,0.548,0.0,0.837,1.0,15.0,16.0
Germany,1987,Hands,0.447,0.548,0.707,0.447,2.5,9.0,11.5
Germany,1987,Helm,0.707,0.548,0.447,0.837,2.0,13.0,15.0
Germany,1987,Lore,0.0,0.447,0.447,0.447,2.0,12.5,14.5
Germany,1987,Shield,0.548,0.447,0.548,0.0,1.0,14.0,15.0
Germany,1987,Stewards,0.447,0.707,0.447,0.548,3.0,12.5,15.5
Germany,1988,Archive,0.837,0.0,0.447,0.707,3.0,13.5,16.5
Germany,1988,Craft,0.447,0.837,0.447,0.548,3.0,14.0,17.0
Germany,1988,Flow,0.837,0.447,0.447,0.447,1.5,14.5,16.0
Germany,1988,Hands,0.837,0.447,0.548,0.0,3.0,8.5,11.5
Germany,1988,Helm,0.837,1.095,1.0,0.707,5.0,10.5,15.5
Germany,1988,Lore,0.837,0.548,0.0,0.837,3.0,13.0,16.0
Germany,1988,Shield,0.447,0.0,0.707,1.095,2.0,12.5,14.5
Germany,1988,Stewards,0.447,0.548,0.548,0.447,3.0,11.5,14.5
Germany,1989,Archive,0.0,0.0,0.447,0.447,1.0,14.5,15.5
Germany,1989,Craft,0.894,1.14,0.548,0.707,4.5,13.0,17.5
Germany,1989,Flow,0.548,0.447,0.548,0.0,0.0,14.5,14.5
Germany,1989,Hands,0.707,0.894,0.447,0.0,3.0,11.5,14.5
Germany,1989,Helm,0.894,0.894,1.0,0.548,5.0,11.5,16.5
Germany,1989,Lore,0.707,0.837,0.0,0.548,3.0,12.5,15.5
Germany,1989,Shield,1.0,0.447,1.0,0.0,2.0,13.0,15.0
Germany,1989,Stewards,0.0,0.837,0.447,0.447,1.5,12.5,14.0
Germany,1990,Archive,0.894,1.732,1.0,0.837,4.5,12.0,16.5
Germany,1990,Craft,0.447,0.707,0.707,0.548,2.5,11.5,14.0
Germany,1990,Flow,0.548,0.548,0.548,0.548,3.5,10.0,13.5
Germany,1990,Hands,0.447,1.643,1.14,0.707,4.0,6.0,10.0
Germany,1990,Helm,0.894,0.837,0.447,0.548,3.0,10.5,13.5
Germany,1990,Lore,0.548,1.14,1.225,1.095,5.0,10.0,15.0
Germany,1990,Shield,0.837,1.14,0.707,0.894,4.5,11.0,15.5
Germany,1990,Stewards,0.837,0.447,0.894,0.894,4.0,9.0,13.0
Germany,1991,Archive,1.225,0.548,1.0,0.548,4.0,11.5,15.5
Germany,1991,Craft,0.548,0.447,0.894,0.837,4.0,10.0,14.0
Germany,1991,Flow,0.548,0.837,0.837,0.707,2.5,9.0,11.5
Germany,1991,Hands,1.0,0.837,0.837,1.225,5.5,5.0,10.5
Germany,1991,Helm,0.837,1.095,0.837,0.707,5.0,10.0,15.0
Germany,1991,Lore,0.548,0.894,1.14,0.447,2.5,11.5,14.0
Germany,1991,Shield,0.707,0.0,0.837,0.837,2.5,11.5,14.0
Germany,1991,Stewards,1.095,0.894,0.548,0.837,5.0,9.0,14.0
Germany,1992,Archive,1.414,0.548,0.837,0.837,5.0,10.5,15.5
Germany,1992,Craft,0.894,0.548,1.14,1.342,3.5,8.0,11.5
Germany,1992,Flow,1.095,0.0,0.894,0.707,2.0,9.5,11.5
Germany,1992,Hands,0.707,1.414,0.548,0.707,4.0,3.0,7.0
Germany,1992,Helm,1.0,1.0,0.837,1.14,7.0,8.0,15.0
Germany,1992,Lore,0.447,0.894,0.548,0.447,2.0,10.5,12.5
Germany,1992,Shield,1.225,0.707,0.894,0.837,4.5,7.0,11.5
Germany,1992,Stewards,0.548,0.837,0.837,0.548,2.5,8.5,11.0
Germany,1993,Archive,0.894,0.548,0.837,0.707,4.0,10.5,14.5
Germany,1993,Craft,0.837,0.548,0.548,0.548,2.0,10.5,12.5
Germany,1993,Flow,1.095,0.837,1.817,1.304,6.5,6.0,12.5
Germany,1993,Hands,0.837,0.894,1.14,0.894,4.0,3.5,7.5
Germany,1993,Helm,0.707,1.0,1.14,1.0,4.5,9.0,13.5
Germany,1993,Lore,0.447,0.707,1.342,0.894,4.0,10.0,14.0
Germany,1993,Shield,0.447,0.837,0.447,1.095,3.0,7.5,10.5
Germany,1993,Stewards,0.707,0.548,1.14,0.548,2.0,9.5,11.5
Germany,1994,Archive,1.14,0.548,0.837,0.447,3.0,12.5,15.5
Germany,1994,Craft,0.447,0.894,0.707,0.707,2.5,12.5,15.0
Germany,1994,Flow,1.0,0.548,0.707,0.447,3.0,11.0,14.0
Germany,1994,Hands,0.447,0.837,0.447,0.447,2.0,6.5,8.5
Germany,1994,Helm,1.14,0.548,0.894,1.14,5.0,11.5,16.5
Germany,1994,Lore,1.095,0.548,0.837,0.548,3.5,11.0,14.5
Germany,1994,Shield,0.837,0.707,1.095,0.837,4.5,7.5,12.0
Germany,1994,Stewards,0.837,1.304,0.837,0.837,4.5,9.5,14.0
Germany,1995,Archive,0.0,0.707,0.447,0.447,3.0,12.5,15.5
Germany,1995,Craft,0.447,0.447,0.447,0.548,2.5,12.5,15.0
Germany,1995,Flow,0.548,0.707,0.447,0.0,3.0,11.0,14.0
Germany,1995,Hands,0.548,0.0,1.095,0.548,2.5,7.5,10.0
Germany,1995,Helm,0.837,0.894,0.0,0.447,3.5,12.5,16.0
Germany,1995,Lore,0.447,0.548,0.707,0.447,3.5,11.0,14.5
Germany,1995,Shield,0.548,0.447,0.0,0.548,1.5,9.0,10.5
Germany,1995,Stewards,0.447,0.548,0.837,0.447,2.5,10.0,12.5
Germany,1996,Archive,0.447,0.447,0.447,0.447,1.0,14.5,15.5
Germany,1996,Craft,0.548,0.447,0.707,0.837,3.0,12.0,15.0
Germany,1996,Flow,0.447,0.447,0.707,0.707,2.0,12.0,14.0
Germany,1996,Hands,0.447,0.837,0.707,0.837,2.0,7.0,9.0
Germany,1996,Helm,0.707,0.447,0.548,0.837,3.0,13.0,16.0
Germany,1996,Lore,0.0,0.548,0.548,0.707,2.0,12.5,14.5
Germany,1996,Shield,0.707,0.707,0.707,0.548,4.0,8.5,12.5
Germany,1996,Stewards,0.548,0.707,0.548,0.548,1.5,10.5,12.0
Germany,1997,Archive,0.0,0.548,0.447,0.548,1.0,13.5,14.5
Germany,1997,Craft,0.0,1.0,0.894,0.447,4.0,11.5,15.5
Germany,1997,Flow,0.447,0.447,0.447,0.707,2.5,11.5,14.0
Germany,1997,Hands,0.0,0.447,0.707,0.447,1.5,6.0,7.5
Germany,1997,Helm,0.548,0.837,0.447,0.447,3.0,12.5,15.5
Germany,1997,Lore,0.548,0.447,0.837,0.548,3.5,11.0,14.5
Germany,1997,Shield,0.548,0.0,0.707,0.447,1.5,10.0,11.5
Germany,1997,Stewards,0.707,0.837,0.837,0.447,3.0,10.5,13.5
Germany,1998,Archive,0.707,0.548,0.548,0.707,2.0,12.5,14.5
Germany,1998,Craft,0.0,0.707,0.447,0.707,2.0,14.0,16.0
Germany,1998,Flow,0.548,0.707,0.548,0.447,2.0,14.0,16.0
Germany,1998,Hands,0.447,0.894,1.095,0.707,3.0,5.5,8.5
Germany,1998,Helm,0.447,0.447,1.225,0.447,4.5,11.0,15.5
Germany,1998,Lore,0.707,0.707,0.0,0.707,2.5,12.5,15.0
Germany,1998,Shield,0.447,1.095,0.707,0.894,4.0,9.0,13.0
Germany,1998,Stewards,0.447,0.837,0.447,0.0,2.0,11.5,13.5
Germany,1999,Archive,0.707,0.447,0.447,0.447,1.5,13.0,14.5
Germany,1999,Craft,0.548,1.14,0.837,1.225,5.0,13.5,18.5
Germany,1999,Flow,0.548,0.548,0.447,0.447,3.0,13.5,16.5
Germany,1999,Hands,0.894,0.837,0.707,0.548,4.0,5.5,9.5
Germany,1999,Helm,0.447,0.447,0.707,0.548,3.0,11.5,14.5
Germany,1999,Lore,0.447,0.447,0.447,0.894,1.5,14.5,16.0
Germany,1999,Shield,0.837,0.894,0.837,0.707,2.5,9.5,12.0
Germany,1999,Stewards,0.447,0.548,0.837,0.447,2.5,12.0,14.5
Germany,2000,Archive,0.447,0.447,0.548,0.837,2.5,12.5,15.0
Germany,2000,Craft,0.548,0.707,0.894,0.447,3.0,11.0,14.0
Germany,2000,Flow,0.0,0.548,0.837,0.0,2.0,11.0,13.0
Germany,2000,Hands,0.447,0.447,0.707,0.837,2.5,6.0,8.5
Germany,2000,Helm,0.0,0.837,0.837,0.837,2.5,12.0,14.5
Germany,2000,Lore,0.447,0.447,0.447,0.447,1.0,13.5,14.5
Germany,2000,Shield,0.0,0.447,0.447,0.447,2.5,9.5,12.0
Germany,2000,Stewards,0.447,0.447,0.548,0.548,2.5,9.5,12.0
Germany,2001,Archive,0.447,1.0,0.447,0.707,2.5,13.0,15.5
Germany,2001,Craft,1.14,0.548,0.837,0.837,1.0,14.0,15.0
Germany,2001,Flow,0.0,0.0,0.837,0.837,2.0,11.0,13.0
Germany,2001,Hands,0.548,0.707,0.447,0.548,2.0,6.0,8.0
Germany,2001,Helm,0.447,0.707,0.0,0.447,2.0,12.5,14.5
Germany,2001,Lore,0.548,0.707,0.548,0.707,3.0,12.0,15.0
Germany,2001,Shield,0.447,0.837,0.447,1.095,3.0,8.5,11.5
Germany,2001,Stewards,0.707,0.548,0.447,0.894,3.0,10.0,13.0
Germany,2002,Archive,0.447,0.894,0.447,0.548,2.0,13.5,15.5
Germany,2002,Craft,0.707,0.447,0.447,0.707,3.0,12.0,15.0
Germany,2002,Flow,0.548,0.707,0.707,0.837,3.5,10.5,14.0
Germany,2002,Hands,0.447,0.707,0.548,0.707,4.5,3.5,8.0
Germany,2002,Helm,0.548,0.894,0.707,0.447,4.0,10.5,14.5
Germany,2002,Lore,0.837,0.447,0.707,0.837,4.0,11.0,15.0
Germany,2002,Shield,0.837,0.837,0.0,0.548,4.0,9.0,13.0
Germany,2002,Stewards,0.837,0.447,0.837,0.447,2.0,11.5,13.5
Germany,2003,Archive,0.894,0.447,0.447,0.548,2.0,14.0,16.0
Germany,2003,Craft,0.0,0.707,0.707,1.0,1.5,13.0,14.5
Germany,2003,Flow,1.0,0.447,0.447,0.707,1.5,10.0,11.5
Germany,2003,Hands,0.548,0.548,0.447,0.447,1.5,3.5,5.0
Germany,2003,Helm,0.548,0.548,0.548,0.707,3.0,12.0,15.0
Germany,2003,Lore,0.548,0.447,0.447,0.0,1.0,14.5,15.5
Germany,2003,Shield,0.707,1.304,0.0,0.548,4.5,8.5,13.0
Germany,2003,Stewards,0.0,0.548,0.447,0.548,1.5,11.0,12.5
Germany,2004,Archive,0.447,0.837,0.548,0.0,4.0,13.5,17.5
Germany,2004,Craft,0.0,0.548,0.447,0.548,1.5,13.5,15.0
Germany,2004,Flow,0.548,0.707,0.447,0.548,3.0,9.5,12.5
Germany,2004,Hands,0.548,0.447,0.837,0.707,2.0,3.5,5.5
Germany,2004,Helm,0.0,0.707,0.548,0.707,3.0,10.0,13.0
Germany,2004,Lore,1.0,0.548,0.707,0.548,1.0,13.5,14.5
Germany,2004,Shield,0.447,0.447,0.0,0.548,0.5,10.0,10.5
Germany,2004,Stewards,0.447,0.548,0.447,0.837,2.0,11.0,13.0
Germany,2005,Archive,0.707,0.548,0.0,0.447,3.0,12.5,15.5
Germany,2005,Craft,0.447,0.894,0.447,0.0,2.0,14.5,16.5
Germany,2005,Flow,0.548,0.0,0.894,0.447,3.0,15.5,18.5
Germany,2005,Hands,0.707,0.707,0.0,0.447,1.5,7.5,9.0
Germany,2005,Helm,0.837,0.837,0.707,0.447,5.5,11.0,16.5
Germany,2005,Lore,0.707,0.447,0.707,0.837,3.5,12.5,16.0
Germany,2005,Shield,0.548,0.447,0.447,1.095,3.0,11.0,14.0
Germany,2005,Stewards,0.894,0.0,0.0,0.548,2.0,12.5,14.5
Germany,2006,Archive,0.447,0.548,0.447,0.447,2.5,13.5,16.0
Germany,2006,Craft,0.447,0.447,0.837,0.447,1.5,15.0,16.5
Germany,2006,Flow,0.837,0.707,0.837,0.447,3.0,14.5,17.5
Germany,2006,Hands,0.837,0.447,0.894,0.548,3.5,6.0,9.5
Germany,2006,Helm,0.548,0.447,0.707,0.447,2.0,12.5,14.5
Germany,2006,Lore,1.0,0.548,0.447,0.894,3.5,13.0,16.5
Germany,2006,Shield,0.0,0.548,0.707,0.447,1.5,11.0,12.5
Germany,2006,Stewards,0.707,0.837,0.447,0.894,2.0,14.0,16.0
Germany,2007,Archive,0.837,0.548,0.447,0.447,4.0,12.5,16.5
Germany,2007,Craft,1.304,0.447,0.447,0.707,2.0,14.5,16.5
Germany,2007,Flow,0.0,0.548,0.548,0.707,1.0,15.0,16.0
Germany,2007,Hands,0.707,0.837,0.548,0.548,3.5,7.5,11.0
Germany,2007,Helm,0.447,0.548,0.707,0.0,2.0,11.5,13.5
Germany,2007,Lore,1.0,0.447,0.447,0.837,2.5,12.5,15.0
Germany,2007,Shield,0.447,0.447,0.447,0.447,3.0,9.5,12.5
Germany,2007,Stewards,0.548,0.837,0.837,0.837,5.5,11.5,17.0
Germany,2008,Archive,0.447,0.837,0.447,0.548,3.0,13.5,16.5
Germany,2008,Craft,0.447,0.0,0.447,0.707,2.0,12.5,14.5
Germany,2008,Flow,0.894,0.447,0.447,0.894,1.5,10.0,11.5
Germany,2008,Hands,0.837,0.447,0.894,0.837,4.0,5.5,9.5
Germany,2008,Helm,0.0,0.447,0.447,0.447,2.0,11.5,13.5
Germany,2008,Lore,0.707,0.447,0.0,0.837,3.5,12.5,16.0
Germany,2008,Shield,0.447,0.0,0.548,0.707,2.5,11.0,13.5
Germany,2008,Stewards,0.447,0.707,0.0,0.447,2.0,9.5,11.5
Germany,2009,Archive,0.548,0.447,0.707,0.447,2.0,13.5,15.5
Germany,2009,Craft,0.707,0.837,0.837,1.095,5.0,10.0,15.0
Germany,2009,Flow,0.447,0.447,0.447,0.837,2.0,6.5,8.5
Germany,2009,Hands,0.447,0.447,0.548,0.0,2.0,6.5,8.5
Germany,2009,Helm,0.447,0.447,0.447,0.447,2.0,11.5,13.5
Germany,2009,Lore,0.447,0.447,1.14,0.447,3.5,11.5,15.0
Germany,2009,Shield,0.447,0.837,0.548,0.837,4.5,8.5,13.0
Germany,2009,Stewards,0.447,0.837,0.0,0.707,2.5,8.5,11.0
Germany,2010,Archive,0.0,0.707,0.837,0.548,3.5,12.5,16.0
Germany,2010,Craft,0.837,0.894,0.707,0.837,5.0,12.0,17.0
Germany,2010,Flow,0.837,0.707,0.707,0.447,2.5,13.5,16.0
Germany,2010,Hands,0.707,0.447,0.447,0.707,2.5,10.0,12.5
Germany,2010,Helm,0.548,0.447,0.447,0.837,2.0,11.0,13.0
Germany,2010,Lore,0.548,0.548,0.447,0.837,1.5,13.0,14.5
Germany,2010,Shield,0.447,0.447,0.0,0.447,2.5,10.5,13.0
Germany,2010,Stewards,0.447,0.548,0.0,0.548,1.5,12.5,14.0
Germany,2011,Archive,0.837,0.837,0.447,0.548,2.0,13.5,15.5
Germany,2011,Craft,0.447,0.0,0.707,0.447,1.5,14.0,15.5
Germany,2011,Flow,0.447,0.0,0.447,0.707,2.0,13.5,15.5
Germany,2011,Hands,0.447,0.447,0.837,0.707,3.5,8.5,12.0
Germany,2011,Helm,0.548,0.0,0.548,0.707,2.5,11.5,14.0
Germany,2011,Lore,0.548,0.548,0.447,0.447,3.0,12.5,15.5
Germany,2011,Shield,0.548,0.0,0.707,0.447,2.0,11.5,13.5
Germany,2011,Stewards,0.548,0.837,0.707,0.707,1.5,13.5,15.0
Germany,2012,Archive,0.447,0.707,0.447,0.447,1.0,13.5,14.5
Germany,2012,Craft,0.548,0.837,0.837,0.447,3.5,13.0,16.5
Germany,2012,Flow,0.447,0.548,0.548,0.548,1.0,14.0,15.0
Germany,2012,Hands,0.447,0.447,1.0,0.837,1.5,9.5,11.0
Germany,2012,Helm,0.447,0.0,0.447,0.447,1.5,12.5,14.0
Germany,2012,Lore,0.707,0.707,0.0,1.0,3.0,12.0,15.0
Germany,2012,Shield,0.548,0.548,1.225,0.837,2.5,10.5,13.0
Germany,2012,Stewards,1.095,0.447,0.447,0.447,3.0,12.5,15.5
Germany,2013,Archive,0.707,0.837,0.548,1.0,3.0,13.0,16.0
