Entity,Year,Node,Coherence,Capacity,Stress,Abstraction,Node Value,Bond Strength,C_sd,K_sd,S_sd,A_sd,V_range,V_min,V_max,Stress Capacity Ratio,Resilience Index,Envelope Midpoint,Envelope Delta,node_value_rank,stress_rank
CATL,2021,Lore,9.0,9.2,4.2,9.2,18.6,45.325,0.0,0.45,0.45,0.45,2.5,17.5,20.0,0.4565217391304348,7.733333333333333,18.75,-0.14999999999999858,2.0,1.0
CATL,2021,Flow,9.2,9.0,3.8,7.0,17.9,43.09,0.45,0.0,0.45,0.0,2.0,17.5,19.5,0.4222222222222222,7.133333333333333,18.5,-0.6000000000000014,3.0,3.0
CATL,2021,Helm,8.0,9.0,4.2,9.0,17.3,42.325,0.0,0.0,0.45,0.0,1.0,16.5,17.5,0.4666666666666667,7.266666666666667,17.0,0.3000000000000007,4.0,1.0
CATL,2021,Stewards,7.0,9.0,4.0,7.0,15.5,36.651,0.0,0.0,0.0,0.0,0.0,15.5,15.5,0.4444444444444444,6.333333333333333,15.5,0.0,5.0,2.0
CATL,2021,Archive,7.2,7.4,3.0,6.2,14.7,37.46,0.45,0.55,0.0,0.45,2.0,14.0,16.0,0.4054054054054054,5.933333333333334,15.0,-0.3000000000000007,6.0,5.0
CATL,2021,Hands,7.0,9.0,4.0,5.0,14.5,33.145,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.4444444444444444,5.666666666666667,14.5,0.0,7.0,2.0
CATL,2021,Shield,7.0,7.0,4.0,6.0,13.0,34.936,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.5714285714285714,5.333333333333333,13.0,0.0,8.0,2.0
CATL,2022,Craft,9.4,9.2,3.6,8.0,19.0,44.823,0.55,0.45,0.55,0.0,3.0,18.0,21.0,0.391304347826087,7.666666666666667,19.5,-0.5,1.0,5.0
CATL,2022,Lore,9.0,9.2,4.2,9.2,18.6,44.514,0.0,0.45,0.45,0.45,2.5,17.5,20.0,0.4565217391304348,7.733333333333333,18.75,-0.14999999999999858,2.0,3.0
CATL,2022,Helm,8.0,9.0,4.2,9.0,17.3,41.577,0.0,0.0,0.45,0.0,1.0,16.5,17.5,0.4666666666666667,7.266666666666667,17.0,0.3000000000000007,3.0,3.0
CATL,2022,Flow,9.2,9.0,5.0,7.0,16.7,40.234,0.45,0.0,0.71,0.0,3.0,15.5,18.5,0.5555555555555556,6.733333333333333,17.0,-0.3000000000000007,4.0,2.0
CATL,2022,Stewards,7.0,8.8,4.2,7.0,15.1,35.706,0.0,0.45,0.45,0.0,2.0,13.5,15.5,0.47727272727272724,6.2,14.5,0.5999999999999996,5.0,3.0
CATL,2022,Archive,7.2,7.4,3.0,6.2,14.7,36.809,0.45,0.55,0.0,0.45,2.0,14.0,16.0,0.4054054054054054,5.933333333333334,15.0,-0.3000000000000007,6.0,6.0
CATL,2022,Hands,7.0,9.0,4.0,5.0,14.5,32.576,0.0,0.0,0.0,0.0,0.0,14.5,14.5,0.4444444444444444,5.666666666666667,14.5,0.0,7.0,4.0
CATL,2022,Shield,7.0,7.0,5.2,6.0,11.8,32.566,0.0,0.0,0.45,0.0,1.0,11.0,12.0,0.7428571428571429,4.933333333333334,11.5,0.3000000000000007,8.0,1.0
CATL,2023,Craft,9.4,9.2,3.6,8.0,19.0,43.179,0.55,0.45,0.55,0.0,3.0,18.0,21.0,0.391304347826087,7.666666666666667,19.5,-0.5,1.0,6.0
CATL,2023,Lore,9.0,9.2,4.2,9.2,18.6,42.889,0.0,0.45,0.45,0.45,2.5,17.5,20.0,0.4565217391304348,7.733333333333333,18.75,-0.14999999999999858,2.0,4.0
CATL,2023,Flow,9.0,9.0,5.2,7.0,16.3,37.981,0.71,0.0,1.1,0.0,5.0,13.5,18.5,0.5777777777777778,6.6000000000000005,16.0,0.3000000000000007,3.0,2.0
CATL,2023,Helm,8.0,9.0,5.2,9.0,16.3,38.434,0.0,0.0,0.45,0.0,1.0,15.5,16.5,0.5777777777777778,6.933333333333334,16.0,0.3000000000000007,3.0,2.0
CATL,2023,Archive,7.2,8.4,4.0,6.2,14.7,34.004,0.45,0.55,0.0,0.45,2.0,14.0,16.0,0.47619047619047616,5.933333333333334,15.0,-0.3000000000000007,4.0,5.0
CATL,2023,Stewards,7.0,8.8,5.2,7.0,14.1,32.986,0.0,0.45,0.45,0.0,2.0,12.5,14.5,0.5909090909090908,5.866666666666667,13.5,0.5999999999999996,5.0,2.0
CATL,2023,Hands,7.0,9.0,5.0,5.0,13.5,30.08,0.0,0.0,0.0,0.0,0.0,13.5,13.5,0.5555555555555556,5.333333333333333,13.5,0.0,6.0,3.0
CATL,2023,Shield,7.0,7.0,6.2,6.0,10.8,30.073,0.0,0.0,0.45,0.0,1.0,10.0,11.0,0.8857142857142858,4.6000000000000005,10.5,0.3000000000000007,7.0,1.0
CATL,2024,Craft,9.4,9.2,3.6,8.0,19.0,41.72,0.55,0.45,0.55,0.0,3.0,18.0,21.0,0.391304347826087,7.666666666666667,19.5,-0.5,1.0,7.0
CATL,2024,Lore,9.0,9.2,4.2,9.2,18.6,41.511,0.0,0.45,0.45,0.45,2.5,17.5,20.0,0.4565217391304348,7.733333333333333,18.75,-0.14999999999999858,2.0,5.0
CATL,2024,Helm,8.0,8.0,5.2,9.0,15.3,37.258,0.0,0.0,0.45,0.0,1.0,14.5,15.5,0.65,6.6000000000000005,15.0,0.3000000000000007,3.0,3.0
CATL,2024,Flow,8.0,9.0,6.2,7.0,14.3,32.937,0.71,0.0,1.1,0.0,5.0,11.5,16.5,0.6888888888888889,5.933333333333334,14.0,0.3000000000000007,4.0,2.0
CATL,2024,Archive,7.2,7.4,4.0,6.2,13.7,32.907,0.45,0.55,0.0,0.45,2.0,13.0,15.0,0.5405405405405405,5.6000000000000005,14.0,-0.3000000000000007,5.0,6.0
CATL,2024,Stewards,7.0,7.8,5.2,7.0,13.1,31.968,0.0,0.45,0.45,0.0,2.0,11.5,13.5,0.6666666666666667,5.533333333333334,12.5,0.5999999999999996,6.0,3.0
CATL,2024,Hands,7.0,8.0,5.0,5.0,12.5,29.079,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.625,5.0,12.5,0.0,7.0,4.0
CATL,2024,Shield,5.8,7.0,6.4,6.0,9.4,25.961,0.45,0.0,0.89,0.0,3.0,7.0,10.0,0.9142857142857144,4.133333333333334,8.5,0.9000000000000004,8.0,1.0
CATL,2025,Craft,9.4,9.2,3.6,8.0,19.0,41.72,0.55,0.45,0.55,0.0,3.0,18.0,21.0,0.391304347826087,7.666666666666667,19.5,-0.5,1.0,7.0
CATL,2025,Lore,9.0,9.2,4.2,9.2,18.6,41.511,0.0,0.45,0.45,0.45,2.5,17.5,20.0,0.4565217391304348,7.733333333333333,18.75,-0.14999999999999858,2.0,5.0
CATL,2025,Helm,8.0,8.0,5.2,9.0,15.3,37.258,0.0,0.0,0.45,0.0,1.0,14.5,15.5,0.65,6.6000000000000005,15.0,0.3000000000000007,3.0,3.0
CATL,2025,Flow,8.0,9.0,6.2,7.0,14.3,32.937,0.71,0.0,1.1,0.0,5.0,11.5,16.5,0.6888888888888889,5.933333333333334,14.0,0.3000000000000007,4.0,2.0
CATL,2025,Archive,7.2,7.4,4.0,6.2,13.7,32.907,0.45,0.55,0.0,0.45,2.0,13.0,15.0,0.5405405405405405,5.6000000000000005,14.0,-0.3000000000000007,5.0,6.0
CATL,2025,Stewards,7.0,7.8,5.2,7.0,13.1,31.968,0.0,0.45,0.45,0.0,2.0,11.5,13.5,0.6666666666666667,5.533333333333334,12.5,0.5999999999999996,6.0,3.0
CATL,2025,Hands,7.0,8.0,5.0,5.0,12.5,29.079,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.625,5.0,12.5,0.0,7.0,4.0
CATL,2025,Shield,5.8,7.0,6.4,6.0,9.4,25.961,0.45,0.0,0.89,0.0,3.0,7.0,10.0,0.9142857142857144,4.133333333333334,8.5,0.9000000000000004,8.0,1.0
CATL,2026,Craft,9.4,9.2,3.6,8.0,19.0,41.72,0.55,0.45,0.55,0.0,3.0,18.0,21.0,0.391304347826087,7.666666666666667,19.5,-0.5,1.0,7.0
CATL,2026,Lore,9.0,9.2,4.2,9.2,18.6,41.511,0.0,0.45,0.45,0.45,2.5,17.5,20.0,0.4565217391304348,7.733333333333333,18.75,-0.14999999999999858,2.0,5.0
CATL,2026,Helm,8.0,8.0,5.2,9.0,15.3,37.258,0.0,0.0,0.45,0.0,1.0,14.5,15.5,0.65,6.6000000000000005,15.0,0.3000000000000007,3.0,3.0
CATL,2026,Flow,8.0,9.0,6.2,7.0,14.3,32.937,0.71,0.0,1.1,0.0,5.0,11.5,16.5,0.6888888888888889,5.933333333333334,14.0,0.3000000000000007,4.0,2.0
CATL,2026,Archive,7.2,7.4,4.0,6.2,13.7,32.907,0.45,0.55,0.0,0.45,2.0,13.0,15.0,0.5405405405405405,5.6000000000000005,14.0,-0.3000000000000007,5.0,6.0
CATL,2026,Stewards,7.0,7.8,5.2,7.0,13.1,31.968,0.0,0.45,0.45,0.0,2.0,11.5,13.5,0.6666666666666667,5.533333333333334,12.5,0.5999999999999996,6.0,3.0
CATL,2026,Hands,7.0,8.0,5.0,5.0,12.5,29.079,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.625,5.0,12.5,0.0,7.0,4.0
CATL,2026,Shield,5.8,7.0,6.4,6.0,9.4,25.961,0.45,0.0,0.89,0.0,3.0,7.0,10.0,0.9142857142857144,4.133333333333334,8.5,0.9000000000000004,8.0,1.0
General Motors,2006,Archive,6.8,6.0,4.0,5.0,11.3,17.886,0.45,0.0,0.0,0.0,1.0,10.5,11.5,0.6666666666666666,4.6000000000000005,11.0,0.3000000000000007,1.0,5.0
General Motors,2006,Craft,6.0,7.0,5.0,4.0,10.0,15.128,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.7142857142857143,4.0,10.0,0.0,2.0,4.0
General Motors,2006,Flow,5.0,6.8,5.2,4.0,8.6,13.454,0.0,0.45,0.45,0.0,2.0,7.0,9.0,0.7647058823529412,3.5333333333333337,8.0,0.5999999999999996,3.0,3.0
General Motors,2006,Lore,4.8,6.0,5.0,5.0,8.3,14.131,0.45,0.0,0.0,0.0,1.0,7.5,8.5,0.8333333333333334,3.6,8.0,0.3000000000000007,4.0,4.0
General Motors,2006,Shield,5.0,6.0,5.0,4.0,8.0,13.571,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.8333333333333334,3.3333333333333335,8.0,0.0,5.0,4.0
General Motors,2006,Helm,4.8,6.0,6.2,5.0,7.1,13.421,0.45,0.0,0.45,0.0,1.0,6.5,7.5,1.0333333333333334,3.2000000000000006,7.0,0.09999999999999964,6.0,1.0
General Motors,2006,Hands,5.0,6.0,6.0,4.0,7.0,12.995,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,3.0,7.0,0.0,7.0,2.0
General Motors,2006,Stewards,4.0,6.0,6.2,4.0,5.8,11.293,0.0,0.0,0.45,0.0,1.0,5.0,6.0,1.0333333333333334,2.6,5.5,0.2999999999999998,8.0,1.0
General Motors,2007,Archive,5.8,6.0,5.0,5.0,9.3,14.528,0.45,0.0,0.0,0.0,1.0,8.5,9.5,0.8333333333333334,3.9333333333333336,9.0,0.3000000000000007,1.0,5.0
General Motors,2007,Lore,4.8,5.0,5.0,5.0,7.3,13.121,0.45,0.0,0.0,0.0,1.0,6.5,7.5,1.0,3.266666666666667,7.0,0.2999999999999998,2.0,5.0
General Motors,2007,Craft,5.0,6.0,6.0,4.0,7.0,12.039,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,3.0,7.0,0.0,3.0,4.0
General Motors,2007,Hands,5.0,6.0,6.0,4.0,7.0,12.039,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,3.0,7.0,0.0,3.0,4.0
General Motors,2007,Shield,5.0,5.0,5.0,4.0,7.0,12.565,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,3.0,7.0,0.0,3.0,5.0
General Motors,2007,Flow,5.0,5.8,6.2,4.0,6.6,11.935,0.0,0.45,0.45,0.0,2.0,5.0,7.0,1.0689655172413794,2.866666666666667,6.0,0.5999999999999996,4.0,3.0
General Motors,2007,Helm,4.8,5.0,7.4,5.0,4.9,11.844,0.45,0.0,0.55,0.0,2.0,3.5,5.5,1.48,2.466666666666667,4.5,0.40000000000000036,5.0,1.0
General Motors,2007,Stewards,4.0,5.0,7.2,4.0,3.8,10.051,0.0,0.0,0.45,0.0,1.0,3.0,4.0,1.44,1.9333333333333333,3.5,0.2999999999999998,6.0,2.0
General Motors,2008,Craft,5.0,5.0,7.0,4.0,5.0,8.281,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.4,2.3333333333333335,5.0,0.0,1.0,4.0
General Motors,2008,Archive,4.8,5.0,7.0,4.0,4.8,8.105,0.45,0.0,0.0,0.0,1.0,4.0,5.0,1.4,2.266666666666667,4.5,0.2999999999999998,2.0,4.0
General Motors,2008,Lore,3.8,5.0,6.0,4.0,4.8,7.482,0.45,0.0,0.0,0.0,1.0,4.0,5.0,1.2,2.266666666666667,4.5,0.2999999999999998,2.0,5.0
General Motors,2008,Shield,4.0,5.0,7.0,4.0,4.0,7.366,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.4,2.0,4.0,0.0,3.0,4.0
General Motors,2008,Hands,4.0,5.0,8.0,4.0,3.0,7.059,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,1.6666666666666667,3.0,0.0,4.0,3.0
General Motors,2008,Helm,3.8,5.0,8.4,4.0,2.4,6.755,0.45,0.0,0.55,0.0,2.0,1.0,3.0,1.6800000000000002,1.4666666666666668,2.0,0.3999999999999999,5.0,2.0
General Motors,2008,Stewards,3.0,4.0,9.2,3.0,-0.7,5.199,0.0,0.0,0.45,0.0,1.0,-1.5,-0.5,2.3,0.2666666666666669,-1.0,0.30000000000000004,6.0,1.0
General Motors,2008,Flow,3.0,3.8,9.2,3.0,-0.9,5.199,0.0,0.45,0.45,0.0,2.0,-2.5,-0.5,2.4210526315789473,0.20000000000000048,-1.5,0.6,7.0,1.0
General Motors,2009,Stewards,4.0,5.0,8.2,5.0,3.3,6.642,0.0,0.0,0.45,0.0,1.0,2.5,3.5,1.64,1.9333333333333336,3.0,0.2999999999999998,1.0,4.0
General Motors,2009,Shield,4.0,5.0,8.0,4.0,3.0,6.168,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6,1.6666666666666667,3.0,0.0,2.0,5.0
General Motors,2009,Archive,3.8,4.0,8.0,4.0,1.8,6.02,0.45,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.2666666666666668,1.5,0.30000000000000004,3.0,5.0
General Motors,2009,Lore,2.8,4.0,7.0,4.0,1.8,5.464,0.45,0.0,0.0,0.0,1.0,1.0,2.0,1.75,1.2666666666666668,1.5,0.30000000000000004,3.0,6.0
General Motors,2009,Craft,4.0,4.0,8.0,3.0,1.5,5.588,0.0,0.0,0.0,0.0,0.0,1.5,1.5,2.0,1.0,1.5,0.0,4.0,5.0
General Motors,2009,Hands,3.0,4.0,9.0,3.0,-0.5,4.61,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,2.25,0.3333333333333333,-0.5,0.0,5.0,3.0
General Motors,2009,Helm,2.8,4.0,9.4,4.0,-0.6,4.926,0.45,0.0,0.55,0.0,2.0,-2.0,0.0,2.35,0.4666666666666668,-1.0,0.4,6.0,1.0
General Motors,2009,Flow,3.0,3.8,9.2,3.0,-0.9,4.569,0.0,0.45,0.45,0.0,2.0,-2.5,-0.5,2.4210526315789473,0.20000000000000048,-1.5,0.6,7.0,2.0
General Motors,2010,Craft,5.0,6.2,4.8,4.0,8.4,12.885,0.0,0.45,0.45,0.0,2.0,8.0,10.0,0.7741935483870968,3.4666666666666663,9.0,-0.5999999999999996,1.0,4.0
General Motors,2010,Archive,4.8,6.0,5.0,5.0,8.3,13.419,0.45,0.0,0.0,0.0,1.0,7.5,8.5,0.8333333333333334,3.6,8.0,0.3000000000000007,2.0,3.0
General Motors,2010,Stewards,5.0,6.0,5.2,5.0,8.3,13.589,0.0,0.0,0.45,0.0,1.0,7.5,8.5,0.8666666666666667,3.6,8.0,0.3000000000000007,2.0,2.0
General Motors,2010,Flow,5.0,6.0,5.0,4.0,8.0,12.775,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.8333333333333334,3.3333333333333335,8.0,0.0,3.0,3.0
General Motors,2010,Shield,5.0,5.0,5.0,5.0,7.5,13.704,0.0,0.0,0.0,0.0,0.0,7.5,7.5,1.0,3.3333333333333335,7.5,0.0,4.0,3.0
General Motors,2010,Helm,4.8,5.0,5.2,5.0,7.1,13.306,0.45,0.0,0.45,0.0,1.0,6.5,7.5,1.04,3.2000000000000006,7.0,0.09999999999999964,5.0,2.0
General Motors,2010,Lore,3.8,5.0,5.0,4.0,5.8,11.004,0.45,0.0,0.0,0.0,1.0,5.0,6.0,1.0,2.6,5.5,0.2999999999999998,6.0,3.0
General Motors,2010,Hands,4.0,5.2,5.8,4.0,5.4,10.918,0.0,0.45,0.45,0.0,2.0,5.0,7.0,1.1153846153846154,2.4666666666666663,6.0,-0.5999999999999996,7.0,1.0
General Motors,2011,Flow,6.0,7.0,5.0,5.0,10.5,17.224,0.0,0.0,0.0,0.0,0.0,10.5,10.5,0.7142857142857143,4.333333333333333,10.5,0.0,1.0,3.0
General Motors,2011,Craft,6.0,6.2,4.8,5.0,9.9,17.37,0.0,0.45,0.45,0.0,2.0,9.5,11.5,0.7741935483870968,4.133333333333333,10.5,-0.5999999999999996,2.0,4.0
General Motors,2011,Archive,5.8,6.0,5.0,5.0,9.3,16.906,0.45,0.0,0.0,0.0,1.0,8.5,9.5,0.8333333333333334,3.9333333333333336,9.0,0.3000000000000007,3.0,3.0
General Motors,2011,Stewards,5.2,6.0,5.0,5.0,8.7,15.926,0.45,0.0,0.71,0.0,3.0,7.5,10.5,0.8333333333333334,3.733333333333333,9.0,-0.3000000000000007,4.0,3.0
General Motors,2011,Shield,5.0,6.0,5.0,5.0,8.5,15.591,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,5.0,3.0
General Motors,2011,Helm,4.8,6.0,5.2,5.0,8.1,15.12,0.45,0.0,0.45,0.0,1.0,7.5,8.5,0.8666666666666667,3.5333333333333337,8.0,0.09999999999999964,6.0,2.0
General Motors,2011,Lore,4.8,5.0,5.0,5.0,7.3,15.252,0.45,0.0,0.0,0.0,1.0,6.5,7.5,1.0,3.266666666666667,7.0,0.2999999999999998,7.0,3.0
General Motors,2011,Hands,5.0,5.2,5.8,4.0,6.4,14.056,0.0,0.45,0.45,0.0,2.0,6.0,8.0,1.1153846153846154,2.7999999999999994,7.0,-0.5999999999999996,8.0,1.0
General Motors,2012,Flow,6.0,7.0,4.0,5.0,11.5,19.172,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,1.0,4.0
General Motors,2012,Craft,6.0,7.2,4.8,5.0,10.9,18.534,0.0,0.45,0.45,0.0,2.0,10.5,12.5,0.6666666666666666,4.466666666666666,11.5,-0.5999999999999996,2.0,3.0
General Motors,2012,Stewards,6.2,6.0,4.0,5.0,10.7,19.53,0.45,0.0,0.71,0.0,3.0,9.5,12.5,0.6666666666666666,4.3999999999999995,11.0,-0.3000000000000007,3.0,4.0
General Motors,2012,Archive,5.8,6.0,4.0,5.0,10.3,18.809,0.45,0.0,0.0,0.0,1.0,9.5,10.5,0.6666666666666666,4.266666666666667,10.0,0.3000000000000007,4.0,4.0
General Motors,2012,Helm,5.8,6.0,5.2,5.0,9.1,17.872,0.45,0.0,0.45,0.0,1.0,8.5,9.5,0.8666666666666667,3.866666666666667,9.0,0.09999999999999964,5.0,1.0
General Motors,2012,Shield,5.0,6.0,5.0,5.0,8.5,16.58,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,6.0,2.0
General Motors,2012,Hands,5.0,5.2,4.8,4.0,7.4,15.649,0.0,0.45,0.45,0.0,2.0,7.0,9.0,0.923076923076923,3.133333333333333,8.0,-0.5999999999999996,7.0,3.0
General Motors,2012,Lore,4.8,5.0,5.0,5.0,7.3,16.208,0.45,0.0,0.0,0.0,1.0,6.5,7.5,1.0,3.266666666666667,7.0,0.2999999999999998,8.0,2.0
General Motors,2013,Craft,6.0,7.2,3.8,5.0,11.9,19.484,0.0,0.45,0.45,0.0,2.0,11.5,13.5,0.5277777777777778,4.8,12.5,-0.5999999999999996,1.0,5.0
General Motors,2013,Flow,6.0,7.0,4.0,5.0,11.5,19.321,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,2.0,4.0
General Motors,2013,Stewards,6.2,6.0,4.0,5.0,10.7,19.682,0.45,0.0,0.71,0.0,3.0,9.5,12.5,0.6666666666666666,4.3999999999999995,11.0,-0.3000000000000007,3.0,4.0
General Motors,2013,Archive,5.8,6.0,4.0,5.0,10.3,18.955,0.45,0.0,0.0,0.0,1.0,9.5,10.5,0.6666666666666666,4.266666666666667,10.0,0.3000000000000007,4.0,4.0
General Motors,2013,Helm,5.8,6.0,5.2,5.0,9.1,18.01,0.45,0.0,0.45,0.0,1.0,8.5,9.5,0.8666666666666667,3.866666666666667,9.0,0.09999999999999964,5.0,1.0
General Motors,2013,Shield,5.0,6.0,5.0,5.0,8.5,16.705,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,6.0,2.0
General Motors,2013,Lore,4.8,6.0,5.0,5.0,8.3,16.33,0.45,0.0,0.0,0.0,1.0,7.5,8.5,0.8333333333333334,3.6,8.0,0.3000000000000007,7.0,2.0
General Motors,2013,Hands,5.0,5.2,4.8,4.0,7.4,15.767,0.0,0.45,0.45,0.0,2.0,7.0,9.0,0.923076923076923,3.133333333333333,8.0,-0.5999999999999996,8.0,3.0
General Motors,2014,Stewards,5.2,6.0,5.0,5.0,8.7,12.76,0.45,0.0,0.71,0.0,3.0,7.5,10.5,0.8333333333333334,3.733333333333333,9.0,-0.3000000000000007,1.0,6.0
General Motors,2014,Flow,5.0,6.0,5.0,4.0,8.0,11.681,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.8333333333333334,3.3333333333333335,8.0,0.0,2.0,6.0
General Motors,2014,Craft,5.0,6.2,5.8,4.0,7.4,11.293,0.0,0.45,0.45,0.0,2.0,7.0,9.0,0.9354838709677419,3.133333333333333,8.0,-0.5999999999999996,3.0,5.0
General Motors,2014,Hands,5.0,5.2,5.8,4.0,6.4,11.293,0.0,0.45,0.45,0.0,2.0,6.0,8.0,1.1153846153846154,2.7999999999999994,7.0,-0.5999999999999996,4.0,5.0
General Motors,2014,Lore,4.8,5.0,6.0,5.0,6.3,11.747,0.45,0.0,0.0,0.0,1.0,5.5,6.5,1.2,2.9333333333333336,6.0,0.2999999999999998,5.0,4.0
General Motors,2014,Helm,4.8,6.0,7.2,5.0,6.1,11.166,0.45,0.0,0.45,0.0,1.0,5.5,6.5,1.2,2.866666666666667,6.0,0.09999999999999964,6.0,2.0
General Motors,2014,Archive,3.8,5.0,7.0,4.0,3.8,9.227,0.45,0.0,0.0,0.0,1.0,3.0,4.0,1.4,1.9333333333333336,3.5,0.2999999999999998,7.0,3.0
General Motors,2014,Shield,3.0,5.0,9.0,4.0,1.0,7.454,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.8,1.0,1.0,0.0,8.0,1.0
General Motors,2015,Flow,6.0,7.0,4.0,5.0,11.5,18.756,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,1.0,5.0
General Motors,2015,Stewards,6.2,6.0,4.0,5.0,10.7,19.097,0.45,0.0,0.71,0.0,3.0,9.5,12.5,0.6666666666666666,4.3999999999999995,11.0,-0.3000000000000007,2.0,5.0
General Motors,2015,Craft,6.0,6.2,4.8,5.0,9.9,18.134,0.0,0.45,0.45,0.0,2.0,9.5,11.5,0.7741935483870968,4.133333333333333,10.5,-0.5999999999999996,3.0,4.0
General Motors,2015,Helm,5.8,6.0,5.2,6.0,9.6,18.505,0.45,0.0,0.45,0.0,1.0,9.0,10.0,0.8666666666666667,4.2,9.5,0.09999999999999964,4.0,2.0
General Motors,2015,Archive,4.8,6.0,5.0,5.0,8.3,15.908,0.45,0.0,0.0,0.0,1.0,7.5,8.5,0.8333333333333334,3.6,8.0,0.3000000000000007,5.0,3.0
General Motors,2015,Shield,5.0,6.0,6.0,5.0,7.5,15.571,0.0,0.0,0.0,0.0,0.0,7.5,7.5,1.0,3.3333333333333335,7.5,0.0,6.0,1.0
General Motors,2015,Hands,5.0,5.2,4.8,4.0,7.4,15.313,0.0,0.45,0.45,0.0,2.0,7.0,9.0,0.923076923076923,3.133333333333333,8.0,-0.5999999999999996,7.0,4.0
General Motors,2015,Lore,4.8,5.0,5.0,5.0,7.3,15.908,0.45,0.0,0.0,0.0,1.0,6.5,7.5,1.0,3.266666666666667,7.0,0.2999999999999998,8.0,3.0
General Motors,2016,Stewards,6.2,7.0,4.0,5.0,11.7,19.929,0.45,0.0,0.71,0.0,3.0,10.5,13.5,0.5714285714285714,4.733333333333333,12.0,-0.3000000000000007,1.0,4.0
General Motors,2016,Flow,6.0,7.0,4.0,5.0,11.5,19.571,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.5714285714285714,4.666666666666667,11.5,0.0,2.0,4.0
General Motors,2016,Archive,5.8,6.0,4.0,5.0,10.3,19.208,0.45,0.0,0.0,0.0,1.0,9.5,10.5,0.6666666666666666,4.266666666666667,10.0,0.3000000000000007,3.0,4.0
General Motors,2016,Craft,6.0,6.2,4.8,5.0,9.9,18.917,0.0,0.45,0.45,0.0,2.0,9.5,11.5,0.7741935483870968,4.133333333333333,10.5,-0.5999999999999996,4.0,3.0
General Motors,2016,Helm,5.8,6.0,5.2,6.0,9.6,19.316,0.45,0.0,0.45,0.0,1.0,9.0,10.0,0.8666666666666667,4.2,9.5,0.09999999999999964,5.0,1.0
General Motors,2016,Lore,4.8,6.2,5.0,6.2,9.1,17.868,0.45,0.45,0.0,0.45,2.5,8.0,10.5,0.8064516129032258,4.066666666666666,9.25,-0.15000000000000036,6.0,2.0
General Motors,2016,Shield,5.0,6.0,5.0,5.0,8.5,16.959,0.0,0.0,0.0,0.0,0.0,8.5,8.5,0.8333333333333334,3.6666666666666665,8.5,0.0,7.0,2.0
General Motors,2016,Hands,5.0,5.2,4.8,4.0,7.4,15.956,0.0,0.45,0.45,0.0,2.0,7.0,9.0,0.923076923076923,3.133333333333333,8.0,-0.5999999999999996,8.0,3.0
General Motors,2017,Flow,7.0,7.0,4.0,5.0,12.5,22.1,0.0,0.0,0.0,0.0,0.0,12.5,12.5,0.5714285714285714,5.0,12.5,0.0,1.0,4.0
General Motors,2017,Stewards,6.2,7.0,4.0,5.0,11.7,20.624,0.45,0.0,0.71,0.0,3.0,10.5,13.5,0.5714285714285714,4.733333333333333,12.0,-0.3000000000000007,2.0,4.0
General Motors,2017,Craft,6.0,7.2,4.8,5.0,10.9,19.564,0.0,0.45,0.45,0.0,2.0,10.5,12.5,0.6666666666666666,4.466666666666666,11.5,-0.5999999999999996,3.0,3.0
General Motors,2017,Helm,5.8,7.0,5.2,6.0,10.6,19.928,0.45,0.0,0.45,0.0,1.0,10.0,11.0,0.7428571428571429,4.533333333333334,10.5,0.09999999999999964,4.0,1.0
General Motors,2017,Archive,5.8,6.0,4.0,5.0,10.3,19.858,0.45,0.0,0.0,0.0,1.0,9.5,10.5,0.6666666666666666,4.266666666666667,10.0,0.3000000000000007,5.0,4.0
