Society,Year,Node,Coherence,Capacity,Stress,Abstraction,Node_Value_Calc,Bond_Strength_Calc,Bond_Strength_Calc_legacy,SBD_Calc,Lambda2_Calc,Decay_Index_Calc,Phase_Calc,Regime_Label_Calc,ESCH_Calc,V_Mean_Calc,V_Min_Calc,CAMS_v1_Regime,Run
Italy,1986,Craft,6.0,7.0,4.0,6.0,12.0,0.288779,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1986,Hands,6.0,6.0,5.0,5.0,9.5,0.26468,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1986,Archive,6.0,7.0,5.0,6.0,11.0,0.272517,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1986,Flow,5.0,6.0,6.0,5.0,7.5,0.237525,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1987,Helm,5.0,6.0,6.0,5.0,7.5,0.237525,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1987,Shield,5.0,5.0,6.0,4.0,6.0,0.229044,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1987,Lore,5.0,6.0,5.0,6.0,9.0,0.260618,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1987,Stewards,5.0,5.0,6.0,5.0,6.5,0.237525,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1987,Craft,6.0,7.0,4.0,6.0,12.0,0.288779,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1987,Hands,6.0,6.0,5.0,5.0,9.5,0.26468,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1987,Archive,6.0,7.0,5.0,6.0,11.0,0.272517,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1987,Flow,5.0,6.0,6.0,5.0,7.5,0.237525,not_computed,0.253527,1.819021,not_computed,not_computed,not_computed,not_computed,8.625,6.0,not_computed,separate_run_2026-09_staging
Italy,1988,Helm,5.0,6.0,6.0,5.0,7.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1988,Shield,5.0,5.0,6.0,4.0,6.0,0.234235,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1988,Lore,5.0,6.0,5.0,6.0,9.0,0.266646,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1988,Stewards,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1988,Craft,6.0,7.0,4.0,6.0,12.0,0.29559,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1988,Hands,6.0,6.0,5.0,5.0,9.5,0.270819,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1988,Archive,6.0,7.0,5.0,6.0,11.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1988,Flow,6.0,6.0,5.0,6.0,10.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1989,Helm,5.0,6.0,6.0,5.0,7.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1989,Shield,5.0,5.0,6.0,4.0,6.0,0.234235,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1989,Lore,5.0,6.0,5.0,6.0,9.0,0.266646,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1989,Stewards,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1989,Craft,6.0,7.0,4.0,6.0,12.0,0.29559,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1989,Hands,6.0,6.0,5.0,5.0,9.5,0.270819,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1989,Archive,6.0,7.0,5.0,6.0,11.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1989,Flow,6.0,6.0,5.0,6.0,10.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.9375,6.0,not_computed,separate_run_2026-09_staging
Italy,1990,Helm,5.0,5.0,7.0,5.0,5.5,0.220605,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1990,Shield,5.0,5.0,6.0,4.0,6.0,0.226005,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1990,Lore,5.0,6.0,5.0,6.0,9.0,0.25709,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1990,Stewards,4.0,5.0,7.0,5.0,4.5,0.208518,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1990,Craft,6.0,7.0,5.0,6.0,11.0,0.268797,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1990,Hands,6.0,6.0,5.0,5.0,9.5,0.261086,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1990,Archive,6.0,6.0,5.0,6.0,10.0,0.268797,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1990,Flow,6.0,6.0,5.0,6.0,10.0,0.268797,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1991,Helm,5.0,5.0,7.0,5.0,5.5,0.220605,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1991,Shield,5.0,5.0,6.0,4.0,6.0,0.226005,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1991,Lore,5.0,6.0,5.0,6.0,9.0,0.25709,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1991,Stewards,4.0,5.0,7.0,5.0,4.5,0.208518,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1991,Craft,6.0,7.0,5.0,6.0,11.0,0.268797,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1991,Hands,6.0,6.0,5.0,5.0,9.5,0.261086,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1991,Archive,6.0,6.0,5.0,6.0,10.0,0.268797,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1991,Flow,6.0,6.0,5.0,6.0,10.0,0.268797,not_computed,0.247462,1.654457,not_computed,not_computed,not_computed,not_computed,8.1875,4.5,not_computed,separate_run_2026-09_staging
Italy,1992,Helm,4.0,5.0,8.0,4.0,3.0,0.180292,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1992,Shield,5.0,5.0,6.0,4.0,6.0,0.216707,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1992,Lore,5.0,6.0,5.0,6.0,9.0,0.246293,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1992,Stewards,3.0,4.0,8.0,4.0,1.0,0.167577,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1992,Craft,6.0,7.0,5.0,6.0,11.0,0.257416,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1992,Hands,6.0,6.0,5.0,5.0,9.5,0.250092,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1992,Archive,6.0,6.0,5.0,6.0,10.0,0.257416,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1992,Flow,6.0,6.0,5.0,6.0,10.0,0.257416,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1993,Helm,4.0,5.0,8.0,4.0,3.0,0.180292,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1993,Shield,5.0,5.0,6.0,4.0,6.0,0.216707,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1993,Lore,5.0,6.0,5.0,6.0,9.0,0.246293,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1993,Stewards,3.0,4.0,8.0,4.0,1.0,0.167577,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1993,Craft,6.0,7.0,5.0,6.0,11.0,0.257416,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1993,Hands,6.0,6.0,5.0,5.0,9.5,0.250092,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1993,Archive,6.0,6.0,5.0,6.0,10.0,0.257416,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1993,Flow,6.0,6.0,5.0,6.0,10.0,0.257416,not_computed,0.229151,1.319914,not_computed,not_computed,not_computed,not_computed,7.4375,1.0,not_computed,separate_run_2026-09_staging
Italy,1994,Helm,5.0,5.0,7.0,5.0,5.5,0.226668,not_computed,0.259796,1.793779,not_computed,not_computed,not_computed,not_computed,8.6875,5.5,not_computed,separate_run_2026-09_staging
Italy,1994,Shield,5.0,5.0,6.0,4.0,6.0,0.232238,not_computed,0.259796,1.793779,not_computed,not_computed,not_computed,not_computed,8.6875,5.5,not_computed,separate_run_2026-09_staging
Italy,1994,Lore,5.0,6.0,5.0,6.0,9.0,0.264327,not_computed,0.259796,1.793779,not_computed,not_computed,not_computed,not_computed,8.6875,5.5,not_computed,separate_run_2026-09_staging
Italy,1994,Stewards,5.0,5.0,6.0,5.0,6.5,0.240855,not_computed,0.259796,1.793779,not_computed,not_computed,not_computed,not_computed,8.6875,5.5,not_computed,separate_run_2026-09_staging
Italy,1994,Craft,6.0,7.0,4.0,6.0,12.0,0.29297,not_computed,0.259796,1.793779,not_computed,not_computed,not_computed,not_computed,8.6875,5.5,not_computed,separate_run_2026-09_staging
Italy,1994,Hands,6.0,6.0,5.0,5.0,9.5,0.268457,not_computed,0.259796,1.793779,not_computed,not_computed,not_computed,not_computed,8.6875,5.5,not_computed,separate_run_2026-09_staging
Italy,1994,Archive,6.0,7.0,5.0,6.0,11.0,0.276426,not_computed,0.259796,1.793779,not_computed,not_computed,not_computed,not_computed,8.6875,5.5,not_computed,separate_run_2026-09_staging
Italy,1994,Flow,6.0,6.0,5.0,6.0,10.0,0.276426,not_computed,0.259796,1.793779,not_computed,not_computed,not_computed,not_computed,8.6875,5.5,not_computed,separate_run_2026-09_staging
Italy,1995,Helm,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1995,Shield,5.0,5.0,6.0,4.0,6.0,0.234235,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1995,Lore,5.0,6.0,5.0,6.0,9.0,0.266646,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1995,Stewards,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1995,Craft,6.0,7.0,4.0,6.0,12.0,0.29559,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1995,Hands,6.0,6.0,5.0,5.0,9.5,0.270819,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1995,Archive,6.0,7.0,5.0,6.0,11.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1995,Flow,6.0,6.0,5.0,6.0,10.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1996,Helm,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1996,Shield,5.0,5.0,6.0,4.0,6.0,0.234235,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1996,Lore,5.0,6.0,5.0,6.0,9.0,0.266646,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1996,Stewards,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1996,Craft,6.0,7.0,4.0,6.0,12.0,0.29559,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1996,Hands,6.0,6.0,5.0,5.0,9.5,0.270819,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1996,Archive,6.0,7.0,5.0,6.0,11.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1996,Flow,6.0,6.0,5.0,6.0,10.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1997,Helm,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1997,Shield,5.0,5.0,6.0,4.0,6.0,0.234235,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1997,Lore,5.0,6.0,5.0,6.0,9.0,0.266646,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1997,Stewards,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1997,Craft,6.0,7.0,4.0,6.0,12.0,0.29559,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1997,Hands,6.0,6.0,5.0,5.0,9.5,0.270819,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1997,Archive,6.0,7.0,5.0,6.0,11.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1997,Flow,6.0,6.0,5.0,6.0,10.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1998,Helm,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1998,Shield,5.0,5.0,6.0,4.0,6.0,0.234235,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1998,Lore,5.0,6.0,5.0,6.0,9.0,0.266646,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1998,Stewards,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1998,Craft,6.0,7.0,4.0,6.0,12.0,0.29559,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1998,Hands,6.0,6.0,5.0,5.0,9.5,0.270819,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1998,Archive,6.0,7.0,5.0,6.0,11.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1998,Flow,6.0,6.0,5.0,6.0,10.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1999,Helm,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1999,Shield,5.0,5.0,6.0,4.0,6.0,0.234235,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1999,Lore,5.0,6.0,5.0,6.0,9.0,0.266646,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1999,Stewards,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1999,Craft,6.0,7.0,4.0,6.0,12.0,0.29559,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1999,Hands,6.0,6.0,5.0,5.0,9.5,0.270819,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1999,Archive,6.0,7.0,5.0,6.0,11.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,1999,Flow,6.0,6.0,5.0,6.0,10.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2000,Helm,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2000,Shield,5.0,5.0,6.0,4.0,6.0,0.234235,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2000,Lore,5.0,6.0,5.0,6.0,9.0,0.266646,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2000,Stewards,5.0,5.0,6.0,5.0,6.5,0.242937,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2000,Craft,6.0,7.0,4.0,6.0,12.0,0.29559,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2000,Hands,6.0,6.0,5.0,5.0,9.5,0.270819,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2000,Archive,6.0,7.0,5.0,6.0,11.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2000,Flow,6.0,6.0,5.0,6.0,10.0,0.278871,not_computed,0.263863,1.859161,not_computed,not_computed,not_computed,not_computed,8.8125,6.0,not_computed,separate_run_2026-09_staging
Italy,2001,Helm,5.0,5.0,6.0,5.0,6.5,0.240317,not_computed,0.258914,1.841165,not_computed,not_computed,not_computed,not_computed,8.4375,6.0,not_computed,separate_run_2026-09_staging
Italy,2001,Shield,5.0,5.0,6.0,4.0,6.0,0.231722,not_computed,0.258914,1.841165,not_computed,not_computed,not_computed,not_computed,8.4375,6.0,not_computed,separate_run_2026-09_staging
Italy,2001,Lore,5.0,6.0,5.0,6.0,9.0,0.263728,not_computed,0.258914,1.841165,not_computed,not_computed,not_computed,not_computed,8.4375,6.0,not_computed,separate_run_2026-09_staging
Italy,2001,Stewards,5.0,5.0,6.0,5.0,6.5,0.240317,not_computed,0.258914,1.841165,not_computed,not_computed,not_computed,not_computed,8.4375,6.0,not_computed,separate_run_2026-09_staging
Italy,2001,Craft,6.0,6.0,5.0,6.0,10.0,0.275795,not_computed,0.258914,1.841165,not_computed,not_computed,not_computed,not_computed,8.4375,6.0,not_computed,separate_run_2026-09_staging
Italy,2001,Hands,6.0,6.0,5.0,5.0,9.5,0.267847,not_computed,0.258914,1.841165,not_computed,not_computed,not_computed,not_computed,8.4375,6.0,not_computed,separate_run_2026-09_staging
Italy,2001,Archive,6.0,6.0,5.0,6.0,10.0,0.275795,not_computed,0.258914,1.841165,not_computed,not_computed,not_computed,not_computed,8.4375,6.0,not_computed,separate_run_2026-09_staging
Italy,2001,Flow,6.0,6.0,5.0,6.0,10.0,0.275795,not_computed,0.258914,1.841165,not_computed,not_computed,not_computed,not_computed,8.4375,6.0,not_computed,separate_run_2026-09_staging
Italy,2002,Helm,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2002,Shield,5.0,5.0,6.0,4.0,6.0,0.22073,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2002,Lore,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2002,Stewards,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2002,Craft,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2002,Hands,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2002,Archive,6.0,6.0,5.0,6.0,10.0,0.262341,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2002,Flow,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2003,Helm,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2003,Shield,5.0,5.0,6.0,4.0,6.0,0.22073,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2003,Lore,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2003,Stewards,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2003,Craft,5.0,6.0,5.0,6.0,9.0,0.250965,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2003,Hands,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2003,Archive,6.0,6.0,5.0,6.0,10.0,0.262341,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2003,Flow,5.0,6.0,6.0,5.0,7.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
Italy,2004,Helm,5.0,5.0,6.0,5.0,6.5,0.228858,not_computed,0.237554,1.757925,not_computed,not_computed,not_computed,not_computed,7.75,6.0,not_computed,separate_run_2026-09_staging
