Society,Year,Node,Formalism,Node_Value,Bond_Strength
Pakistan,1964,Hands,CAMS-v3.2,,27.3764
Pakistan,1964,Archive,CAMS-v3.2,,32.439
Pakistan,1964,Flow,CAMS-v3.2,,28.6667
Pakistan,1965,Helm,CAMS-v3.2,,29.5549
Pakistan,1965,Shield,CAMS-v3.2,,29.5549
Pakistan,1965,Lore,CAMS-v3.2,,27.2686
Pakistan,1965,Stewards,CAMS-v3.2,,29.5549
Pakistan,1965,Craft,CAMS-v3.2,,26.1148
Pakistan,1965,Hands,CAMS-v3.2,,24.9376
Pakistan,1965,Archive,CAMS-v3.2,,29.5549
Pakistan,1965,Flow,CAMS-v3.2,,26.1148
Pakistan,1966,Helm,CAMS-v3.2,,29.5549
Pakistan,1966,Shield,CAMS-v3.2,,29.5549
Pakistan,1966,Lore,CAMS-v3.2,,27.2686
Pakistan,1966,Stewards,CAMS-v3.2,,29.5549
Pakistan,1966,Craft,CAMS-v3.2,,26.1148
Pakistan,1966,Hands,CAMS-v3.2,,24.9376
Pakistan,1966,Archive,CAMS-v3.2,,29.5549
Pakistan,1966,Flow,CAMS-v3.2,,26.1148
Pakistan,1967,Helm,CAMS-v3.2,,29.5549
Pakistan,1967,Shield,CAMS-v3.2,,29.5549
Pakistan,1967,Lore,CAMS-v3.2,,27.2686
Pakistan,1967,Stewards,CAMS-v3.2,,29.5549
Pakistan,1967,Craft,CAMS-v3.2,,26.1148
Pakistan,1967,Hands,CAMS-v3.2,,24.9376
Pakistan,1967,Archive,CAMS-v3.2,,29.5549
Pakistan,1967,Flow,CAMS-v3.2,,26.1148
Pakistan,1968,Helm,CAMS-v3.2,,23.8498
Pakistan,1968,Shield,CAMS-v3.2,,23.8498
Pakistan,1968,Lore,CAMS-v3.2,,23.8498
Pakistan,1968,Stewards,CAMS-v3.2,,23.8498
Pakistan,1968,Craft,CAMS-v3.2,,23.8498
Pakistan,1968,Hands,CAMS-v3.2,,22.7208
Pakistan,1968,Archive,CAMS-v3.2,,23.8498
Pakistan,1968,Flow,CAMS-v3.2,,23.8498
Pakistan,1969,Helm,CAMS-v3.2,,23.8498
Pakistan,1969,Shield,CAMS-v3.2,,23.8498
Pakistan,1969,Lore,CAMS-v3.2,,23.8498
Pakistan,1969,Stewards,CAMS-v3.2,,23.8498
Pakistan,1969,Craft,CAMS-v3.2,,23.8498
Pakistan,1969,Hands,CAMS-v3.2,,22.7208
Pakistan,1969,Archive,CAMS-v3.2,,23.8498
Pakistan,1969,Flow,CAMS-v3.2,,23.8498
Pakistan,1970,Helm,CAMS-v3.2,,23.8498
Pakistan,1970,Shield,CAMS-v3.2,,23.8498
Pakistan,1970,Lore,CAMS-v3.2,,23.8498
Pakistan,1970,Stewards,CAMS-v3.2,,23.8498
Pakistan,1970,Craft,CAMS-v3.2,,23.8498
Pakistan,1970,Hands,CAMS-v3.2,,22.7208
Pakistan,1970,Archive,CAMS-v3.2,,23.8498
Pakistan,1970,Flow,CAMS-v3.2,,23.8498
Pakistan,1971,Helm,CAMS-v3.2,,21.5802
Pakistan,1971,Shield,CAMS-v3.2,,21.5802
Pakistan,1971,Lore,CAMS-v3.2,,21.5802
Pakistan,1971,Stewards,CAMS-v3.2,,21.5802
Pakistan,1971,Craft,CAMS-v3.2,,21.5802
Pakistan,1971,Hands,CAMS-v3.2,,20.5586
Pakistan,1971,Archive,CAMS-v3.2,,21.5802
Pakistan,1971,Flow,CAMS-v3.2,,21.5802
Pakistan,1972,Helm,CAMS-v3.2,,14.0704
Pakistan,1972,Shield,CAMS-v3.2,,14.0704
Pakistan,1972,Lore,CAMS-v3.2,,14.0704
Pakistan,1972,Stewards,CAMS-v3.2,,14.0704
Pakistan,1972,Craft,CAMS-v3.2,,14.0704
Pakistan,1972,Hands,CAMS-v3.2,,13.3001
Pakistan,1972,Archive,CAMS-v3.2,,14.0704
Pakistan,1972,Flow,CAMS-v3.2,,14.0704
Pakistan,1973,Helm,CAMS-v3.2,,14.0704
Pakistan,1973,Shield,CAMS-v3.2,,14.0704
Pakistan,1973,Lore,CAMS-v3.2,,14.0704
Pakistan,1973,Stewards,CAMS-v3.2,,14.0704
Pakistan,1973,Craft,CAMS-v3.2,,14.0704
Pakistan,1973,Hands,CAMS-v3.2,,13.3001
Pakistan,1973,Archive,CAMS-v3.2,,14.0704
Pakistan,1973,Flow,CAMS-v3.2,,14.0704
Pakistan,1974,Helm,CAMS-v3.2,,14.0704
Pakistan,1974,Shield,CAMS-v3.2,,14.0704
Pakistan,1974,Lore,CAMS-v3.2,,14.0704
Pakistan,1974,Stewards,CAMS-v3.2,,14.0704
Pakistan,1974,Craft,CAMS-v3.2,,14.0704
Pakistan,1974,Hands,CAMS-v3.2,,13.3001
Pakistan,1974,Archive,CAMS-v3.2,,14.0704
Pakistan,1974,Flow,CAMS-v3.2,,14.0704
Pakistan,1975,Helm,CAMS-v3.2,,14.0704
Pakistan,1975,Shield,CAMS-v3.2,,14.0704
Pakistan,1975,Lore,CAMS-v3.2,,14.0704
Pakistan,1975,Stewards,CAMS-v3.2,,14.0704
Pakistan,1975,Craft,CAMS-v3.2,,14.0704
Pakistan,1975,Hands,CAMS-v3.2,,13.3001
Pakistan,1975,Archive,CAMS-v3.2,,14.0704
Pakistan,1975,Flow,CAMS-v3.2,,14.0704
Pakistan,1976,Helm,CAMS-v3.2,,19.4236
Pakistan,1976,Shield,CAMS-v3.2,,19.4236
Pakistan,1976,Lore,CAMS-v3.2,,19.4236
Pakistan,1976,Stewards,CAMS-v3.2,,19.4236
Pakistan,1976,Craft,CAMS-v3.2,,19.4236
Pakistan,1976,Hands,CAMS-v3.2,,18.5723
Pakistan,1976,Archive,CAMS-v3.2,,19.4236
Pakistan,1976,Flow,CAMS-v3.2,,19.4236
Pakistan,1977,Helm,CAMS-v3.2,,19.4236
Pakistan,1977,Shield,CAMS-v3.2,,19.4236
Pakistan,1977,Lore,CAMS-v3.2,,19.4236
Pakistan,1977,Stewards,CAMS-v3.2,,19.4236
Pakistan,1977,Craft,CAMS-v3.2,,19.4236
Pakistan,1977,Hands,CAMS-v3.2,,18.5723
Pakistan,1977,Archive,CAMS-v3.2,,19.4236
Pakistan,1977,Flow,CAMS-v3.2,,19.4236
Pakistan,1978,Helm,CAMS-v3.2,,19.4236
Pakistan,1978,Shield,CAMS-v3.2,,19.4236
Pakistan,1978,Lore,CAMS-v3.2,,19.4236
Pakistan,1978,Stewards,CAMS-v3.2,,19.4236
Pakistan,1978,Craft,CAMS-v3.2,,19.4236
Pakistan,1978,Hands,CAMS-v3.2,,18.5723
Pakistan,1978,Archive,CAMS-v3.2,,19.4236
Pakistan,1978,Flow,CAMS-v3.2,,19.4236
Pakistan,1979,Helm,CAMS-v3.2,,19.4236
Pakistan,1979,Shield,CAMS-v3.2,,19.4236
Pakistan,1979,Lore,CAMS-v3.2,,19.4236
Pakistan,1979,Stewards,CAMS-v3.2,,19.4236
Pakistan,1979,Craft,CAMS-v3.2,,19.4236
Pakistan,1979,Hands,CAMS-v3.2,,18.5723
Pakistan,1979,Archive,CAMS-v3.2,,19.4236
Pakistan,1979,Flow,CAMS-v3.2,,19.4236
Pakistan,1980,Helm,CAMS-v3.2,,19.4236
Pakistan,1980,Shield,CAMS-v3.2,,19.4236
Pakistan,1980,Lore,CAMS-v3.2,,19.4236
Pakistan,1980,Stewards,CAMS-v3.2,,19.4236
Pakistan,1980,Craft,CAMS-v3.2,,19.4236
Pakistan,1980,Hands,CAMS-v3.2,,18.5723
Pakistan,1980,Archive,CAMS-v3.2,,19.4236
Pakistan,1980,Flow,CAMS-v3.2,,19.4236
Pakistan,1982,Helm,CAMS-v3.2,,19.4236
Pakistan,1982,Shield,CAMS-v3.2,,19.4236
Pakistan,1982,Lore,CAMS-v3.2,,19.4236
Pakistan,1982,Stewards,CAMS-v3.2,,19.4236
Pakistan,1982,Craft,CAMS-v3.2,,19.4236
Pakistan,1982,Hands,CAMS-v3.2,,18.5723
Pakistan,1982,Archive,CAMS-v3.2,,19.4236
Pakistan,1982,Flow,CAMS-v3.2,,19.4236
Pakistan,1983,Helm,CAMS-v3.2,,19.4236
Pakistan,1983,Shield,CAMS-v3.2,,19.4236
Pakistan,1983,Lore,CAMS-v3.2,,19.4236
Pakistan,1983,Stewards,CAMS-v3.2,,19.4236
Pakistan,1983,Craft,CAMS-v3.2,,19.4236
Pakistan,1983,Hands,CAMS-v3.2,,18.5723
Pakistan,1983,Archive,CAMS-v3.2,,19.4236
Pakistan,1983,Flow,CAMS-v3.2,,19.4236
Pakistan,1984,Helm,CAMS-v3.2,,19.4236
Pakistan,1984,Shield,CAMS-v3.2,,19.4236
Pakistan,1984,Lore,CAMS-v3.2,,19.4236
Pakistan,1984,Stewards,CAMS-v3.2,,19.4236
Pakistan,1984,Craft,CAMS-v3.2,,19.4236
Pakistan,1984,Hands,CAMS-v3.2,,18.5723
Pakistan,1984,Archive,CAMS-v3.2,,19.4236
Pakistan,1984,Flow,CAMS-v3.2,,19.4236
Pakistan,1985,Helm,CAMS-v3.2,,19.4236
Pakistan,1985,Shield,CAMS-v3.2,,19.4236
Pakistan,1985,Lore,CAMS-v3.2,,19.4236
Pakistan,1985,Stewards,CAMS-v3.2,,19.4236
Pakistan,1985,Craft,CAMS-v3.2,,19.4236
Pakistan,1985,Hands,CAMS-v3.2,,18.5723
Pakistan,1985,Archive,CAMS-v3.2,,19.4236
Pakistan,1985,Flow,CAMS-v3.2,,19.4236
Pakistan,1986,Helm,CAMS-v3.2,,19.4236
Pakistan,1986,Shield,CAMS-v3.2,,19.4236
Pakistan,1986,Lore,CAMS-v3.2,,19.4236
Pakistan,1986,Stewards,CAMS-v3.2,,19.4236
Pakistan,1986,Craft,CAMS-v3.2,,19.4236
Pakistan,1986,Hands,CAMS-v3.2,,18.5723
Pakistan,1986,Archive,CAMS-v3.2,,19.4236
Pakistan,1986,Flow,CAMS-v3.2,,19.4236
Pakistan,1987,Helm,CAMS-v3.2,,19.4236
Pakistan,1987,Shield,CAMS-v3.2,,19.4236
Pakistan,1987,Lore,CAMS-v3.2,,19.4236
Pakistan,1987,Stewards,CAMS-v3.2,,19.4236
Pakistan,1987,Craft,CAMS-v3.2,,19.4236
Pakistan,1987,Hands,CAMS-v3.2,,18.5723
Pakistan,1987,Archive,CAMS-v3.2,,19.4236
Pakistan,1987,Flow,CAMS-v3.2,,19.4236
Pakistan,1988,Helm,CAMS-v3.2,,19.4236
Pakistan,1988,Shield,CAMS-v3.2,,19.4236
Pakistan,1988,Lore,CAMS-v3.2,,19.4236
Pakistan,1988,Stewards,CAMS-v3.2,,19.4236
Pakistan,1988,Craft,CAMS-v3.2,,19.4236
Pakistan,1988,Hands,CAMS-v3.2,,18.5723
Pakistan,1988,Archive,CAMS-v3.2,,19.4236
Pakistan,1988,Flow,CAMS-v3.2,,19.4236
Pakistan,1989,Helm,CAMS-v3.2,,19.4236
Pakistan,1989,Shield,CAMS-v3.2,,19.4236
Pakistan,1989,Lore,CAMS-v3.2,,19.4236
Pakistan,1989,Stewards,CAMS-v3.2,,19.4236
Pakistan,1989,Craft,CAMS-v3.2,,19.4236
Pakistan,1989,Hands,CAMS-v3.2,,18.5723
Pakistan,1989,Archive,CAMS-v3.2,,19.4236
Pakistan,1989,Flow,CAMS-v3.2,,19.4236
Pakistan,1990,Helm,CAMS-v3.2,,21.4664
Pakistan,1990,Shield,CAMS-v3.2,,21.4664
Pakistan,1990,Lore,CAMS-v3.2,,21.4664
Pakistan,1990,Stewards,CAMS-v3.2,,21.4664
Pakistan,1990,Craft,CAMS-v3.2,,21.4664
Pakistan,1990,Hands,CAMS-v3.2,,20.5256
Pakistan,1990,Archive,CAMS-v3.2,,21.4664
Pakistan,1990,Flow,CAMS-v3.2,,21.4664
Pakistan,1991,Helm,CAMS-v3.2,,21.4664
Pakistan,1991,Shield,CAMS-v3.2,,21.4664
Pakistan,1991,Lore,CAMS-v3.2,,21.4664
Pakistan,1991,Stewards,CAMS-v3.2,,21.4664
Pakistan,1991,Craft,CAMS-v3.2,,21.4664
Pakistan,1991,Hands,CAMS-v3.2,,20.5256
Pakistan,1991,Archive,CAMS-v3.2,,21.4664
Pakistan,1991,Flow,CAMS-v3.2,,21.4664
Pakistan,1992,Helm,CAMS-v3.2,,21.4664
Pakistan,1992,Shield,CAMS-v3.2,,21.4664
Pakistan,1992,Lore,CAMS-v3.2,,21.4664
Pakistan,1992,Stewards,CAMS-v3.2,,21.4664
Pakistan,1992,Craft,CAMS-v3.2,,21.4664
Pakistan,1992,Hands,CAMS-v3.2,,20.5256
Pakistan,1992,Archive,CAMS-v3.2,,21.4664
Pakistan,1992,Flow,CAMS-v3.2,,21.4664
Pakistan,1993,Helm,CAMS-v3.2,,21.4664
Pakistan,1993,Shield,CAMS-v3.2,,21.4664
Pakistan,1993,Lore,CAMS-v3.2,,21.4664
Pakistan,1993,Stewards,CAMS-v3.2,,21.4664
Pakistan,1993,Craft,CAMS-v3.2,,21.4664
Pakistan,1993,Hands,CAMS-v3.2,,20.5256
Pakistan,1993,Archive,CAMS-v3.2,,21.4664
Pakistan,1993,Flow,CAMS-v3.2,,21.4664
Pakistan,1994,Helm,CAMS-v3.2,,21.4664
Pakistan,1994,Shield,CAMS-v3.2,,21.4664
Pakistan,1994,Lore,CAMS-v3.2,,21.4664
Pakistan,1994,Stewards,CAMS-v3.2,,21.4664
Pakistan,1994,Craft,CAMS-v3.2,,21.4664
Pakistan,1994,Hands,CAMS-v3.2,,20.5256
Pakistan,1994,Archive,CAMS-v3.2,,21.4664
Pakistan,1994,Flow,CAMS-v3.2,,21.4664
Pakistan,1995,Helm,CAMS-v3.2,,21.4664
Pakistan,1995,Shield,CAMS-v3.2,,21.4664
Pakistan,1995,Lore,CAMS-v3.2,,21.4664
Pakistan,1995,Stewards,CAMS-v3.2,,21.4664
Pakistan,1995,Craft,CAMS-v3.2,,21.4664
Pakistan,1995,Hands,CAMS-v3.2,,20.5256
Pakistan,1995,Archive,CAMS-v3.2,,21.4664
Pakistan,1995,Flow,CAMS-v3.2,,21.4664
Pakistan,1996,Helm,CAMS-v3.2,,21.4664
Pakistan,1996,Shield,CAMS-v3.2,,21.4664
Pakistan,1996,Lore,CAMS-v3.2,,21.4664
Pakistan,1996,Stewards,CAMS-v3.2,,21.4664
Pakistan,1996,Craft,CAMS-v3.2,,21.4664
Pakistan,1996,Hands,CAMS-v3.2,,20.5256
Pakistan,1996,Archive,CAMS-v3.2,,21.4664
Pakistan,1996,Flow,CAMS-v3.2,,21.4664
Pakistan,1997,Helm,CAMS-v3.2,,21.4664
Pakistan,1997,Shield,CAMS-v3.2,,21.4664
Pakistan,1997,Lore,CAMS-v3.2,,21.4664
Pakistan,1997,Stewards,CAMS-v3.2,,21.4664
Pakistan,1997,Craft,CAMS-v3.2,,21.4664
Pakistan,1997,Hands,CAMS-v3.2,,20.5256
Pakistan,1997,Archive,CAMS-v3.2,,21.4664
Pakistan,1997,Flow,CAMS-v3.2,,21.4664
Pakistan,1998,Helm,CAMS-v3.2,,21.4664
Pakistan,1998,Shield,CAMS-v3.2,,21.4664
Pakistan,1998,Lore,CAMS-v3.2,,21.4664
Pakistan,1998,Stewards,CAMS-v3.2,,21.4664
Pakistan,1998,Craft,CAMS-v3.2,,21.4664
Pakistan,1998,Hands,CAMS-v3.2,,20.5256
Pakistan,1998,Archive,CAMS-v3.2,,21.4664
Pakistan,1998,Flow,CAMS-v3.2,,21.4664
Pakistan,1999,Helm,CAMS-v3.2,,21.4664
Pakistan,1999,Shield,CAMS-v3.2,,21.4664
Pakistan,1999,Lore,CAMS-v3.2,,21.4664
Pakistan,1999,Stewards,CAMS-v3.2,,21.4664
Pakistan,1999,Craft,CAMS-v3.2,,21.4664
Pakistan,1999,Hands,CAMS-v3.2,,20.5256
Pakistan,1999,Archive,CAMS-v3.2,,21.4664
Pakistan,1999,Flow,CAMS-v3.2,,21.4664
Pakistan,2000,Helm,CAMS-v3.2,,21.4664
Pakistan,2000,Shield,CAMS-v3.2,,21.4664
Pakistan,2000,Lore,CAMS-v3.2,,21.4664
Pakistan,2000,Stewards,CAMS-v3.2,,21.4664
Pakistan,2000,Craft,CAMS-v3.2,,21.4664
Pakistan,2000,Hands,CAMS-v3.2,,20.5256
Pakistan,2000,Archive,CAMS-v3.2,,21.4664
Pakistan,2000,Flow,CAMS-v3.2,,21.4664
Pakistan,2001,Helm,CAMS-v3.2,,21.4664
Pakistan,2001,Shield,CAMS-v3.2,,21.4664
Pakistan,2001,Lore,CAMS-v3.2,,21.4664
Pakistan,2001,Stewards,CAMS-v3.2,,21.4664
Pakistan,2001,Craft,CAMS-v3.2,,21.4664
Pakistan,2001,Hands,CAMS-v3.2,,20.5256
Pakistan,2001,Archive,CAMS-v3.2,,21.4664
Pakistan,2001,Flow,CAMS-v3.2,,21.4664
Pakistan,2002,Helm,CAMS-v3.2,,21.4664
Pakistan,2002,Shield,CAMS-v3.2,,21.4664
Pakistan,2002,Lore,CAMS-v3.2,,21.4664
Pakistan,2002,Stewards,CAMS-v3.2,,21.4664
Pakistan,2002,Craft,CAMS-v3.2,,21.4664
Pakistan,2002,Hands,CAMS-v3.2,,20.5256
Pakistan,2002,Archive,CAMS-v3.2,,21.4664
Pakistan,2002,Flow,CAMS-v3.2,,21.4664
Pakistan,2003,Helm,CAMS-v3.2,,21.4664
Pakistan,2003,Shield,CAMS-v3.2,,21.4664
Pakistan,2003,Lore,CAMS-v3.2,,21.4664
Pakistan,2003,Stewards,CAMS-v3.2,,21.4664
Pakistan,2003,Craft,CAMS-v3.2,,21.4664
Pakistan,2003,Hands,CAMS-v3.2,,20.5256
Pakistan,2003,Archive,CAMS-v3.2,,21.4664
Pakistan,2003,Flow,CAMS-v3.2,,21.4664
Pakistan,2004,Helm,CAMS-v3.2,,21.4664
Pakistan,2004,Shield,CAMS-v3.2,,21.4664
Pakistan,2004,Lore,CAMS-v3.2,,21.4664
Pakistan,2004,Stewards,CAMS-v3.2,,21.4664
Pakistan,2004,Craft,CAMS-v3.2,,21.4664
Pakistan,2004,Hands,CAMS-v3.2,,20.5256
Pakistan,2004,Archive,CAMS-v3.2,,21.4664
Pakistan,2004,Flow,CAMS-v3.2,,21.4664
Pakistan,2005,Helm,CAMS-v3.2,,21.4664
Pakistan,2005,Shield,CAMS-v3.2,,21.4664
Pakistan,2005,Lore,CAMS-v3.2,,21.4664
Pakistan,2005,Stewards,CAMS-v3.2,,21.4664
Pakistan,2005,Craft,CAMS-v3.2,,21.4664
Pakistan,2005,Hands,CAMS-v3.2,,20.5256
Pakistan,2005,Archive,CAMS-v3.2,,21.4664
Pakistan,2005,Flow,CAMS-v3.2,,21.4664
Pakistan,2006,Helm,CAMS-v3.2,,21.4664
Pakistan,2006,Shield,CAMS-v3.2,,21.4664
Pakistan,2006,Lore,CAMS-v3.2,,21.4664
Pakistan,2006,Stewards,CAMS-v3.2,,21.4664
Pakistan,2006,Craft,CAMS-v3.2,,21.4664
Pakistan,2006,Hands,CAMS-v3.2,,20.5256
Pakistan,2006,Archive,CAMS-v3.2,,21.4664
Pakistan,2006,Flow,CAMS-v3.2,,21.4664
Pakistan,2007,Helm,CAMS-v3.2,,21.4664
Pakistan,2007,Shield,CAMS-v3.2,,21.4664
Pakistan,2007,Lore,CAMS-v3.2,,21.4664
Pakistan,2007,Stewards,CAMS-v3.2,,21.4664
Pakistan,2007,Craft,CAMS-v3.2,,21.4664
Pakistan,2007,Hands,CAMS-v3.2,,20.5256
Pakistan,2007,Archive,CAMS-v3.2,,21.4664
Pakistan,2007,Flow,CAMS-v3.2,,21.4664
Pakistan,2008,Helm,CAMS-v3.2,,21.4664
Pakistan,2008,Shield,CAMS-v3.2,,21.4664
Pakistan,2008,Lore,CAMS-v3.2,,21.4664
Pakistan,2008,Stewards,CAMS-v3.2,,21.4664
Pakistan,2008,Craft,CAMS-v3.2,,21.4664
Pakistan,2008,Hands,CAMS-v3.2,,20.5256
Pakistan,2008,Archive,CAMS-v3.2,,21.4664
Pakistan,2008,Flow,CAMS-v3.2,,21.4664
Pakistan,2009,Helm,CAMS-v3.2,,21.4664
Pakistan,2009,Shield,CAMS-v3.2,,21.4664
Pakistan,2009,Lore,CAMS-v3.2,,21.4664
Pakistan,2009,Stewards,CAMS-v3.2,,21.4664
Pakistan,2009,Craft,CAMS-v3.2,,21.4664
Pakistan,2009,Hands,CAMS-v3.2,,20.5256
Pakistan,2009,Archive,CAMS-v3.2,,21.4664
Pakistan,2009,Flow,CAMS-v3.2,,21.4664
Pakistan,2010,Helm,CAMS-v3.2,,21.4664
Pakistan,2010,Shield,CAMS-v3.2,,21.4664
Pakistan,2010,Lore,CAMS-v3.2,,21.4664
Pakistan,2010,Stewards,CAMS-v3.2,,21.4664
Pakistan,2010,Craft,CAMS-v3.2,,21.4664
Pakistan,2010,Hands,CAMS-v3.2,,20.5256
Pakistan,2010,Archive,CAMS-v3.2,,21.4664
Pakistan,2010,Flow,CAMS-v3.2,,21.4664
Pakistan,2011,Helm,CAMS-v3.2,,21.4664
Pakistan,2011,Shield,CAMS-v3.2,,21.4664
Pakistan,2011,Lore,CAMS-v3.2,,21.4664
Pakistan,2011,Stewards,CAMS-v3.2,,21.4664
Pakistan,2011,Craft,CAMS-v3.2,,21.4664
Pakistan,2011,Hands,CAMS-v3.2,,20.5256
Pakistan,2011,Archive,CAMS-v3.2,,21.4664
Pakistan,2011,Flow,CAMS-v3.2,,21.4664
Pakistan,2012,Helm,CAMS-v3.2,,21.4664
Pakistan,2012,Shield,CAMS-v3.2,,21.4664
Pakistan,2012,Lore,CAMS-v3.2,,21.4664
Pakistan,2012,Stewards,CAMS-v3.2,,21.4664
Pakistan,2012,Craft,CAMS-v3.2,,21.4664
Pakistan,2012,Hands,CAMS-v3.2,,20.5256
Pakistan,2012,Archive,CAMS-v3.2,,21.4664
Pakistan,2012,Flow,CAMS-v3.2,,21.4664
Pakistan,2013,Helm,CAMS-v3.2,,21.4664
Pakistan,2013,Shield,CAMS-v3.2,,21.4664
Pakistan,2013,Lore,CAMS-v3.2,,21.4664
Pakistan,2013,Stewards,CAMS-v3.2,,21.4664
Pakistan,2013,Craft,CAMS-v3.2,,21.4664
Pakistan,2013,Hands,CAMS-v3.2,,20.5256
Pakistan,2013,Archive,CAMS-v3.2,,21.4664
Pakistan,2013,Flow,CAMS-v3.2,,21.4664
Pakistan,2014,Helm,CAMS-v3.2,,21.4664
Pakistan,2014,Shield,CAMS-v3.2,,21.4664
Pakistan,2014,Lore,CAMS-v3.2,,21.4664
Pakistan,2014,Stewards,CAMS-v3.2,,21.4664
Pakistan,2014,Craft,CAMS-v3.2,,21.4664
Pakistan,2014,Hands,CAMS-v3.2,,20.5256
Pakistan,2014,Archive,CAMS-v3.2,,21.4664
Pakistan,2014,Flow,CAMS-v3.2,,21.4664
Pakistan,2015,Helm,CAMS-v3.2,,21.4664
Pakistan,2015,Shield,CAMS-v3.2,,21.4664
Pakistan,2015,Lore,CAMS-v3.2,,21.4664
Pakistan,2015,Stewards,CAMS-v3.2,,21.4664
Pakistan,2015,Craft,CAMS-v3.2,,21.4664
Pakistan,2015,Hands,CAMS-v3.2,,20.5256
Pakistan,2015,Archive,CAMS-v3.2,,21.4664
Pakistan,2015,Flow,CAMS-v3.2,,21.4664
Pakistan,2016,Helm,CAMS-v3.2,,21.4664
Pakistan,2016,Shield,CAMS-v3.2,,21.4664
Pakistan,2016,Lore,CAMS-v3.2,,21.4664
Pakistan,2016,Stewards,CAMS-v3.2,,21.4664
Pakistan,2016,Craft,CAMS-v3.2,,21.4664
Pakistan,2016,Hands,CAMS-v3.2,,20.5256
Pakistan,2016,Archive,CAMS-v3.2,,21.4664
Pakistan,2016,Flow,CAMS-v3.2,,21.4664
Pakistan,2017,Helm,CAMS-v3.2,,21.4664
Pakistan,2017,Shield,CAMS-v3.2,,21.4664
Pakistan,2017,Lore,CAMS-v3.2,,21.4664
Pakistan,2017,Stewards,CAMS-v3.2,,21.4664
Pakistan,2017,Craft,CAMS-v3.2,,21.4664
Pakistan,2017,Hands,CAMS-v3.2,,20.5256
Pakistan,2017,Archive,CAMS-v3.2,,21.4664
Pakistan,2017,Flow,CAMS-v3.2,,21.4664
Pakistan,2018,Helm,CAMS-v3.2,,21.4664
Pakistan,2018,Shield,CAMS-v3.2,,21.4664
Pakistan,2018,Lore,CAMS-v3.2,,21.4664
Pakistan,2018,Stewards,CAMS-v3.2,,21.4664
Pakistan,2018,Craft,CAMS-v3.2,,21.4664
Pakistan,2018,Hands,CAMS-v3.2,,20.5256
Pakistan,2018,Archive,CAMS-v3.2,,21.4664
Pakistan,2018,Flow,CAMS-v3.2,,21.4664
Pakistan,2019,Helm,CAMS-v3.2,,21.4664
Pakistan,2019,Shield,CAMS-v3.2,,21.4664
Pakistan,2019,Lore,CAMS-v3.2,,21.4664
Pakistan,2019,Stewards,CAMS-v3.2,,21.4664
Pakistan,2019,Craft,CAMS-v3.2,,21.4664
Pakistan,2019,Hands,CAMS-v3.2,,20.5256
Pakistan,2019,Archive,CAMS-v3.2,,21.4664
Pakistan,2019,Flow,CAMS-v3.2,,21.4664
Pakistan,2020,Helm,CAMS-v3.2,,21.4664
Pakistan,2020,Shield,CAMS-v3.2,,21.4664
Pakistan,2020,Lore,CAMS-v3.2,,21.4664
Pakistan,2020,Stewards,CAMS-v3.2,,21.4664
Pakistan,2020,Craft,CAMS-v3.2,,21.4664
Pakistan,2020,Hands,CAMS-v3.2,,20.5256
Pakistan,2020,Archive,CAMS-v3.2,,21.4664
Pakistan,2020,Flow,CAMS-v3.2,,21.4664
Pakistan,2021,Helm,CAMS-v3.2,,21.4664
Pakistan,2021,Shield,CAMS-v3.2,,21.4664
Pakistan,2021,Lore,CAMS-v3.2,,21.4664
Pakistan,2021,Stewards,CAMS-v3.2,,21.4664
Pakistan,2021,Craft,CAMS-v3.2,,21.4664
Pakistan,2021,Hands,CAMS-v3.2,,20.5256
Pakistan,2021,Archive,CAMS-v3.2,,21.4664
Pakistan,2021,Flow,CAMS-v3.2,,21.4664
Pakistan,2022,Helm,CAMS-v3.2,,21.4664
Pakistan,2022,Shield,CAMS-v3.2,,21.4664
Pakistan,2022,Lore,CAMS-v3.2,,21.4664
Pakistan,2022,Stewards,CAMS-v3.2,,21.4664
Pakistan,2022,Craft,CAMS-v3.2,,21.4664
Pakistan,2022,Hands,CAMS-v3.2,,20.5256
Pakistan,2022,Archive,CAMS-v3.2,,21.4664
Pakistan,2022,Flow,CAMS-v3.2,,21.4664
Pakistan,2023,Helm,CAMS-v3.2,,21.4664
Pakistan,2023,Shield,CAMS-v3.2,,21.4664
Pakistan,2023,Lore,CAMS-v3.2,,21.4664
Pakistan,2023,Stewards,CAMS-v3.2,,21.4664
Pakistan,2023,Craft,CAMS-v3.2,,21.4664
Pakistan,2023,Hands,CAMS-v3.2,,20.5256
Pakistan,2023,Archive,CAMS-v3.2,,21.4664
Pakistan,2023,Flow,CAMS-v3.2,,21.4664
Pakistan,2024,Helm,CAMS-v3.2,,21.4664
Pakistan,2024,Shield,CAMS-v3.2,,21.4664
Pakistan,2024,Lore,CAMS-v3.2,,21.4664
Pakistan,2024,Stewards,CAMS-v3.2,,21.4664
Pakistan,2024,Craft,CAMS-v3.2,,21.4664
Pakistan,2024,Hands,CAMS-v3.2,,20.5256
Pakistan,2024,Archive,CAMS-v3.2,,21.4664
Pakistan,2024,Flow,CAMS-v3.2,,21.4664
Pakistan,2025,Helm,CAMS-v3.2,,21.4664
Pakistan,2025,Shield,CAMS-v3.2,,21.4664
Pakistan,2025,Lore,CAMS-v3.2,,21.4664
Pakistan,2025,Stewards,CAMS-v3.2,,21.4664
