Society,Year,Node,Formalism,Node_Value,Bond_Strength
Iran,1932,Hands,JUNO-1.0,7.5,0.291
Iran,1932,Archive,JUNO-1.0,12.5,0.3667
Iran,1932,Flow,JUNO-1.0,8.3,0.2975
Iran,1933,Helm,JUNO-1.0,12.7,0.3511
Iran,1933,Shield,JUNO-1.0,11.3,0.3437
Iran,1933,Lore,JUNO-1.0,8.3,0.2971
Iran,1933,Stewards,JUNO-1.0,9.5,0.3198
Iran,1933,Craft,JUNO-1.0,8.5,0.2907
Iran,1933,Hands,JUNO-1.0,7.9,0.2814
Iran,1933,Archive,JUNO-1.0,12.5,0.3567
Iran,1933,Flow,JUNO-1.0,9.9,0.3091
Iran,1934,Helm,JUNO-1.0,12.2,0.3589
Iran,1934,Shield,JUNO-1.0,12.3,0.3462
Iran,1934,Lore,JUNO-1.0,7.9,0.2936
Iran,1934,Stewards,JUNO-1.0,9.4,0.3068
Iran,1934,Craft,JUNO-1.0,9.7,0.3108
Iran,1934,Hands,JUNO-1.0,8.1,0.3051
Iran,1934,Archive,JUNO-1.0,11.6,0.3406
Iran,1934,Flow,JUNO-1.0,10.4,0.3134
Iran,1935,Helm,JUNO-1.0,12.0,0.3402
Iran,1935,Shield,JUNO-1.0,11.4,0.3297
Iran,1935,Lore,JUNO-1.0,8.5,0.3045
Iran,1935,Stewards,JUNO-1.0,8.8,0.3195
Iran,1935,Craft,JUNO-1.0,10.2,0.3053
Iran,1935,Hands,JUNO-1.0,8.0,0.2866
Iran,1935,Archive,JUNO-1.0,12.0,0.3545
Iran,1935,Flow,JUNO-1.0,8.7,0.2988
Iran,1936,Helm,JUNO-1.0,9.5,0.311
Iran,1936,Shield,JUNO-1.0,11.0,0.3211
Iran,1936,Lore,JUNO-1.0,9.6,0.3109
Iran,1936,Stewards,JUNO-1.0,10.0,0.3239
Iran,1936,Craft,JUNO-1.0,9.7,0.3116
Iran,1936,Hands,JUNO-1.0,7.6,0.2898
Iran,1936,Archive,JUNO-1.0,12.7,0.3454
Iran,1936,Flow,JUNO-1.0,7.6,0.2868
Iran,1937,Helm,JUNO-1.0,12.3,0.3382
Iran,1937,Shield,JUNO-1.0,12.2,0.3494
Iran,1937,Lore,JUNO-1.0,7.3,0.2808
Iran,1937,Stewards,JUNO-1.0,8.6,0.2977
Iran,1937,Craft,JUNO-1.0,9.0,0.3004
Iran,1937,Hands,JUNO-1.0,9.3,0.321
Iran,1937,Archive,JUNO-1.0,12.4,0.3434
Iran,1937,Flow,JUNO-1.0,7.4,0.2902
Iran,1938,Helm,JUNO-1.0,11.8,0.326
Iran,1938,Shield,JUNO-1.0,11.9,0.3367
Iran,1938,Lore,JUNO-1.0,7.3,0.2804
Iran,1938,Stewards,JUNO-1.0,8.1,0.2871
Iran,1938,Craft,JUNO-1.0,8.8,0.2765
Iran,1938,Hands,JUNO-1.0,7.6,0.2808
Iran,1938,Archive,JUNO-1.0,11.9,0.3366
Iran,1938,Flow,JUNO-1.0,7.6,0.2755
Iran,1939,Helm,JUNO-1.0,10.9,0.3207
Iran,1939,Shield,JUNO-1.0,10.7,0.3141
Iran,1939,Lore,JUNO-1.0,8.8,0.2839
Iran,1939,Stewards,JUNO-1.0,9.2,0.3004
Iran,1939,Craft,JUNO-1.0,8.5,0.2913
Iran,1939,Hands,JUNO-1.0,7.7,0.2733
Iran,1939,Archive,JUNO-1.0,11.3,0.3178
Iran,1939,Flow,JUNO-1.0,7.0,0.2665
Iran,1940,Helm,JUNO-1.0,11.3,0.3323
Iran,1940,Shield,JUNO-1.0,10.5,0.3189
Iran,1940,Lore,JUNO-1.0,7.5,0.2796
Iran,1940,Stewards,JUNO-1.0,9.4,0.3192
Iran,1940,Craft,JUNO-1.0,10.4,0.2991
Iran,1940,Hands,JUNO-1.0,9.0,0.2932
Iran,1940,Archive,JUNO-1.0,10.5,0.3251
Iran,1940,Flow,JUNO-1.0,7.8,0.2831
Iran,1941,Helm,JUNO-1.0,-2.2,0.1056
Iran,1941,Shield,JUNO-1.0,-1.1,0.12
Iran,1941,Lore,JUNO-1.0,3.8,0.1522
Iran,1941,Stewards,JUNO-1.0,2.6,0.1455
Iran,1941,Craft,JUNO-1.0,3.3,0.1514
Iran,1941,Hands,JUNO-1.0,-0.1,0.1209
Iran,1941,Archive,JUNO-1.0,4.4,0.1557
Iran,1941,Flow,JUNO-1.0,0.1,0.1245
Iran,1942,Helm,JUNO-1.0,2.4,0.1526
Iran,1942,Shield,JUNO-1.0,1.4,0.1368
Iran,1942,Lore,JUNO-1.0,6.8,0.2017
Iran,1942,Stewards,JUNO-1.0,4.6,0.1786
Iran,1942,Craft,JUNO-1.0,3.4,0.169
Iran,1942,Hands,JUNO-1.0,3.7,0.1681
Iran,1942,Archive,JUNO-1.0,5.7,0.1885
Iran,1942,Flow,JUNO-1.0,1.5,0.1484
Iran,1943,Helm,JUNO-1.0,0.7,0.1265
Iran,1943,Shield,JUNO-1.0,0.1,0.1378
Iran,1943,Lore,JUNO-1.0,6.5,0.1916
Iran,1943,Stewards,JUNO-1.0,4.6,0.1745
Iran,1943,Craft,JUNO-1.0,3.8,0.1596
Iran,1943,Hands,JUNO-1.0,3.7,0.1525
Iran,1943,Archive,JUNO-1.0,4.9,0.1764
Iran,1943,Flow,JUNO-1.0,2.1,0.1287
Iran,1944,Helm,JUNO-1.0,-0.3,0.1352
Iran,1944,Shield,JUNO-1.0,0.9,0.1446
Iran,1944,Lore,JUNO-1.0,7.2,0.203
Iran,1944,Stewards,JUNO-1.0,4.4,0.1691
Iran,1944,Craft,JUNO-1.0,4.8,0.1711
Iran,1944,Hands,JUNO-1.0,1.7,0.1369
Iran,1944,Archive,JUNO-1.0,5.9,0.1881
Iran,1944,Flow,JUNO-1.0,2.7,0.1405
Iran,1945,Helm,JUNO-1.0,3.1,0.1682
Iran,1945,Shield,JUNO-1.0,1.8,0.1493
Iran,1945,Lore,JUNO-1.0,5.4,0.1941
Iran,1945,Stewards,JUNO-1.0,3.2,0.1699
Iran,1945,Craft,JUNO-1.0,4.2,0.173
Iran,1945,Hands,JUNO-1.0,3.7,0.1604
Iran,1945,Archive,JUNO-1.0,4.6,0.1862
Iran,1945,Flow,JUNO-1.0,3.1,0.1437
Iran,1946,Helm,JUNO-1.0,-0.8,0.1298
Iran,1946,Shield,JUNO-1.0,1.1,0.1463
Iran,1946,Lore,JUNO-1.0,6.3,0.1924
Iran,1946,Stewards,JUNO-1.0,4.3,0.1648
Iran,1946,Craft,JUNO-1.0,4.2,0.1722
Iran,1946,Hands,JUNO-1.0,3.6,0.1521
Iran,1946,Archive,JUNO-1.0,4.0,0.1624
Iran,1946,Flow,JUNO-1.0,0.9,0.1342
Iran,1947,Helm,JUNO-1.0,-0.4,0.1367
Iran,1947,Shield,JUNO-1.0,-0.8,0.1194
Iran,1947,Lore,JUNO-1.0,6.0,0.1892
Iran,1947,Stewards,JUNO-1.0,3.4,0.1583
Iran,1947,Craft,JUNO-1.0,3.1,0.156
Iran,1947,Hands,JUNO-1.0,4.5,0.1591
Iran,1947,Archive,JUNO-1.0,6.0,0.1825
Iran,1947,Flow,JUNO-1.0,1.1,0.1229
Iran,1948,Helm,JUNO-1.0,4.1,0.1922
Iran,1948,Shield,JUNO-1.0,4.4,0.197
Iran,1948,Lore,JUNO-1.0,7.9,0.2262
Iran,1948,Stewards,JUNO-1.0,4.5,0.2017
Iran,1948,Craft,JUNO-1.0,6.3,0.2173
Iran,1948,Hands,JUNO-1.0,5.5,0.2046
Iran,1948,Archive,JUNO-1.0,4.9,0.2004
Iran,1948,Flow,JUNO-1.0,5.2,0.2122
Iran,1949,Helm,JUNO-1.0,5.3,0.2073
Iran,1949,Shield,JUNO-1.0,4.3,0.1997
Iran,1949,Lore,JUNO-1.0,7.5,0.233
Iran,1949,Stewards,JUNO-1.0,4.3,0.1991
Iran,1949,Craft,JUNO-1.0,6.1,0.2146
Iran,1949,Hands,JUNO-1.0,5.6,0.2174
Iran,1949,Archive,JUNO-1.0,5.8,0.2191
Iran,1949,Flow,JUNO-1.0,5.1,0.2086
Iran,1950,Helm,JUNO-1.0,3.9,0.1905
Iran,1950,Shield,JUNO-1.0,5.3,0.2104
Iran,1950,Lore,JUNO-1.0,7.0,0.2312
Iran,1950,Stewards,JUNO-1.0,5.4,0.2198
Iran,1950,Craft,JUNO-1.0,5.5,0.2259
Iran,1950,Hands,JUNO-1.0,5.0,0.2104
Iran,1950,Archive,JUNO-1.0,5.3,0.2172
Iran,1950,Flow,JUNO-1.0,5.0,0.2146
Iran,1951,Helm,JUNO-1.0,4.8,0.1643
Iran,1951,Shield,JUNO-1.0,4.2,0.1735
Iran,1951,Lore,JUNO-1.0,6.6,0.2069
Iran,1951,Stewards,JUNO-1.0,5.3,0.1875
Iran,1951,Craft,JUNO-1.0,3.0,0.1739
Iran,1951,Hands,JUNO-1.0,6.4,0.2002
Iran,1951,Archive,JUNO-1.0,6.2,0.1986
Iran,1951,Flow,JUNO-1.0,-1.0,0.1379
Iran,1952,Helm,JUNO-1.0,4.2,0.1665
Iran,1952,Shield,JUNO-1.0,0.1,0.1313
Iran,1952,Lore,JUNO-1.0,6.3,0.1813
Iran,1952,Stewards,JUNO-1.0,1.4,0.1411
Iran,1952,Craft,JUNO-1.0,3.7,0.16
Iran,1952,Hands,JUNO-1.0,5.3,0.1711
Iran,1952,Archive,JUNO-1.0,4.3,0.1685
Iran,1952,Flow,JUNO-1.0,-0.5,0.1291
Iran,1953,Helm,JUNO-1.0,2.2,0.1435
Iran,1953,Shield,JUNO-1.0,0.2,0.1201
Iran,1953,Lore,JUNO-1.0,3.3,0.1467
Iran,1953,Stewards,JUNO-1.0,0.8,0.1393
Iran,1953,Craft,JUNO-1.0,1.9,0.137
Iran,1953,Hands,JUNO-1.0,1.6,0.1341
Iran,1953,Archive,JUNO-1.0,1.4,0.1408
Iran,1953,Flow,JUNO-1.0,-2.8,0.0968
Iran,1954,Helm,JUNO-1.0,8.0,0.2617
Iran,1954,Shield,JUNO-1.0,9.0,0.2777
Iran,1954,Lore,JUNO-1.0,7.5,0.2712
Iran,1954,Stewards,JUNO-1.0,8.6,0.2768
Iran,1954,Craft,JUNO-1.0,7.9,0.275
Iran,1954,Hands,JUNO-1.0,6.5,0.2636
Iran,1954,Archive,JUNO-1.0,7.3,0.2674
Iran,1954,Flow,JUNO-1.0,10.1,0.2993
Iran,1955,Helm,JUNO-1.0,8.6,0.2661
Iran,1955,Shield,JUNO-1.0,8.9,0.2696
Iran,1955,Lore,JUNO-1.0,6.7,0.2502
Iran,1955,Stewards,JUNO-1.0,7.9,0.2719
Iran,1955,Craft,JUNO-1.0,8.1,0.2715
Iran,1955,Hands,JUNO-1.0,7.6,0.2771
Iran,1955,Archive,JUNO-1.0,8.8,0.2823
Iran,1955,Flow,JUNO-1.0,8.3,0.2767
Iran,1956,Helm,JUNO-1.0,7.7,0.2758
Iran,1956,Shield,JUNO-1.0,9.4,0.2819
Iran,1956,Lore,JUNO-1.0,7.1,0.266
Iran,1956,Stewards,JUNO-1.0,7.9,0.2838
Iran,1956,Craft,JUNO-1.0,8.7,0.2841
Iran,1956,Hands,JUNO-1.0,6.6,0.2639
Iran,1956,Archive,JUNO-1.0,9.5,0.2963
Iran,1956,Flow,JUNO-1.0,8.9,0.2919
Iran,1957,Helm,JUNO-1.0,7.0,0.2576
Iran,1957,Shield,JUNO-1.0,8.8,0.281
Iran,1957,Lore,JUNO-1.0,7.8,0.2641
Iran,1957,Stewards,JUNO-1.0,9.8,0.297
Iran,1957,Craft,JUNO-1.0,8.0,0.2707
Iran,1957,Hands,JUNO-1.0,7.2,0.267
Iran,1957,Archive,JUNO-1.0,7.6,0.2788
Iran,1957,Flow,JUNO-1.0,7.8,0.2712
Iran,1958,Helm,JUNO-1.0,7.1,0.2554
Iran,1958,Shield,JUNO-1.0,10.6,0.2825
Iran,1958,Lore,JUNO-1.0,6.9,0.2576
Iran,1958,Stewards,JUNO-1.0,8.6,0.2743
Iran,1958,Craft,JUNO-1.0,8.3,0.2792
Iran,1958,Hands,JUNO-1.0,8.6,0.2702
Iran,1958,Archive,JUNO-1.0,8.5,0.2815
Iran,1958,Flow,JUNO-1.0,7.9,0.2666
Iran,1959,Helm,JUNO-1.0,7.6,0.2608
Iran,1959,Shield,JUNO-1.0,10.4,0.2871
Iran,1959,Lore,JUNO-1.0,8.2,0.2631
Iran,1959,Stewards,JUNO-1.0,9.7,0.2944
Iran,1959,Craft,JUNO-1.0,7.5,0.2592
Iran,1959,Hands,JUNO-1.0,7.9,0.2654
Iran,1959,Archive,JUNO-1.0,8.7,0.2867
Iran,1959,Flow,JUNO-1.0,7.0,0.2554
Iran,1960,Helm,JUNO-1.0,7.5,0.2688
Iran,1960,Shield,JUNO-1.0,10.0,0.2864
Iran,1960,Lore,JUNO-1.0,7.9,0.2831
Iran,1960,Stewards,JUNO-1.0,9.0,0.2913
Iran,1960,Craft,JUNO-1.0,8.2,0.283
Iran,1960,Hands,JUNO-1.0,8.4,0.2887
Iran,1960,Archive,JUNO-1.0,8.7,0.2864
Iran,1960,Flow,JUNO-1.0,7.7,0.2732
Iran,1961,Helm,JUNO-1.0,6.6,0.2421
Iran,1961,Shield,JUNO-1.0,9.2,0.2682
Iran,1961,Lore,JUNO-1.0,6.2,0.238
Iran,1961,Stewards,JUNO-1.0,8.7,0.2742
Iran,1961,Craft,JUNO-1.0,9.1,0.2714
Iran,1961,Hands,JUNO-1.0,8.4,0.2629
Iran,1961,Archive,JUNO-1.0,7.2,0.2507
Iran,1961,Flow,JUNO-1.0,7.9,0.2558
Iran,1962,Helm,JUNO-1.0,7.0,0.2663
Iran,1962,Shield,JUNO-1.0,8.9,0.2723
Iran,1962,Lore,JUNO-1.0,8.7,0.2805
Iran,1962,Stewards,JUNO-1.0,9.1,0.2968
Iran,1962,Craft,JUNO-1.0,9.0,0.2774
Iran,1962,Hands,JUNO-1.0,8.9,0.2791
Iran,1962,Archive,JUNO-1.0,8.5,0.2826
Iran,1962,Flow,JUNO-1.0,6.5,0.2594
Iran,1963,Helm,JUNO-1.0,8.1,0.2467
Iran,1963,Shield,JUNO-1.0,8.6,0.2468
Iran,1963,Lore,JUNO-1.0,7.1,0.2428
Iran,1963,Stewards,JUNO-1.0,7.2,0.2502
Iran,1963,Craft,JUNO-1.0,8.0,0.2557
Iran,1963,Hands,JUNO-1.0,8.2,0.2579
Iran,1963,Archive,JUNO-1.0,7.5,0.2473
Iran,1963,Flow,JUNO-1.0,7.3,0.243
Iran,1964,Helm,JUNO-1.0,10.6,0.3229
Iran,1964,Shield,JUNO-1.0,10.9,0.3142
Iran,1964,Lore,JUNO-1.0,7.7,0.2838
Iran,1964,Stewards,JUNO-1.0,8.7,0.2755
Iran,1964,Craft,JUNO-1.0,10.5,0.3062
Iran,1964,Hands,JUNO-1.0,8.2,0.289
Iran,1964,Archive,JUNO-1.0,9.2,0.3142
Iran,1964,Flow,JUNO-1.0,11.1,0.3152
Iran,1965,Helm,JUNO-1.0,11.0,0.3207
Iran,1965,Shield,JUNO-1.0,10.4,0.3141
Iran,1965,Lore,JUNO-1.0,7.5,0.2869
Iran,1965,Stewards,JUNO-1.0,9.4,0.294
Iran,1965,Craft,JUNO-1.0,9.1,0.2924
Iran,1965,Hands,JUNO-1.0,8.2,0.2865
Iran,1965,Archive,JUNO-1.0,8.8,0.3058
Iran,1965,Flow,JUNO-1.0,11.6,0.3289
Iran,1966,Helm,JUNO-1.0,11.6,0.3244
Iran,1966,Shield,JUNO-1.0,11.5,0.3342
Iran,1966,Lore,JUNO-1.0,7.5,0.2708
Iran,1966,Stewards,JUNO-1.0,8.3,0.2872
Iran,1966,Craft,JUNO-1.0,9.9,0.2956
Iran,1966,Hands,JUNO-1.0,7.3,0.2738
Iran,1966,Archive,JUNO-1.0,7.7,0.2757
Iran,1966,Flow,JUNO-1.0,11.4,0.3313
Iran,1967,Helm,JUNO-1.0,11.5,0.3325
Iran,1967,Shield,JUNO-1.0,11.4,0.34
Iran,1967,Lore,JUNO-1.0,8.8,0.313
Iran,1967,Stewards,JUNO-1.0,9.5,0.3032
Iran,1967,Craft,JUNO-1.0,8.9,0.3038
Iran,1967,Hands,JUNO-1.0,9.0,0.3107
Iran,1967,Archive,JUNO-1.0,8.5,0.3096
Iran,1967,Flow,JUNO-1.0,11.2,0.3306
Iran,1968,Helm,JUNO-1.0,12.0,0.3434
Iran,1968,Shield,JUNO-1.0,11.8,0.3442
Iran,1968,Lore,JUNO-1.0,8.6,0.3185
Iran,1968,Stewards,JUNO-1.0,11.4,0.36
Iran,1968,Craft,JUNO-1.0,11.4,0.3496
Iran,1968,Hands,JUNO-1.0,9.5,0.3046
Iran,1968,Archive,JUNO-1.0,11.5,0.3608
Iran,1968,Flow,JUNO-1.0,12.8,0.3569
Iran,1969,Helm,JUNO-1.0,11.8,0.3517
Iran,1969,Shield,JUNO-1.0,12.8,0.3708
Iran,1969,Lore,JUNO-1.0,8.1,0.3194
Iran,1969,Stewards,JUNO-1.0,13.3,0.395
Iran,1969,Craft,JUNO-1.0,11.0,0.3476
Iran,1969,Hands,JUNO-1.0,9.4,0.3138
Iran,1969,Archive,JUNO-1.0,12.2,0.379
Iran,1969,Flow,JUNO-1.0,12.9,0.3765
Iran,1970,Helm,JUNO-1.0,12.4,0.3551
Iran,1970,Shield,JUNO-1.0,12.1,0.3449
Iran,1970,Lore,JUNO-1.0,8.2,0.3062
Iran,1970,Stewards,JUNO-1.0,12.3,0.3658
Iran,1970,Craft,JUNO-1.0,10.8,0.3273
Iran,1970,Hands,JUNO-1.0,7.5,0.2792
Iran,1970,Archive,JUNO-1.0,13.3,0.3751
Iran,1970,Flow,JUNO-1.0,11.7,0.3504
Iran,1971,Helm,JUNO-1.0,12.1,0.3463
Iran,1971,Shield,JUNO-1.0,13.3,0.3577
Iran,1971,Lore,JUNO-1.0,8.8,0.3171
Iran,1971,Stewards,JUNO-1.0,11.9,0.3682
Iran,1971,Craft,JUNO-1.0,10.3,0.34
Iran,1971,Hands,JUNO-1.0,8.8,0.3032
Iran,1971,Archive,JUNO-1.0,11.4,0.3514
Iran,1971,Flow,JUNO-1.0,13.5,0.3782
Iran,1972,Helm,JUNO-1.0,11.1,0.3453
Iran,1972,Shield,JUNO-1.0,12.0,0.3567
Iran,1972,Lore,JUNO-1.0,8.3,0.3072
Iran,1972,Stewards,JUNO-1.0,13.5,0.396
Iran,1972,Craft,JUNO-1.0,10.5,0.3484
Iran,1972,Hands,JUNO-1.0,8.1,0.2996
Iran,1972,Archive,JUNO-1.0,12.4,0.3718
Iran,1972,Flow,JUNO-1.0,12.9,0.3651
Iran,1973,Helm,JUNO-1.0,12.7,0.3706
Iran,1973,Shield,JUNO-1.0,12.2,0.3684
Iran,1973,Lore,JUNO-1.0,8.7,0.336
Iran,1973,Stewards,JUNO-1.0,12.2,0.3704
Iran,1973,Craft,JUNO-1.0,13.3,0.3803
Iran,1973,Hands,JUNO-1.0,9.8,0.3261
Iran,1973,Archive,JUNO-1.0,12.9,0.3955
Iran,1973,Flow,JUNO-1.0,12.8,0.3789
Iran,1974,Helm,JUNO-1.0,11.8,0.3494
Iran,1974,Shield,JUNO-1.0,13.1,0.3796
Iran,1974,Lore,JUNO-1.0,8.6,0.3349
Iran,1974,Stewards,JUNO-1.0,12.2,0.3599
Iran,1974,Craft,JUNO-1.0,13.2,0.3791
Iran,1974,Hands,JUNO-1.0,9.6,0.3248
Iran,1974,Archive,JUNO-1.0,12.4,0.3852
Iran,1974,Flow,JUNO-1.0,13.5,0.3832
Iran,1975,Helm,JUNO-1.0,12.0,0.3437
Iran,1975,Shield,JUNO-1.0,13.3,0.3701
Iran,1975,Lore,JUNO-1.0,7.6,0.3038
Iran,1975,Stewards,JUNO-1.0,14.0,0.3747
Iran,1975,Craft,JUNO-1.0,12.4,0.3745
Iran,1975,Hands,JUNO-1.0,9.3,0.324
Iran,1975,Archive,JUNO-1.0,12.7,0.3767
Iran,1975,Flow,JUNO-1.0,12.5,0.3627
Iran,1976,Helm,JUNO-1.0,8.8,0.2665
Iran,1976,Shield,JUNO-1.0,11.3,0.2774
Iran,1976,Lore,JUNO-1.0,7.4,0.2551
Iran,1976,Stewards,JUNO-1.0,8.8,0.2598
Iran,1976,Craft,JUNO-1.0,8.4,0.2524
Iran,1976,Hands,JUNO-1.0,6.6,0.2414
Iran,1976,Archive,JUNO-1.0,9.9,0.2841
Iran,1976,Flow,JUNO-1.0,9.2,0.2652
Iran,1977,Helm,JUNO-1.0,5.0,0.2084
Iran,1977,Shield,JUNO-1.0,9.5,0.2486
Iran,1977,Lore,JUNO-1.0,5.0,0.2162
Iran,1977,Stewards,JUNO-1.0,6.4,0.2287
Iran,1977,Craft,JUNO-1.0,8.1,0.2396
Iran,1977,Hands,JUNO-1.0,8.0,0.2395
Iran,1977,Archive,JUNO-1.0,7.1,0.2408
Iran,1977,Flow,JUNO-1.0,5.3,0.2067
Iran,1978,Helm,JUNO-1.0,0.2,0.1198
Iran,1978,Shield,JUNO-1.0,4.4,0.1499
Iran,1978,Lore,JUNO-1.0,4.6,0.1566
Iran,1978,Stewards,JUNO-1.0,1.1,0.117
Iran,1978,Craft,JUNO-1.0,2.1,0.1391
Iran,1978,Hands,JUNO-1.0,2.5,0.1383
Iran,1978,Archive,JUNO-1.0,2.9,0.1427
Iran,1978,Flow,JUNO-1.0,3.1,0.1454
Iran,1979,Helm,JUNO-1.0,-1.0,0.1019
Iran,1979,Shield,JUNO-1.0,-0.8,0.0934
Iran,1979,Lore,JUNO-1.0,4.3,0.1312
Iran,1979,Stewards,JUNO-1.0,-1.5,0.097
Iran,1979,Craft,JUNO-1.0,-0.2,0.0928
Iran,1979,Hands,JUNO-1.0,1.4,0.1087
Iran,1979,Archive,JUNO-1.0,1.1,0.1155
Iran,1979,Flow,JUNO-1.0,-2.8,0.0888
Iran,1980,Helm,JUNO-1.0,4.4,0.1476
Iran,1980,Shield,JUNO-1.0,-1.0,0.1074
Iran,1980,Lore,JUNO-1.0,5.9,0.1578
Iran,1980,Stewards,JUNO-1.0,0.4,0.1141
Iran,1980,Craft,JUNO-1.0,-0.8,0.1202
Iran,1980,Hands,JUNO-1.0,2.7,0.1417
Iran,1980,Archive,JUNO-1.0,4.1,0.1492
Iran,1980,Flow,JUNO-1.0,-3.1,0.0979
Iran,1981,Helm,JUNO-1.0,2.3,0.1433
Iran,1981,Shield,JUNO-1.0,3.4,0.1411
Iran,1981,Lore,JUNO-1.0,8.4,0.1923
Iran,1981,Stewards,JUNO-1.0,1.0,0.1383
Iran,1981,Craft,JUNO-1.0,0.1,0.1319
Iran,1981,Hands,JUNO-1.0,0.4,0.1347
Iran,1981,Archive,JUNO-1.0,3.2,0.1515
Iran,1981,Flow,JUNO-1.0,-0.7,0.1135
Iran,1982,Helm,JUNO-1.0,2.9,0.1304
Iran,1982,Shield,JUNO-1.0,3.1,0.138
Iran,1982,Lore,JUNO-1.0,6.6,0.1688
Iran,1982,Stewards,JUNO-1.0,1.4,0.1363
Iran,1982,Craft,JUNO-1.0,0.2,0.1331
Iran,1982,Hands,JUNO-1.0,0.8,0.1199
Iran,1982,Archive,JUNO-1.0,1.2,0.1347
Iran,1982,Flow,JUNO-1.0,-2.1,0.1136
Iran,1983,Helm,JUNO-1.0,3.6,0.1609
Iran,1983,Shield,JUNO-1.0,3.8,0.1596
Iran,1983,Lore,JUNO-1.0,9.1,0.2055
Iran,1983,Stewards,JUNO-1.0,2.7,0.1462
Iran,1983,Craft,JUNO-1.0,3.4,0.167
Iran,1983,Hands,JUNO-1.0,1.5,0.1444
Iran,1983,Archive,JUNO-1.0,6.0,0.186
Iran,1983,Flow,JUNO-1.0,0.7,0.1438
Iran,1984,Helm,JUNO-1.0,4.0,0.1461
Iran,1984,Shield,JUNO-1.0,3.1,0.1412
Iran,1984,Lore,JUNO-1.0,9.3,0.1986
Iran,1984,Stewards,JUNO-1.0,1.6,0.1338
Iran,1984,Craft,JUNO-1.0,0.1,0.1232
Iran,1984,Hands,JUNO-1.0,3.0,0.149
Iran,1984,Archive,JUNO-1.0,4.4,0.1734
Iran,1984,Flow,JUNO-1.0,0.8,0.1361
Iran,1985,Helm,JUNO-1.0,5.8,0.1728
Iran,1985,Shield,JUNO-1.0,4.2,0.1603
Iran,1985,Lore,JUNO-1.0,7.2,0.1949
Iran,1985,Stewards,JUNO-1.0,3.7,0.1594
Iran,1985,Craft,JUNO-1.0,1.3,0.1521
Iran,1985,Hands,JUNO-1.0,2.6,0.1516
Iran,1985,Archive,JUNO-1.0,4.3,0.1729
Iran,1985,Flow,JUNO-1.0,-0.9,0.1221
Iran,1986,Helm,JUNO-1.0,3.8,0.1507
Iran,1986,Shield,JUNO-1.0,4.3,0.1628
Iran,1986,Lore,JUNO-1.0,8.5,0.1978
Iran,1986,Stewards,JUNO-1.0,2.3,0.1483
Iran,1986,Craft,JUNO-1.0,1.8,0.1513
Iran,1986,Hands,JUNO-1.0,1.5,0.1517
Iran,1986,Archive,JUNO-1.0,4.4,0.1681
Iran,1986,Flow,JUNO-1.0,-0.2,0.1329
Iran,1987,Helm,JUNO-1.0,5.4,0.1776
Iran,1987,Shield,JUNO-1.0,6.3,0.1758
Iran,1987,Lore,JUNO-1.0,8.0,0.2055
Iran,1987,Stewards,JUNO-1.0,3.2,0.1626
Iran,1987,Craft,JUNO-1.0,3.0,0.1589
Iran,1987,Hands,JUNO-1.0,2.1,0.1612
Iran,1987,Archive,JUNO-1.0,2.7,0.1669
Iran,1987,Flow,JUNO-1.0,0.0,0.14
Iran,1988,Helm,JUNO-1.0,5.9,0.1899
Iran,1988,Shield,JUNO-1.0,5.6,0.1849
Iran,1988,Lore,JUNO-1.0,9.8,0.2187
Iran,1988,Stewards,JUNO-1.0,3.7,0.1732
Iran,1988,Craft,JUNO-1.0,2.9,0.1633
Iran,1988,Hands,JUNO-1.0,3.6,0.1677
Iran,1988,Archive,JUNO-1.0,5.3,0.1871
Iran,1988,Flow,JUNO-1.0,0.1,0.1377
Iran,1989,Helm,JUNO-1.0,8.0,0.2258
Iran,1989,Shield,JUNO-1.0,6.8,0.2183
Iran,1989,Lore,JUNO-1.0,8.4,0.237
Iran,1989,Stewards,JUNO-1.0,6.9,0.2182
Iran,1989,Craft,JUNO-1.0,4.2,0.18
Iran,1989,Hands,JUNO-1.0,3.6,0.1891
Iran,1989,Archive,JUNO-1.0,7.2,0.2243
Iran,1989,Flow,JUNO-1.0,3.8,0.185
Iran,1990,Helm,JUNO-1.0,8.4,0.2704
Iran,1990,Shield,JUNO-1.0,9.3,0.2861
Iran,1990,Lore,JUNO-1.0,9.3,0.2875
Iran,1990,Stewards,JUNO-1.0,7.2,0.2568
Iran,1990,Craft,JUNO-1.0,7.3,0.2598
Iran,1990,Hands,JUNO-1.0,6.1,0.2357
Iran,1990,Archive,JUNO-1.0,8.5,0.267
Iran,1990,Flow,JUNO-1.0,7.2,0.2568
Iran,1991,Helm,JUNO-1.0,7.9,0.2583
Iran,1991,Shield,JUNO-1.0,7.7,0.2573
Iran,1991,Lore,JUNO-1.0,9.8,0.2839
Iran,1991,Stewards,JUNO-1.0,7.7,0.2492
Iran,1991,Craft,JUNO-1.0,7.5,0.2517
Iran,1991,Hands,JUNO-1.0,8.1,0.2563
Iran,1991,Archive,JUNO-1.0,8.5,0.2702
Iran,1991,Flow,JUNO-1.0,6.2,0.246
Iran,1992,Helm,JUNO-1.0,7.4,0.2496
Iran,1992,Shield,JUNO-1.0,8.4,0.2607
Iran,1992,Lore,JUNO-1.0,8.5,0.2662
Iran,1992,Stewards,JUNO-1.0,7.5,0.2518
Iran,1992,Craft,JUNO-1.0,6.5,0.2413
