Society,Year,Formalism,System_Bond_Density,System_Bond_Density_0,Decay_Index,Lambda2_Connectivity,Phase,Regime_Label,ESCH_Activation
Japan,2005,CAMS-v3.2,17.4528,15.9094,-0.097,106.9708,,legacy_deprecated,1.275
Japan,2006,CAMS-v3.2,17.4528,15.9094,-0.097,106.9708,,legacy_deprecated,1.275
Japan,2007,CAMS-v3.2,17.4528,15.9094,-0.097,106.9708,,legacy_deprecated,1.275
Japan,2008,CAMS-v3.2,11.434,15.9094,0.2813,72.2286,,legacy_deprecated,-1.725
Japan,2009,CAMS-v3.2,12.45,15.9094,0.2174,79.2126,,legacy_deprecated,-0.85
Japan,2010,CAMS-v3.2,12.45,15.9094,0.2174,79.2126,,legacy_deprecated,-0.875
Japan,2011,CAMS-v3.2,7.2988,15.9094,0.5412,40.5537,,legacy_deprecated,-4.5
Japan,2012,CAMS-v3.2,22.0521,15.9094,-0.3861,121.6511,,legacy_deprecated,2.125
Japan,2013,CAMS-v3.2,22.1378,15.9094,-0.3915,121.8791,,legacy_deprecated,2.15
Japan,2014,CAMS-v3.2,22.1378,15.9094,-0.3915,121.8791,,legacy_deprecated,2.15
Japan,2015,CAMS-v3.2,22.1378,15.9094,-0.3915,121.8791,,legacy_deprecated,2.15
Japan,2016,CAMS-v3.2,22.1378,15.9094,-0.3915,121.8791,,legacy_deprecated,2.15
Japan,2017,CAMS-v3.2,22.1378,15.9094,-0.3915,121.8791,,legacy_deprecated,2.15
Japan,2018,CAMS-v3.2,22.1378,15.9094,-0.3915,121.8791,,legacy_deprecated,2.15
Japan,2019,CAMS-v3.2,22.1378,15.9094,-0.3915,121.8791,,legacy_deprecated,2.15
Japan,2020,CAMS-v3.2,14.1538,15.9094,0.1104,72.2834,,legacy_deprecated,-1.65
Japan,2021,CAMS-v3.2,15.7739,15.9094,0.0085,90.2686,,legacy_deprecated,-0.65
Japan,2022,CAMS-v3.2,18.8808,15.9094,-0.1868,106.1543,,legacy_deprecated,0.5
Japan,2023,CAMS-v3.2,19.998,15.9094,-0.257,109.6017,,legacy_deprecated,0.775
Japan,2024,CAMS-v3.2,19.0518,15.9094,-0.1975,106.5169,,legacy_deprecated,0.4
Japan,2025,CAMS-v3.2,19.998,15.9094,-0.257,109.6017,,legacy_deprecated,0.775
Japan,2026,CAMS-v3.2,19.998,15.9094,-0.257,109.6017,,legacy_deprecated,0.775
Lebanon,1943,CAMS-v3.2,13.4188,13.4188,0.0,65.3114,,legacy_deprecated,-0.625
Lebanon,1944,CAMS-v3.2,15.5963,13.4188,-0.1623,93.7782,,legacy_deprecated,0.375
Lebanon,1945,CAMS-v3.2,22.1709,13.4188,-0.6522,135.817,,legacy_deprecated,1.625
Lebanon,1946,CAMS-v3.2,22.1709,13.4188,-0.6522,135.817,,legacy_deprecated,1.625
Lebanon,1947,CAMS-v3.2,22.1709,13.4188,-0.6522,135.817,,legacy_deprecated,1.625
Lebanon,1948,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1949,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1950,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1951,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1952,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1953,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1954,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1955,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1956,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1957,CAMS-v3.2,20.0611,13.4188,-0.495,122.8923,,legacy_deprecated,0.625
Lebanon,1958,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1959,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1960,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1961,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1962,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1963,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1964,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1965,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1966,CAMS-v3.2,18.152,13.4188,-0.3527,111.1975,,legacy_deprecated,-0.375
Lebanon,1967,CAMS-v3.2,15.9592,13.4188,-0.1893,99.0163,,legacy_deprecated,-1.25
Lebanon,1968,CAMS-v3.2,15.9592,13.4188,-0.1893,99.0163,,legacy_deprecated,-1.25
Lebanon,1969,CAMS-v3.2,15.9592,13.4188,-0.1893,99.0163,,legacy_deprecated,-1.25
Lebanon,1970,CAMS-v3.2,15.9592,13.4188,-0.1893,99.0163,,legacy_deprecated,-1.25
Lebanon,1971,CAMS-v3.2,15.9592,13.4188,-0.1893,99.0163,,legacy_deprecated,-1.25
Lebanon,1972,CAMS-v3.2,15.9592,13.4188,-0.1893,99.0163,,legacy_deprecated,-1.25
Lebanon,1973,CAMS-v3.2,15.9592,13.4188,-0.1893,99.0163,,legacy_deprecated,-1.25
Lebanon,1974,CAMS-v3.2,15.9592,13.4188,-0.1893,99.0163,,legacy_deprecated,-1.25
Lebanon,1975,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1976,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1977,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1978,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1979,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1980,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1981,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1982,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1983,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1984,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1985,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1986,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1987,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1988,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1989,CAMS-v3.2,3.7398,13.4188,0.7213,19.6796,,legacy_deprecated,-6.125
Lebanon,1990,CAMS-v3.2,7.3122,13.4188,0.4551,42.9371,,legacy_deprecated,-4.125
Lebanon,1991,CAMS-v3.2,12.1252,13.4188,0.0964,76.7804,,legacy_deprecated,-1.875
Lebanon,1992,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,1993,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,1994,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,1995,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,1996,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,1997,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,1998,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,1999,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2000,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2001,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2002,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2003,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2004,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2005,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2006,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2007,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2008,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2009,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2010,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2011,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2012,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2013,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2014,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2015,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2016,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2017,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2018,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2019,CAMS-v3.2,20.7684,13.4188,-0.5477,135.2116,,legacy_deprecated,1.625
Lebanon,2020,CAMS-v3.2,12.6825,13.4188,0.0549,74.6194,,legacy_deprecated,-0.375
Lebanon,2021,CAMS-v3.2,12.6825,13.4188,0.0549,74.6194,,legacy_deprecated,-0.375
Lebanon,2022,CAMS-v3.2,12.6825,13.4188,0.0549,74.6194,,legacy_deprecated,-0.375
Lebanon,2023,CAMS-v3.2,12.6825,13.4188,0.0549,74.6194,,legacy_deprecated,-0.375
Lebanon,2024,CAMS-v3.2,12.6825,13.4188,0.0549,74.6194,,legacy_deprecated,-0.375
Lebanon,2025,CAMS-v3.2,12.6825,13.4188,0.0549,74.6194,,legacy_deprecated,-0.375
Netherlands,1750,CAMS-v3.2,33.2714,33.2714,0.0,199.2,,legacy_deprecated,5.5
Netherlands,1755,CAMS-v3.2,35.5914,33.2714,-0.0697,215.36,,legacy_deprecated,5.7
Netherlands,1760,CAMS-v3.2,37.9914,33.2714,-0.1419,232.16,,legacy_deprecated,5.9
Netherlands,1765,CAMS-v3.2,40.4714,33.2714,-0.2164,249.6,,legacy_deprecated,6.1
Netherlands,1770,CAMS-v3.2,43.0314,33.2714,-0.2933,267.68,,legacy_deprecated,6.3
Netherlands,1775,CAMS-v3.2,45.6714,33.2714,-0.3727,286.4,,legacy_deprecated,6.5
Netherlands,1780,CAMS-v3.2,48.1956,33.2714,-0.4486,302.1242,,legacy_deprecated,6.65
Netherlands,1785,CAMS-v3.2,50.7768,33.2714,-0.5261,318.0549,,legacy_deprecated,6.8
Netherlands,1790,CAMS-v3.2,53.4143,33.2714,-0.6054,334.1776,,legacy_deprecated,6.95
Netherlands,1800,CAMS-v3.2,56.1072,33.2714,-0.6863,350.4783,,legacy_deprecated,7.1
Netherlands,1805,CAMS-v3.2,58.8548,33.2714,-0.7689,366.9433,,legacy_deprecated,7.25
Netherlands,1810,CAMS-v3.2,60.8627,33.2714,-0.8293,381.0266,,legacy_deprecated,7.35
Netherlands,1815,CAMS-v3.2,62.8816,33.2714,-0.89,395.1148,,legacy_deprecated,7.45
Netherlands,1820,CAMS-v3.2,64.9106,33.2714,-0.9509,409.1974,,legacy_deprecated,7.55
Netherlands,1825,CAMS-v3.2,66.9489,33.2714,-1.0122,423.2645,,legacy_deprecated,7.65
Netherlands,1830,CAMS-v3.2,68.9958,33.2714,-1.0737,437.3064,,legacy_deprecated,7.75
Netherlands,1840,CAMS-v3.2,70.1342,33.2714,-1.1079,448.3115,,legacy_deprecated,7.75
Netherlands,1845,CAMS-v3.2,71.2609,33.2714,-1.1418,459.1774,,legacy_deprecated,7.75
Netherlands,1850,CAMS-v3.2,72.3755,33.2714,-1.1753,469.899,,legacy_deprecated,7.75
Netherlands,1855,CAMS-v3.2,73.4776,33.2714,-1.2084,480.4718,,legacy_deprecated,7.75
Netherlands,1860,CAMS-v3.2,74.5671,33.2714,-1.2412,490.8914,,legacy_deprecated,7.75
Netherlands,1865,CAMS-v3.2,74.4243,33.2714,-1.2369,497.0622,,legacy_deprecated,7.65
Netherlands,1870,CAMS-v3.2,74.2727,33.2714,-1.2323,503.0083,,legacy_deprecated,7.55
Netherlands,1875,CAMS-v3.2,31.6286,33.2714,0.0494,208.4841,,legacy_deprecated,5.25
Netherlands,1880,CAMS-v3.2,31.6286,33.2714,0.0494,208.4841,,legacy_deprecated,5.25
Netherlands,1885,CAMS-v3.2,31.6286,33.2714,0.0494,208.4841,,legacy_deprecated,5.25
Netherlands,1890,CAMS-v3.2,35.6,33.2714,-0.07,225.8892,,legacy_deprecated,5.6875
Netherlands,1895,CAMS-v3.2,39.8286,33.2714,-0.1971,241.4301,,legacy_deprecated,6.125
Netherlands,1900,CAMS-v3.2,44.3143,33.2714,-0.3319,256.581,,legacy_deprecated,6.5625
Netherlands,1905,CAMS-v3.2,44.3143,33.2714,-0.3319,256.581,,legacy_deprecated,6.5625
Netherlands,1910,CAMS-v3.2,44.5857,33.2714,-0.3401,257.5829,,legacy_deprecated,6.625
Netherlands,1915,CAMS-v3.2,40.5786,33.2714,-0.2196,244.2496,,legacy_deprecated,6.3125
Netherlands,1920,CAMS-v3.2,36.7429,33.2714,-0.1043,230.1946,,legacy_deprecated,6.0
Netherlands,1925,CAMS-v3.2,39.8286,33.2714,-0.1971,241.4301,,legacy_deprecated,6.125
Netherlands,1930,CAMS-v3.2,44.3143,33.2714,-0.3319,256.581,,legacy_deprecated,6.5625
Netherlands,1935,CAMS-v3.2,44.5857,33.2714,-0.3401,257.5829,,legacy_deprecated,6.625
Netherlands,1940,CAMS-v3.2,31.6286,33.2714,0.0494,208.4841,,legacy_deprecated,5.25
Netherlands,1945,CAMS-v3.2,22.7857,33.2714,0.3152,147.3246,,legacy_deprecated,4.375
Netherlands,1950,CAMS-v3.2,31.6286,33.2714,0.0494,208.4841,,legacy_deprecated,5.25
Netherlands,1955,CAMS-v3.2,35.6,33.2714,-0.07,225.8892,,legacy_deprecated,5.6875
Netherlands,1960,CAMS-v3.2,33.3714,33.2714,-0.003,232.5203,,legacy_deprecated,5.75
Netherlands,1965,CAMS-v3.2,32.4071,33.2714,0.026,202.6345,,legacy_deprecated,5.75
Netherlands,1970,CAMS-v3.2,30.9429,33.2714,0.07,156.2796,,legacy_deprecated,5.625
Netherlands,1975,CAMS-v3.2,29.1214,33.2714,0.1247,124.1973,,legacy_deprecated,5.5
Netherlands,1980,CAMS-v3.2,27.7929,33.2714,0.1647,121.004,,legacy_deprecated,5.5
Netherlands,1985,CAMS-v3.2,29.1214,33.2714,0.1247,124.1973,,legacy_deprecated,5.5
Netherlands,1990,CAMS-v3.2,29.9786,33.2714,0.099,125.5397,,legacy_deprecated,5.5
Netherlands,1995,CAMS-v3.2,36.1714,33.2714,-0.0872,140.1369,,legacy_deprecated,6.0
Netherlands,2000,CAMS-v3.2,36.1714,33.2714,-0.0872,140.1369,,legacy_deprecated,6.0
Netherlands,2005,CAMS-v3.2,35.2286,33.2714,-0.0588,138.7875,,legacy_deprecated,6.0
Netherlands,2010,CAMS-v3.2,33.7571,33.2714,-0.0146,135.5867,,legacy_deprecated,6.0
Netherlands,2015,CAMS-v3.2,35.2286,33.2714,-0.0588,138.7875,,legacy_deprecated,6.0
Netherlands,2020,CAMS-v3.2,33.7571,33.2714,-0.0146,135.5867,,legacy_deprecated,6.0
Netherlands,2024,CAMS-v3.2,33.7571,33.2714,-0.0146,135.5867,,legacy_deprecated,6.0
Norway,1880,CAMS-v3.2,17.7528,17.7528,0.0,108.8325,,legacy_deprecated,1.4
Norway,1881,CAMS-v3.2,17.7528,17.7528,0.0,108.8325,,legacy_deprecated,1.4
Norway,1882,CAMS-v3.2,17.7528,17.7528,0.0,108.8325,,legacy_deprecated,1.4
Norway,1883,CAMS-v3.2,17.7528,17.7528,0.0,108.8325,,legacy_deprecated,1.4
Norway,1884,CAMS-v3.2,18.8483,17.7528,-0.0617,112.3346,,legacy_deprecated,1.65
Norway,1885,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1886,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1887,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1888,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1889,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1890,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1891,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1892,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1893,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1894,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1895,CAMS-v3.2,18.4933,17.7528,-0.0417,106.5411,,legacy_deprecated,1.025
Norway,1896,CAMS-v3.2,18.9027,17.7528,-0.0648,112.4493,,legacy_deprecated,1.275
Norway,1897,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1898,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1899,CAMS-v3.2,18.7293,17.7528,-0.055,107.2647,,legacy_deprecated,1.15
Norway,1900,CAMS-v3.2,18.9027,17.7528,-0.0648,112.4493,,legacy_deprecated,1.275
Norway,1901,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1902,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1903,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1904,CAMS-v3.2,19.1521,17.7528,-0.0788,113.2217,,legacy_deprecated,1.4
Norway,1905,CAMS-v3.2,31.3219,17.7528,-0.7643,211.8388,,legacy_deprecated,3.275
Norway,1906,CAMS-v3.2,27.9016,17.7528,-0.5717,179.4532,,legacy_deprecated,3.15
Norway,1907,CAMS-v3.2,29.466,17.7528,-0.6598,184.6699,,legacy_deprecated,3.275
Norway,1908,CAMS-v3.2,27.9016,17.7528,-0.5717,179.4532,,legacy_deprecated,3.15
Norway,1909,CAMS-v3.2,29.3546,17.7528,-0.6535,184.1805,,legacy_deprecated,3.15
Norway,1910,CAMS-v3.2,27.9016,17.7528,-0.5717,179.4532,,legacy_deprecated,3.15
Norway,1911,CAMS-v3.2,27.9016,17.7528,-0.5717,179.4532,,legacy_deprecated,3.15
Norway,1912,CAMS-v3.2,27.9016,17.7528,-0.5717,179.4532,,legacy_deprecated,3.15
Norway,1913,CAMS-v3.2,28.3213,17.7528,-0.5953,180.9982,,legacy_deprecated,3.275
Norway,1914,CAMS-v3.2,15.5471,17.7528,0.1242,107.4917,,legacy_deprecated,-0.6
Norway,1915,CAMS-v3.2,15.5471,17.7528,0.1242,107.4917,,legacy_deprecated,-0.725
Norway,1916,CAMS-v3.2,15.5541,17.7528,0.1239,104.0345,,legacy_deprecated,-0.725
Norway,1917,CAMS-v3.2,15.387,17.7528,0.1333,101.8721,,legacy_deprecated,-0.85
Norway,1918,CAMS-v3.2,15.7227,17.7528,0.1144,108.2227,,legacy_deprecated,-0.475
Norway,1919,CAMS-v3.2,15.1739,17.7528,0.1453,99.811,,legacy_deprecated,0.025
Norway,1920,CAMS-v3.2,15.1662,17.7528,0.1457,99.8638,,legacy_deprecated,0.025
Norway,1921,CAMS-v3.2,13.6556,17.7528,0.2308,89.3867,,legacy_deprecated,-0.1
Norway,1922,CAMS-v3.2,14.2723,17.7528,0.1961,91.3412,,legacy_deprecated,0.025
Norway,1923,CAMS-v3.2,15.542,17.7528,0.1245,101.2352,,legacy_deprecated,0.525
Norway,1924,CAMS-v3.2,15.542,17.7528,0.1245,101.2352,,legacy_deprecated,0.525
Norway,1925,CAMS-v3.2,15.7414,17.7528,0.1133,101.931,,legacy_deprecated,0.775
Norway,1926,CAMS-v3.2,15.7308,17.7528,0.1139,101.9379,,legacy_deprecated,0.775
Norway,1927,CAMS-v3.2,15.542,17.7528,0.1245,101.2352,,legacy_deprecated,0.525
Norway,1928,CAMS-v3.2,15.542,17.7528,0.1245,101.2352,,legacy_deprecated,0.525
Norway,1929,CAMS-v3.2,7.067,17.7528,0.6019,40.5673,,legacy_deprecated,-3.1
Norway,1930,CAMS-v3.2,7.0728,17.7528,0.6016,40.2168,,legacy_deprecated,-3.1
Norway,1931,CAMS-v3.2,6.4141,17.7528,0.6387,32.0266,,legacy_deprecated,-3.35
Norway,1932,CAMS-v3.2,7.1354,17.7528,0.5981,42.3572,,legacy_deprecated,-2.725
Norway,1933,CAMS-v3.2,7.3542,17.7528,0.5857,44.188,,legacy_deprecated,-2.1
Norway,1934,CAMS-v3.2,18.1566,17.7528,-0.0227,106.025,,legacy_deprecated,1.275
Norway,1935,CAMS-v3.2,20.155,17.7528,-0.1353,112.0254,,legacy_deprecated,1.525
Norway,1936,CAMS-v3.2,19.2028,17.7528,-0.0817,109.1992,,legacy_deprecated,1.775
Norway,1937,CAMS-v3.2,18.1566,17.7528,-0.0227,106.025,,legacy_deprecated,1.275
Norway,1938,CAMS-v3.2,17.9947,17.7528,-0.0136,100.8769,,legacy_deprecated,1.15
Norway,1939,CAMS-v3.2,17.6064,17.7528,0.0082,95.2902,,legacy_deprecated,0.9
Norway,1940,CAMS-v3.2,4.3703,17.7528,0.7538,14.817,,legacy_deprecated,-4.5
Norway,1941,CAMS-v3.2,6.9926,17.7528,0.6061,26.7068,,legacy_deprecated,-3.3
Norway,1942,CAMS-v3.2,7.6259,17.7528,0.5704,28.0293,,legacy_deprecated,-3.175
Norway,1943,CAMS-v3.2,6.9013,17.7528,0.6113,26.5318,,legacy_deprecated,-3.425
Norway,1944,CAMS-v3.2,7.3209,17.7528,0.5876,31.9026,,legacy_deprecated,-3.175
Norway,1945,CAMS-v3.2,30.0867,17.7528,-0.6948,207.493,,legacy_deprecated,3.65
Norway,1946,CAMS-v3.2,26.4731,17.7528,-0.4912,167.333,,legacy_deprecated,2.9
Norway,1947,CAMS-v3.2,26.4731,17.7528,-0.4912,167.333,,legacy_deprecated,2.9
Norway,1948,CAMS-v3.2,27.144,17.7528,-0.529,169.7054,,legacy_deprecated,3.4
Norway,1949,CAMS-v3.2,27.4612,17.7528,-0.5469,198.0327,,legacy_deprecated,3.025
Norway,1950,CAMS-v3.2,28.9801,17.7528,-0.6324,187.4142,,legacy_deprecated,3.35
Norway,1951,CAMS-v3.2,28.9801,17.7528,-0.6324,187.4142,,legacy_deprecated,3.35
Norway,1952,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1953,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1954,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1955,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.725
Norway,1956,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1957,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1958,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1959,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1960,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1961,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1962,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1963,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1964,CAMS-v3.2,29.2815,17.7528,-0.6494,196.7512,,legacy_deprecated,3.475
Norway,1965,CAMS-v3.2,25.8088,17.7528,-0.4538,179.4003,,legacy_deprecated,3.15
Norway,1966,CAMS-v3.2,26.4816,17.7528,-0.4917,186.1695,,legacy_deprecated,3.15
Norway,1967,CAMS-v3.2,26.4816,17.7528,-0.4917,186.1695,,legacy_deprecated,3.15
Norway,1968,CAMS-v3.2,26.4816,17.7528,-0.4917,186.1695,,legacy_deprecated,3.15
Norway,1969,CAMS-v3.2,26.8947,17.7528,-0.515,187.7505,,legacy_deprecated,3.4
Norway,1970,CAMS-v3.2,26.8947,17.7528,-0.515,187.7505,,legacy_deprecated,3.275
Norway,1971,CAMS-v3.2,26.4816,17.7528,-0.4917,186.1695,,legacy_deprecated,3.15
Norway,1972,CAMS-v3.2,18.9717,17.7528,-0.0687,102.2335,,legacy_deprecated,0.775
Norway,1973,CAMS-v3.2,19.872,17.7528,-0.1194,123.2814,,legacy_deprecated,1.15
Norway,1974,CAMS-v3.2,36.6273,17.7528,-1.0632,222.7722,,legacy_deprecated,4.375
Norway,1975,CAMS-v3.2,34.3045,17.7528,-0.9323,215.2306,,legacy_deprecated,4.125
Norway,1976,CAMS-v3.2,33.0549,17.7528,-0.8619,210.9903,,legacy_deprecated,3.875
Norway,1977,CAMS-v3.2,33.0549,17.7528,-0.8619,210.9903,,legacy_deprecated,3.875
Norway,1978,CAMS-v3.2,33.0549,17.7528,-0.8619,210.9903,,legacy_deprecated,3.875
Norway,1979,CAMS-v3.2,33.0549,17.7528,-0.8619,210.9903,,legacy_deprecated,3.875
Norway,1980,CAMS-v3.2,33.0549,17.7528,-0.8619,210.9903,,legacy_deprecated,3.875
Norway,1981,CAMS-v3.2,32.3116,17.7528,-0.8201,208.1628,,legacy_deprecated,3.875
Norway,1982,CAMS-v3.2,33.0549,17.7528,-0.8619,210.9903,,legacy_deprecated,3.875
Norway,1983,CAMS-v3.2,33.0549,17.7528,-0.8619,210.9903,,legacy_deprecated,3.875
Norway,1984,CAMS-v3.2,33.0549,17.7528,-0.8619,210.9903,,legacy_deprecated,3.875
