Society,Year,Rupture_Incoming,Is_Rupture_Year,Mean_S,Mean_K,SK_Ratio,Mean_NodeValue,Mean_BondStrength,Archive_V,Archive_S,Helm_V,Reactivity_Ratio,Cog_Gap,B_t_canonical,B_i_mean,N_v2,Cd_v2,T_v2,F_Deficit,P_i,Rupture_Deficit
New Zealand,2018,1,0,4.625,5.0,0.925,7.812,0.2602,8.5,4.0,10.0,1.136,2.1,0.2602261731599633,0.2602261731599633,0.3981952972166256,0.2410592101442585,0.2770629096188607,0.125,11.875,1
New Zealand,2019,1,0,5.125,4.75,1.079,6.75,0.2331,8.5,4.0,9.0,1.181,3.867,0.233055216847034,0.233055216847034,0.2598853890619538,0.2391922917821464,0.2182113664461144,0.375,-3.75,1
New Zealand,2020,0,1,5.75,4.75,1.211,6.125,0.2146,7.5,5.0,9.0,1.282,4.467,0.2145729995302766,0.2145729995302766,0.3976482260655604,0.2465705221834239,0.183513559440976,0.5,-16.0,1
New Zealand,2021,0,0,5.75,4.75,1.211,6.125,0.2146,7.5,5.0,9.0,1.282,4.467,0.2145729995302766,0.2145729995302766,0.349645852892978,0.2465705221834239,0.183513559440976,0.5,-16.0,0
New Zealand,2022,0,0,5.75,4.75,1.211,6.125,0.2146,7.5,5.0,9.0,1.282,4.467,0.2145729995302766,0.2145729995302766,0.2377039356228948,0.2465705221834239,0.183513559440976,0.5,-16.0,0
New Zealand,2023,0,0,5.375,4.625,1.162,6.188,0.2204,8.5,4.0,9.0,1.319,4.033,0.2203510682249141,0.2203510682249141,0.1862991083787953,0.0771522803882234,0.2054992111143806,0.5,-8.625,0
New Zealand,2024,0,0,5.25,4.625,1.135,6.25,0.2234,8.5,4.0,6.5,1.25,2.533,0.2233622789769992,0.2233622789769992,0.5607025400789264,0.0397295415641919,0.2199621052664223,0.625,-7.125,0
New Zealand,2025,0,0,5.25,4.625,1.135,6.25,0.2234,8.5,4.0,6.5,1.25,2.533,0.2233622789769992,0.2233622789769992,0.4975473404657485,0.0397295415641919,0.2199621052664223,0.625,-7.125,0
Nigeria,1950,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733,0.3827004067632333,0.3827004067632333,,0.1080999579926038,0.4334317506627093,0.0,109.375,0
Nigeria,1951,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733,0.3827004067632333,0.3827004067632333,,0.1080999579926038,0.4334317506627093,0.0,109.375,0
Nigeria,1952,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733,0.3827004067632333,0.3827004067632333,,0.1080999579926038,0.4334317506627093,0.0,109.375,0
Nigeria,1953,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733,0.3827004067632333,0.3827004067632333,,0.1080999579926038,0.4334317506627093,0.0,109.375,0
Nigeria,1954,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733,0.3827004067632333,0.3827004067632333,,0.1080999579926038,0.4334317506627093,0.0,109.375,0
Nigeria,1955,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733,0.3827004067632333,0.3827004067632333,0.0,0.1080999579926038,0.4334317506627093,0.0,109.375,0
Nigeria,1956,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733,0.3827004067632333,0.3827004067632333,0.0,0.1080999579926038,0.4334317506627093,0.0,109.375,0
Nigeria,1957,0,0,2.5,5.875,0.426,11.5,0.3827,14.5,2.0,12.5,1.667,3.733,0.3827004067632333,0.3827004067632333,0.0,0.1080999579926038,0.4334317506627093,0.0,109.375,0
Nigeria,1958,0,0,2.125,5.875,0.362,14.25,0.5094,15.5,2.0,15.5,0.694,2.0,0.5094326006554559,0.5094326006554559,0.3657230870339997,0.0365707712491355,0.5308337027138831,0.0,172.125,0
Nigeria,1959,0,0,1.125,6.375,0.176,14.812,0.5341,16.0,1.0,16.0,0.476,1.3,0.5341063790921076,0.5341063790921076,0.2603276223392107,0.0243774982401809,0.5481753489577446,0.0,196.375,0
Nigeria,1960,0,0,0.625,6.375,0.098,14.75,0.5355,17.0,0.0,17.0,0.417,3.067,0.5355341581128081,0.5355341581128081,0.1699071307223794,0.0524480422690275,0.5731971587311474,0.0,198.25,0
Nigeria,1961,0,0,1.125,5.75,0.196,12.875,0.4586,13.5,1.0,14.5,1.333,3.267,0.4586278426983445,0.4586278426983445,0.2223042305266578,0.0587738943070896,0.4889055786960617,0.0,132.75,0
Nigeria,1962,0,0,1.875,5.625,0.333,11.812,0.4073,12.5,2.0,12.5,1.458,3.167,0.4072998740577746,0.4072998740577746,0.3755626282736486,0.1097149820222751,0.4646800921045207,0.0,106.875,0
Nigeria,1963,1,0,2.875,5.375,0.535,9.25,0.2941,9.0,3.0,10.0,1.282,3.067,0.2941144950267655,0.2941144950267655,0.3459686568133788,0.1480971602152704,0.344453004540305,0.0,49.0,0
Nigeria,1964,1,0,3.875,4.625,0.838,7.312,0.2495,8.0,4.0,8.0,1.204,3.167,0.2495046323102928,0.2495046323102928,0.5374272073717928,0.3903924998777677,0.2994470324218423,0.125,19.5,1
Nigeria,1965,1,0,5.875,4.0,1.469,3.375,0.1514,3.5,6.0,3.5,1.131,2.2,0.1513674648491428,0.1513674648491428,0.135665582474083,0.1574642326941694,0.1366468536908516,0.75,-17.5,1
Nigeria,1966,1,1,7.875,3.0,2.625,-0.75,0.0902,-0.5,8.0,-0.5,1.096,2.267,0.0902370284667992,0.0902370284667992,0.3737241072020416,0.0496271067077576,0.0985207260029286,1.0,-32.125,1
Nigeria,1967,0,1,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0921466015767315,0.0625319056401688,0.0836190540438135,1.0,-40.25,1
Nigeria,1968,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.1240886597351332,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1969,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.1432461075557652,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1970,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.1083121975332508,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1971,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0387003609048567,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1972,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1973,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1974,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1975,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1976,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1977,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1978,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1979,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1980,1,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1981,1,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,1
Nigeria,1982,1,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,1
Nigeria,1983,0,1,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,1
Nigeria,1984,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1985,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1986,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1987,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1988,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1989,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1990,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1991,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1992,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1993,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1994,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1995,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1996,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1997,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1998,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,1999,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2000,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2001,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2002,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2003,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2004,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2005,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2006,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2007,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2008,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2009,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2010,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2011,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2012,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2013,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2014,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2015,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2016,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2017,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2018,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2019,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2020,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2021,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2022,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2023,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Nigeria,2024,0,0,8.875,2.125,4.176,-2.875,0.073,-3.0,9.0,-3.0,1.085,1.533,0.0729986624416491,0.0729986624416491,0.0,0.0625319056401688,0.0836190540438135,1.0,-40.25,0
Norway,1900,0,0,4.1,5.375,0.763,9.312,0.3014,11.9,3.0,8.2,1.094,0.873,0.3014255312546309,0.3014255312546309,,0.1957715960045559,0.3589884148631851,0.375,43.15500000000001,0
Norway,1901,0,0,3.975,5.375,0.74,9.438,0.3066,11.9,3.0,9.2,1.152,1.073,0.306577341463825,0.306577341463825,,0.2355046768267523,0.3658233865343234,0.25,47.65500000000001,0
Norway,1902,0,0,3.975,5.375,0.74,9.438,0.3066,11.9,3.0,9.2,1.152,1.073,0.306577341463825,0.306577341463825,,0.2355046768267523,0.3658233865343234,0.25,47.65500000000001,0
Norway,1903,0,0,3.975,5.375,0.74,9.438,0.3066,11.9,3.0,9.2,1.152,1.073,0.306577341463825,0.306577341463825,,0.2355046768267523,0.3658233865343234,0.25,47.65500000000001,0
Norway,1904,0,0,3.975,5.375,0.74,9.438,0.3066,11.9,3.0,9.2,1.152,1.073,0.306577341463825,0.306577341463825,,0.2355046768267523,0.3658233865343234,0.25,47.65500000000001,0
Norway,1905,0,0,2.725,6.0,0.454,12.962,0.4372,14.4,2.0,15.5,1.128,1.7,0.4371594982444259,0.4371594982444259,1.051441583932631,0.0907543579729464,0.4796153202965388,0.0,143.76,0
Norway,1906,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8,0.4043618045977134,0.4043618045977134,0.8286984785538346,0.0660089447991812,0.4330749846481965,0.0,122.625,0
Norway,1907,0,0,2.85,6.125,0.465,12.712,0.42,14.4,2.0,14.5,1.048,-0.033,0.4200175110187986,0.4200175110187986,0.6177793504790068,0.0901596021434588,0.4652195061749605,0.0,137.28,0
Norway,1908,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8,0.4043618045977134,0.4043618045977134,0.4259136538544061,0.0660089447991812,0.4330749846481965,0.0,122.625,0
Norway,1909,0,0,2.975,6.125,0.486,12.65,0.4141,14.4,2.0,14.5,1.167,0.133,0.4141471103778283,0.4141471103778283,0.2256257364950564,0.0676406978979107,0.4451394634425443,0.0,128.005,0
Norway,1910,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8,0.4043618045977134,0.4043618045977134,0.0790932642778434,0.0660089447991812,0.4330749846481965,0.0,122.625,0
Norway,1911,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8,0.4043618045977134,0.4043618045977134,0.0414716967160026,0.0660089447991812,0.4330749846481965,0.0,122.625,0
Norway,1912,0,0,2.975,6.125,0.486,12.4,0.4044,14.4,2.0,14.5,1.167,0.8,0.4043618045977134,0.4043618045977134,0.0414716967160026,0.0660089447991812,0.4330749846481965,0.0,122.625,0
Norway,1913,0,0,2.975,6.25,0.476,12.587,0.4075,14.4,2.0,14.5,1.167,1.1,0.4074839425854474,0.4074839425854474,0.1395023772284825,0.0737194270934304,0.4396810511860277,0.0,131.985,0
Norway,1914,0,0,5.6,5.0,1.12,7.212,0.2413,9.9,4.0,6.5,1.205,2.1,0.2413168241299299,0.2413168241299299,0.9983394508306432,0.1330572661911992,0.2313203618690594,0.5,-11.514999999999995,0
Norway,1915,0,0,5.6,4.875,1.149,7.088,0.2413,9.9,4.0,6.5,1.205,2.433,0.2413168241299299,0.2413168241299299,0.8223669495303019,0.1624097864896517,0.2285199759205857,0.5,-14.764999999999993,0
Norway,1916,0,0,5.6,4.875,1.149,7.088,0.2414,9.9,4.0,6.5,1.32,2.967,0.2413686360246649,0.2413686360246649,0.6666467863884958,0.1552009753251547,0.229447443904666,0.5,-14.264999999999995,0
Norway,1917,0,0,5.725,4.875,1.174,6.962,0.2379,9.9,4.0,6.5,1.387,3.3,0.2379166289309563,0.2379166289309563,0.489282344379509,0.1861451183662491,0.2181165384963577,0.5,-17.514999999999993,0
Norway,1918,0,0,5.475,5.0,1.095,7.338,0.2451,9.9,4.0,6.5,1.253,2.3,0.2451332551808538,0.2451332551808538,0.0963007623016888,0.1401295432275925,0.2395013434906424,0.5,-8.514999999999995,0
Norway,1919,0,0,4.725,4.75,0.995,7.462,0.2559,10.9,3.0,7.5,1.197,1.167,0.2559095116573615,0.2559095116573615,1.3634139492730684,0.2657607542551624,0.2831181566776991,0.375,4.040000000000003,0
Norway,1920,0,0,4.725,4.75,0.995,7.462,0.2558,10.9,3.0,5.5,1.197,1.167,0.2558043142543537,0.2558043142543537,0.7615781339376357,0.2332692047907789,0.2819377525566372,0.375,2.9900000000000033,0
Norway,1921,0,0,4.85,4.75,1.021,6.962,0.2405,10.9,3.0,7.5,1.273,1.967,0.2405394614535342,0.2405394614535342,0.8735487097320525,0.2645493738369646,0.2705606618730168,0.5,3.910000000000003,0
Norway,1922,0,0,4.725,4.75,0.995,7.212,0.2483,10.9,3.0,7.5,1.197,1.3,0.2483099912142822,0.2483099912142822,1.243590907957408,0.2927617378694471,0.2774290190161106,0.375,7.240000000000003,0
Norway,1923,0,0,4.475,5.0,0.895,7.962,0.2644,10.9,3.0,7.5,1.175,0.9,0.2644435953534708,0.2644435953534708,0.7061295414355009,0.422913065266844,0.3267511509458596,0.125,15.740000000000004,0
Norway,1924,0,0,4.475,5.0,0.895,7.962,0.2644,10.9,3.0,7.5,1.175,0.9,0.2644435953534708,0.2644435953534708,0.5682431738784066,0.422913065266844,0.3267511509458596,0.125,15.740000000000004,0
Norway,1925,0,0,4.35,5.125,0.849,8.212,0.2691,10.9,3.0,7.5,1.095,0.233,0.2691107943748184,0.2691107943748184,0.720161335912922,0.3452179179017084,0.3226252492921712,0.125,22.240000000000002,0
Norway,1926,0,0,4.35,5.125,0.849,8.212,0.269,10.9,3.0,7.5,1.233,1.3,0.2689650288519412,0.2689650288519412,0.7500865582334922,0.335008614765657,0.3172812234933559,0.125,20.940000000000005,0
Norway,1927,0,0,4.475,5.0,0.895,7.962,0.2644,10.9,3.0,7.5,1.175,0.9,0.2644435953534708,0.2644435953534708,0.3244136988556326,0.422913065266844,0.3267511509458596,0.125,15.740000000000004,0
Norway,1928,0,0,4.475,5.0,0.895,7.962,0.2644,10.9,3.0,7.5,1.175,0.9,0.2644435953534708,0.2644435953534708,0.2260757343961191,0.422913065266844,0.3267511509458596,0.125,15.740000000000004,0
Norway,1929,0,0,6.475,3.375,1.919,2.375,0.1504,8.4,4.0,4.4,1.439,5.08,0.1504365836553651,0.1504365836553651,1.4562543006023532,0.0516144601870894,0.1296310892713127,0.875,-29.473999999999997,0
Norway,1930,0,0,6.475,3.375,1.919,2.375,0.1506,8.4,4.0,4.4,1.555,6.147,0.1506099107037167,0.1506099107037167,1.0963132508091158,0.0562323384335033,0.1286339905781172,0.875,-29.323999999999995,0
Norway,1931,0,0,6.6,3.25,2.031,1.875,0.1414,8.4,4.0,2.4,1.389,4.813,0.1414188094465066,0.1414188094465066,0.8272727368106279,0.0370932069607787,0.1276400727045279,0.875,-28.683999999999997,0
Norway,1932,0,0,6.35,3.625,1.752,2.75,0.1525,8.4,4.0,4.4,1.493,5.147,0.1525304222406497,0.1525304222406497,0.5872934420618959,0.0315783186705578,0.1362323242745139,0.875,-25.958999999999996,0
Norway,1933,0,0,5.975,3.875,1.542,3.375,0.1596,8.4,4.0,4.4,1.306,3.48,0.1595670194607611,0.1595670194607611,0.3525259385588251,0.034219086226928,0.1489234214651525,0.875,-20.343999999999998,0
Norway,1934,0,0,4.1,5.375,0.763,9.15,0.2958,11.9,3.0,10.5,0.937,-0.4,0.2957842203757465,0.2957842203757465,1.0230514354574591,0.0971047203695907,0.3204649077882773,0.125,39.470000000000006,0
Norway,1935,0,0,3.85,5.375,0.716,9.712,0.3184,11.9,3.0,13.0,0.9,-0.567,0.3183626936003005,0.3183626936003005,0.8943661255758529,0.1358112930133904,0.3664020130077053,0.125,53.345000000000006,0
Norway,1936,0,0,3.85,5.625,0.684,9.775,0.311,11.9,3.0,10.5,0.778,-2.067,0.3109607272812954,0.3109607272812954,0.6718079761664105,0.1232242638926433,0.347340173044195,0.125,55.970000000000006,0
Norway,1937,1,0,4.1,5.375,0.763,9.15,0.2958,11.9,3.0,10.5,0.937,-0.4,0.2957842203757465,0.2957842203757465,0.4075792933406045,0.0971047203695907,0.3204649077882773,0.125,39.470000000000006,0
Norway,1938,1,0,4.225,5.375,0.786,9.025,0.2917,11.9,3.0,10.5,0.894,-0.6,0.2917124404872363,0.2917124404872363,0.2894982724424169,0.0817678249301486,0.3108514989727133,0.125,37.57000000000001,1
Norway,1939,1,0,4.475,5.375,0.833,8.775,0.2829,11.9,3.0,9.5,0.819,-1.0,0.2828536400959424,0.2828536400959424,0.4385149998055209,0.083955557071599,0.29440984200719,0.125,31.920000000000005,1
Norway,1940,0,1,7.975,3.475,2.295,0.1,0.1013,3.4,7.0,-0.9,0.992,1.387,0.1012935257905304,0.1012935257905304,0.9416562511968868,0.0364913794920965,0.1093444158595686,1.0,-32.295,1
Norway,1941,0,0,6.9,3.6,1.917,2.213,0.1415,7.9,5.0,-0.6,1.008,1.033,0.1414671221023347,0.1414671221023347,1.2021241988262144,0.094921630670843,0.1191073710654185,0.75,-26.199999999999996,0
Norway,1942,0,0,6.775,3.6,1.882,2.525,0.1491,7.9,5.0,-0.6,1.038,1.533,0.1491079970557979,0.1491079970557979,0.9283120381454802,0.0679749810884619,0.1529634486401361,0.75,-19.749999999999996,0
Norway,1943,0,0,7.025,3.6,1.951,2.088,0.139,7.9,5.0,-0.6,1.056,1.367,0.1390125383829058,0.1390125383829058,0.7581067675624302,0.1076302284025111,0.116330416294014,0.75,-28.199999999999996,0
Norway,1944,0,0,6.775,3.6,1.882,2.463,0.1468,7.9,5.0,-0.6,1.038,1.433,0.1467530868085198,0.1467530868085198,0.5069606547947261,0.0916983354927711,0.1219626518045972,0.75,-27.299999999999994,0
